text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"חוק העונשין, תשל""ז-1977: סע'  144(ב)",,,,,,,,,,,,,,,,,
"הנאשם הורשע על פי הודאתו, בביצוע עבירת רכישת/ החזקת חלק של נשק או תחמושת-עבירה לפי סעיף 144(ב) לחוק העונשין, תשל""ז- 1977 (להלן: ""חוק העונשין"").",,,,,,,,,,,,,,['כן'],,,
הצדדים טענו לעונש בפניי.,,,,,,,,,,,,,,,,,
מעשי הנאשם פוגעים בערכים המוגנים של חובת ההגנה על שלומו ובטחונו של הציבור.,,,,,,,,,,,,,,,,,
כמו גם חובת ההגנה על החיים כחלק בלתי נפרד מקדושת החיים.,,,,,,,,,,,,,,,,,
"הסיכון הנובע מהחזקת כלי תחמושת בידי ידיים שאינם מיומנות ואשר אינן מורשות לכך, עשוי להוביל להתרחשותן של העבירות החמורות ביותר בספר החוקים ובפגיעה החמורה ביותר בגוף האדם.",,,,,,,,,,,,,,,,,
"בימים אלו בפרט, בהם הפכה תופעה זו ל""מכת מדינה"" של ממש.",,,,,,,,,,,,,,,,,
"ביעור תופעת החזקת כלי נשק בלתי חוקיים הוא אפוא אינטרס ציבורי מהמעלה הראשונה ותנאי הכרחי למאבק בתופעות הפשיעה האלימה לסוגיה הרווחות במקומותינו, בבחינת ""ייבוש הביצה"" המשמשת ערש לגידולן של תופעות אלה.",,,,,,,,,,,,,,,,,
"יפים דברים אלה אף לעניין החזקת חלקי תחמושת, המשמשים כלי בלעדיו אין לביצוע העבירות החמורות ביותר כאמור.",,,,,,,,,,,,,,,,,
מתחם העונש ההולם,,,,,,,,,,,,,,,,,
ברי הוא כי הנאשם נדרש לתכנון על מנת לבצע את העבירה.,,,,,,,,,,,,,,,,,
הנאשם נדרש להשיג את הכדורים.,,,,,,,,,,,,,,,,,
"נסיבות ביצעו העבירה הינן לחומרה שכן החזקת התחמושת הייתה לצד פריטים נוספים, אשר הם לכשעצמם אינם אסורים בהחזקה, אולם החזקתם כולם יחדיו, תחמושת, עם אלה, מסוכת פנים ושכפ""צ יוצרים תמונה שלמה של הכנה לאלימות.",,,,,,,,,,,,,,,,,
"באשר לנסיבות אשר הובילו את הנאשם לביצוע העבירה, טוען הנאשם בתסקיר כי הכל היה לצורך צילומי סרטוני טיק טוק.",,,,,,,,,,,,,,,,,
"קשה לקבל את תשובתו, וגם אם כן היו כך הדברים, אין הדבר מפחית מחומרת המעשה.",,,,,,,,,,,,,,,,,
לא ברור גם מדוע נדרשים 101 קליעים לסרטון והאם לצרוך כך יהיה גם רובה.,,,,,,,,,"['רובה סער (Assault Rifle) 101 קליעים הם כמות משמעותית עבור רובה סער, שבדרך כלל מגיע עם מחסנית של 30 כדורים']",,,,,,,,
אין בפניי כי בעקבות מעשי הנאשם נגרם נזק פיזי אלא הנזק הנגרם כתוצאה מהפצת הנשק והתחמושת בציבור והשימוש בהם.,,,,"['נשק מופרד מתחמושת', 'נשק עם מחסנית בהכנס']",,[],,,,[],,,,,,,
אין לאמוד את הנזק אשר עשוי היה להתרחש בעקבות מעשיו של הנאשם כאשר היה נעשה שימוש בתחמושת לצד הפריטים האחרים.,,,,,,,,,,[],,,,,,,
"המאשימה עותרת לעונש הכולל עבודות שירות, קנס ומאסר על תנאי.",,,,,,,,,,,,,,,,,
הסנגור טוען למאסר מותנה בלבד.,,,,,,,,,,,,,,,,,
לעניין מדיניות הענישה הנוהגת עיינתי למשל בתפ (טב') 26182-10-14 מדינת ישראל נ.,,,,,,,,,,,,,,,,,
"עצאם אבו חנין (פורסם בנבו, ניתן ביום 9.2.1.6) באותו עניין בגין החזקת כלי תחמושת בכמות רבה אשר לגביה קבע בית המשפט כי לא נועדה לביצוע עבירה כי אם כמזכרת או לשם אספנות נקבע מתחם עונש הולם הנע בין מאסר על תנאי ועד 8 חודשי מאסר בפועל.",,,,,,,,,,,,,,,,,
"אשר לקביעת מתחם העונש ההולם בעבירות נשק, כבר נפסק, כי",,,,,,,,,,,,,,,,,
"לענייננו, המדובר בהחזקת תחמושת.",,,,,,,,,,,,,,,,,
"101  כדורים מסוג 5.56 מ""מ לצד פריטים נלווים המהווים גורם לחומרה.",,,,,,,,,,,,,,,,,
"ברוח מדיניות הענישה הנוהגת, מוצאת אני לקבוע מתחם ענישה הנע בין 6 חודשי מאסר ועד ל 18 חודשי מאסר לצד קנס, מאסר מותנה והתחייבות כספית.",,,,,,,,,,,,,,,,,
מיקומו של הנאשם במתחם הענישה,,,,,,,,,,,,,,,,,
"הנאשם יליד 1999, כבן 23 נשוי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"הנאשם גדל בתנאים קשים, מצוי היום בחובות כבדים ובהסדרי הוצל""פ.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
שירות המבחן סבור כי קיים סיכון לא מבוטל להישנות התנהגות פורצת דרך בעתיד.,,,,,,,,,,,,,,,,,
שירות המבחן ממליץ על ענישה מציבת גבולות בדמות מאסר אשר ירוצה בדרך של עבודות שירות.,,,,,,,,,,,,,,,,,
לנאשם עבר פלילי (ת/1).,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,,,,
"אמנם לחובתו של הנאשם עבר רלוונטי בדמות הרשעה משנת 2008, בגין ביצוע עבירת נשק משנת 2003 ואולם המדובר בעבירה שהתיישנה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : כן']",,,,,,,,,,,,,,,
"על אף התסקיר השלילי, יש לקבוע את מקיומו של הנאשם בחלק התחתון של מתחם הענישה.",,,,,,,,,,,,,,,,,
יש לזכור כי נסיבות ביצוע העירה באות לידי ביטוי בקביעת מתחם הענישה.,,,,,,,,,,,,,,,,,
על אף מצבו הכלכלי הקשה של הנאשם יש לקבוע ענישה המכילה קנס.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
