text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"חוק העונשין, תשל""ז-1977: סע'  5, 44ו', 144(א), 144ב', 144ד'2, 144ד2(א), 173(1), 40יא(6), 452",,,,,,,,,,,,,,,,,
"חוק המאבק בטרור, תשע""ו-2016: סע'  24, 81(2),",,,,,,,,,,,,,,,,,
"תקנות ההגנה (שעת-חירום), 1945: סע'  6, 108, 109, 110",,,,,,,,,,,,,,,,,
* בית המשפט גזר על הנאשם שהורשע בהסתה לאלימות ובהחזקת נשק עונש של מאסר בן ארבעה חודשים שאותו יישא הנאשם בעבודות שירות.,,,,,,,,,,,,,,,"['הנאשם קיבל מאסר של 4 חודשים, שאותו הוא יישא בעבודות שירות']",[],[]
* עונשין – עבירות – הסתה לגזענות,,,,,,,,,,,,,,,,,
* עונשין – עבירות – הסתה לאלימות,,,,,,,,,,,,,,,,,
* עונשין – ענישה – מדיניות ענישה: עבירות המרדה וגזענות,,,,,,,,,,,,,,,,,
"בית המשפט נדרש לגזור את דינו של הנאשם שהורשע לאחר ניהול הליך הוכחות בהסתה לאלימות, עבירה לפי סעיף 144ד2(א) לחוק העונשין ;ובהחזקת נשק, עבירה לפי סעיף 144(א) רישא לחוק.",,,,,,,,,,,,,,,,,
"כתב האישום מתייחס לפרשה שהתפוצצה לאחר שסרטון הראה כיצד משתתפים בחתונה רקדו עם תמונתו של הילד שנרצח בפיגוע בכפר דומא, ודוקרים את תמונתו תוך שהם מניפים כלי נשק באוויר.",,,,,,,,,,,,,,,,,
בית המשפט פסק כלהלן:,,,,,,,,,,,,,,,,,
"בית המשפט מצווה לקבוע מתחם עונש הולם למעשה העבירה בהתאם לעיקרון המנחה, תוך התחשבות בערך החברתי שנפגע ובמידת הפגיעה בו, במדיניות הענישה הנוהגת ובנסיבות הקשורות בביצוע העבירה.",,,,,,,,,,,,,,,,,
"מידת הפגיעה בערכים המוגנים, היא גבוהה.",,,,,,,,,,,,,,,,,
"כפי שנקבע בהכרעת הדין מדובר בהפגנת שמחה בקשר עם רצח של חפים מפשע באירוע טרור, במהלך ריקודים ושירים אשר שלהבו את הנוכחים.",,,,,,,,,,,,,,,,,
"בנסיבותיו של עניין זה, מתחם העונש ההולם את המעשה נע בין 3 חודשים בעבודות שירות ועד 18 חודשי מאסר בפועל והכול לצד מאסר על תנאי וקנס.",,,,,,,,,,,,,,,[],"['הנאשם קיבל מאסר על תנאי, אבל לא מצוין מספר חודשי המאסר על תנאי בטקסט']",[]
"לא קיימים שיקולים אשר מצדיקים סטייה מהמתחם, לחומרה או לקולה.",,,,,,,,,,,,,,,,,
"הנאשם 1 (מכאן ואילך גם: ""הנאשם"") הורשע לאחר ניהול הליך הוכחות בהסתה לאלימות, עבירה לפי סעיף 144ד2(א) לחוק העונשין, התשל""ז-1977 (להלן: ""חוק העונשין"" או ""החוק"") ;ובהחזקת נשק, עבירה לפי סעיף 144(א) רישא לחוק.",,,,,,,,,,,,,,,,,
