text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הורשע על פי הודאתו בעבירות של סחר בסם מסוכן לפי סעיפים 13 + 19(א) לפקודת הסמים המסוכנים (נוסח חדש), תשל""ג – 1973 (להלן: ""פקודת הסמים"").",,,,,,,,,,,['כן'],,,
"עפ""י המתואר בכתב האישום בימים 2.1.19, 15.1.19 ו- 31.1.19 התחבר סוכן משטרתי לאפליקציית טלגראס ורכש מהנאשם, ב-3 הזדמנויות שונות, סם מסוג קנאביס בכמויות של:",,,,,['קנביס'],['[0.425 - גרם]'],,,,,,,,
"9 גרם בעד 1,000 ₪.",,,,,,,,,,,,,,
"4 גרם בעד 1,000 ₪.",,,,,,,,,,,,,,
"7 גרם בעד 1,500 ₪.",,,,,,,,,,,,,,
"בתסקיר הראשון מיום 16.6.20 תואר הנאשם כבן 22, הבן השמיני מבין 11 אחיו, רווק, המתגורר בבית הוריו ועובד בעבודה חלקית בשיווק.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הורי הנאשם תוארו על ידו כהורים מיטיבים ודואגים, הסובלים ממצוקה כלכלית.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"משיחה עם עו""ס המטפלת במשפחה עלה כי המדובר במשפחה קשת יום בה מתקשים ההורים לספק לילדים מענים נדרשים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"תואר כי בילדותו התקשה הנאשם להשתלב במסגרות החינוך, ועבר בין מסגרות שונות בהן לא הצליח להשתלב.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
בגיל 15 נשר ממסגרות החינוך והחל לעבוד בעבודות מזדמנות.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
