text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION
"חוק העונשין, תשל""ז-1977: סע'  40ט(2), 144(ב), 411, 499(א)(1)",0.014290609,5.6119397e-06,1.6380705e-05,0.0026240028,0.0062107085,0.0024238674,0.0017164185,0.36560246,0.00013440796,0.003700445,0.07129328,0.003518799,0.077574894,0.0010739145
פקודת התעבורה [נוסח חדש]: סע'  10(א),0.0049485755,5.5942846e-06,1.8128885e-05,0.0028627804,0.005775023,0.0024225507,0.0012747567,0.15340483,0.00015117133,0.0019038373,0.07525309,0.0027889207,0.09361288,0.00076272077
"צו בדבר ביטוח כלי רכב מנועיים (יהודה והשומרון) (מס' 215), תשכ""ח-1968;(סיכוני צד שלישי): סע'  2(א)",0.0057158065,5.6988247e-06,1.6057016e-05,0.003316168,0.0069235177,0.0028649538,0.0013246824,0.4816269,0.00013943357,0.0024314309,0.054856293,0.0025055453,0.06869766,0.0011244564
"חוק השיפוט הצבאי, תשט""ו-1955",0.007980679,5.7033317e-06,1.7103677e-05,0.003592906,0.007786834,0.005144402,0.0022233478,0.5088985,0.00016642174,0.0034312406,0.14965594,0.0038233032,0.13595393,0.000817229
"נוכחים: מטעם המאשימה- עו""ד איתי וחניש",0.00339829,5.458235e-06,1.6338423e-05,0.0033189997,0.009146936,0.0024368288,0.0017413882,0.028450886,0.00014584546,0.001774393,0.11038257,0.0048591234,0.07523358,0.000985298
"מטעם הנאשם – הובא ועו""ד ח'אלד אמארה",0.0032056097,5.537669e-06,1.7546981e-05,0.0033064738,0.007534825,0.0024900427,0.0018894002,0.019167162,0.00017790604,0.0014604651,0.087974794,0.0057086134,0.10652533,0.0010042948
"הנאשם הורשע, על-פי הודאתו מיום בכתב אישום מתוקן מיום 15.12.21, בעבירות של נשיאה או הובלת חלק של נשק או תחמושת, לפי סעיף 144(ב) סיפא, לחוק העונשין, התשל""ז-1977; קבלת נכסים שהושגו בפשע, לפי סעיף 411 לחוק; קשירת קשר לפשע, לפי סעיף 499(א)(1) לחוק; נהיגה ללא רישיון נהיגה (לא הוציא מעולם), לפי סעיף 10(א) לפקודת התעבורה [נוסח חדש], תשכ""א- 1961; ונהיגה ברכב ללא ביטוח, לפי סעיף 2(א) לצו בדבר ביטוח כלי רכב מנועיים (יהודה והשומרון) (מס' 215), תשכ""ח- 1968.",0.008246977,5.415801e-06,0.9970446,0.9614453,0.00925888,0.059331656,0.0053642658,0.6623524,0.00088384975,0.018437607,0.11492086,0.0032480378,0.113106705,0.9997404
"בהתאם לכתב האישום המתוקן, במועד הרלוונטי לכתב האישום שירת סמל אמיר עמר (להלן: ""החייל"") כלוחם בגדוד 13 של גולני.",0.0031354749,0.9999553,0.0004546755,0.0078030014,0.015123921,0.0041464204,0.00464606,0.5923721,0.00037452343,0.0022646645,0.089059845,0.0040725623,0.18384905,0.0025470937
"צויין כי הנאשם התגורר בבית משפחתו בכפר כנא, ביחידת דיור בקומה העליונה של הבית.",0.0043112435,0.99996245,1.6421322e-05,0.004384751,0.010462874,0.003143794,0.0018447643,0.16592883,0.00016315482,0.0016580691,0.24926706,0.0032485102,0.23988996,0.0012439935
בין הנאשם ובין החייל התקיימו קשרי ידידות.,0.0035650625,0.9999589,1.4559798e-05,0.009121138,0.009572782,0.12405703,0.0028340425,0.3009964,0.00030227783,0.0024232746,0.39419675,0.0045033447,0.22308758,0.00112984
"באותו המועד, שהו חיילי גדוד 13 של גולני בבסיס ""בא""פ לכיש"" לצורך הכנה לקראת תעסוקה מבצעית.",0.0036810683,6.1197893e-06,0.00055589544,0.030285086,0.016621593,0.017726257,0.045249015,0.8228624,0.000805332,0.0027822265,0.33465677,0.0039053243,0.21173546,0.0010134523
"במהלך החודשים שקדמו ליום 10.7.21, שידל הנאשם את החייל, בהצעות חוזרות ונשנות, לספק לו נשק ותחמושת מהצבא, על רקע שירותו בגולני.",0.006322026,0.9999633,0.999923,0.93310475,0.7615375,0.031006532,0.06775536,0.8100786,0.0002988914,0.0021319431,0.41092175,0.004515392,0.14776343,0.0013025005
"לאורך אותה תקופה, החייל סירב והתחמק מהצעות הנאשם, אך הנאשם המשיך ללחוץ עליו.",0.003488049,0.99995565,0.00015576476,0.012311579,0.043155335,0.59275264,0.0074711307,0.2887467,0.0003182798,0.0026839555,0.35894862,0.0099498825,0.25056812,0.0013523328
"בתאריך 10.7.21, בחצות, עלה החייל לתורנות לילה בבסיס, לצורך שמירה על הציוד והתחמושת של הפלוגה.",0.007330068,5.4453776e-06,0.99992096,0.99298954,0.99158794,0.011759298,0.88750833,0.6766149,0.0002508541,0.0026052685,0.27990106,0.0037893758,0.14081584,0.0014997835
הנאשם עדכן את החייל כי הוא מגיע לבסיס.,0.0025621846,5.609179e-06,1.7530154e-05,0.0069075394,0.86160195,0.01355391,0.010229784,0.4268692,0.00018336395,0.0028294502,0.61436343,0.0035884313,0.3911054,0.001182607
