text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"מספר פל""א 173279/2018",,,,,,,,,,,,,,,,,
"ב""כ המאשימה עו""ד ציון אבונה ומתמחה מר גטצ'או אמבאו",,,,,,,,,,,,,,,,,
"הנאשמת בעצמה וב""כ עו""ד אודי עמר",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  40ב, 40ד(א), 40ט, 144(א)",,,,,,,,,,,,,,,,,
* הליך השיקום יוצא הדופן אותו עברה הנאשמת מצדיק חריגה לקולה ממתחם העונש ההולם בעניינה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"יש מקום ליתן את מלוא המשקל להליך השיקומי, תוך הימנעות מהשתת עונש של עבודות שירות.",,,,,,,,,,,,,,,,,
* עונשין – ענישה – מדיניות ענישה: החזקת נשק,,,,,,,,,,,,,,,,,
* עונשין – ענישה – שיקום,,,,,,,,,,,,,,,,,
"הנאשמת הורשעה, עפ""י הודאתה, בעבירה של החזקת נשק בלא רשות על פי דין, עבירה לפי סעיף 144(א) לחוק העונשין.",,,,,,,,,,,,,,['כן'],,,
"בית המשפט גזר את דינה של הנאשמת, ופסק כלהלן:",,,,,,,,,,,,,,,,,
"בשים לב מצבה הנפשי השברירי של הנאשמת ולמאמציה לערוך שינוי בחייה, לטראומה מעברה עמה היא מתמודדת ולאתגרים שעוד נכונו לה בשיפור המצב הקיים ובחידוש הקשר עם בתה הקטינה, כמו גם להמלצת שירות המבחן להימנע מהטלת עבודות שירות לשם מניעת נסיגה במצב הנאשמת, לצד העובדה שבעבר לא הצליחה לעמוד לאורך זמן בביצוע עבודות שירות, נמצא כי יש מקום ליתן את מלוא המשקל להליך השיקומי שעברה הנאשמת, תוך הימנעות מהשתת עונש של עבודות שירות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"גזירת עונש של עבודות שירות עלולה להוביל להפסקה או לקשיים ניכרים הן בהמשך ההליך הטיפולי בעניינה של הנאשמת והן ביכולתה להקפיד על קבלת הטיפול הפסיכיאטרי לו היא זקוקה, באופן שעלול להוריד לטמיון את מאמצי השיקום המשמעותיים שננקטו בעניינה של הנאשמת ואת הישגיה בשנה האחרונה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
