text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"חוק העונשין, תשל""ז-1977: סע'  144(א)",,,,,,,,,,,,,,,,,
"על יסוד הודאתו בעובדות כתב האישום המתוקן,  הורשע הנאשם בהחזקת חלק של נשק / תחמושת, עבירה לפי סעיף 144(א) סיפא לחוק העונשין, תשל""ז – 1977.",,,,,,,,,,,,,,['כן'],,,
"על פי העובדות, החזיק הנאשם במתחם לול תרנגולים שבמתחם ביתו, 23 חלקי מתכת פנימיים אשר שימשו גופי מחסניות של אקדח חצי אוטומטי מסוג גלוק וחלק מתכת אשר שימש מדפס לרובה סער הגליל,  בעשותו כמתואר החזיק חלק, אביזר או תחמושת שלא כדין.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,[],['רובה סער (Assault Rifle)'],,,,,,,,
"במסגרת הסדר הטיעון אליו הגיעו הצדדים הוסכם כי המאשימה תגביל טיעוניה לעונש מאסר של עד 6 חודשים שירוצו בעבודות שירות, ואילו ההגנה תביא טיעוניה באופן חופשי.",,,,,,,,,,,,,,,,,
"כראיה לעונש הגישה ב""כ המאשימה את ת/1 - צילום חלקי מתכת ששימשו גופים פנימיים למחסניות.",,,,,,,,,,,,,,,,,
בטיעוניה לעונש עמדה על הפגיעה בערכים המוגנים שביסוד האיסור להחזיק נשק ותחמושת שלא כדין.,,,,,,,,,,,,,,,,,
"נטען כי בהחזקת נשק על כל חלקיו קם חשש להסלמת סכסוכים ומעשי אלימות בין אם בזדון ובין אם מחמת טעות, כשבהקשר זה ציינה ב""כ המאשימה כי הוראת החיקוק הרלוונטית לא עושה אבחנה לעניין העונש, בין החזקת נשק יורה שבכוחו להמית לחלק מנשק.",,,,,,,,,,,,,,,,,
"לדידה של המאשימה, בשים לב לאמור ונוכח שהנאשם החזיק 23 חלקי פנים של מחסניות של אקדח חצי אוטומטי, מתחם העונש ההולם צריך וינוע בין מספר חודשים קצר ועד 6 חודשים שיכול וירוצו בעבודות.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,['אקדח'],,,,,,,,
"אשר לעונשו של הנאשם סברה כי זה צריך וייגזר בתוך המתחם בשים לב לעברו הנקי והודאתו במיוחס לו, וזאת לצד ענישה צופה פני עתיד.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,['כן'],,,
"בתימוכין למתחם לו עתרה, הפנתה המאשימה ל ת.פ 59911-06-21 מדינת ישראל נ' שאהין שאהין, שם נטען, נקבע מתחם דומה בנסיבות בהן הורשע נאשם בהחזקת  20 כדורי אקדח.",,,,,,,,,"['הנשק המוזכר בציטוט הוא ""20 כדורי אקדח"", ולכן התשובה היא אקדח']",,,,,,,,
"ב""כ הנאשם, עו""ד מוני בן מוחה, עתר לקביעת מתחם עונש הולם למעשה העבירה כך שינוע בין מאסר על תנאי ועד מספר קצר של חודשים שירוצו בעבודות שירות.",,,,,,,,,,,,,,,,,
"בטיעוניו טען לעובדה כי חלקי הנשק אותם החזיק הנאשם הם למעשי חתיכת פח שבעבר הייתה חלק פנימי של מחסני שכשלעצמו אינו שלם, וכי היו חלק מהברזל אותו אוסף  הנאשם לצרכי פרנסה כטענתו בשטח ובמשטרה, שם הוסיף וטען כי לא ידע למה שמשו  חלקי ברזל אלו בעבר.",,,,,,,,,['תת מקלע מאולתר (מקלע מאולתר)'],,,,,,,,
"ב""כ הנאשם הוסיף והפנה לעובדה כי בחצרו של הנאשם נמצאו חלקי ברזל רבים ושונים אשר ברי לכל כי אינם שמישים וכי לא ניתן לעשות בהם שימוש כבעבר, מה שמבטל לגמרי כל פוטנציאל לסיכון כזה או אחר הנובע דרך כלל מהחזקה של חלקי נשק ותחמושת כגון, נשק כדורים ואף מחסנית.",,,,"['נשק מופרד מתחמושת', 'נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,['אקדח'],,,,,,,,
עוד הוסיף וטען כי מידת אשמו של הנאשם הינה ברף הנמוך כשבין היתר יש להביא בחשבון העדר כל כוונה או מחשבה פלילית מצדו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,['לא'],,,
לדידו של הסנגור נוכח הנסיבות הקשורות בביצוע העבירה ראוי ונכון לבטל את הרשעת הנאשם שהינו נעדר עבר פלילי וזו הסתבכותו הראשונה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"עם זאת, לאור עמדת הנאשם אשר בקש לסיים עניינו, לא טען בעניין.",,,,,,,,,,,,,,,,,
"אשר לעונשו של הנאשם ציין בעברו הנקי, הודאתו המידית בהחזקת חלקי התחמושת ועתר לקבוע את העונש בחלק התחתון של המתחם.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,['כן'],,,
"העיקרון המנחה בענישה הוא ההלימה, היינו יחס הולם בין חומרת מעשה העבירה ונסיבותיו ומידת אשם הנאשם, לבין סוג ומידת העונש המוטל עליו.",,,,,,,,,,,,,,,,,
"בקביעת מתחם העונש ההולם, בית המשפט נדרש להתחשב בערך החברתי שנפגע ובמידת הפגיעה בו, בנסיבות הקשורות לביצוע העבירה ובמדיניות הענישה הנהוגה.",,,,,,,,,,,,,,,,,
"הערכים החברתיים המוגנים בבסיס האיסור על החזקת נשק ותחמושת הם השמירה על הגוף והחיים, שמירה על הסדר הציבורי והביטחון האישי והציבורי.",,,,,,,,,,,,,,,,,
