text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION
נגד,5.939828e-05,5.5916175e-06,1.0659483e-05,0.00014432178,5.9560252e-06,6.101665e-06,3.607895e-05,0.0039934632,0.9999925,0.00014006547,0.0022616833,6.814729e-05,0.0016068922,2.3120292e-06
"חוק העונשין, תשל""ז-1977: סע'  144, 144(א), 144(ז)",2.0872532e-05,5.0435115e-06,9.426703e-06,5.368245e-05,6.489546e-06,6.1219375e-06,6.410082e-06,5.0894974e-05,1.993554e-05,1.93664e-05,0.00016807708,6.106683e-05,0.0003954372,2.6229316e-06
"הנאשם הורשע על פי הודאתו בעבירת החזקת נשק שלא כדין, לפי סעיף 144(א) רישא לחוק העונשין, תשל""ז- 1977 (להלן – חוק העונשין) והחזקת תחמושת לפי סעיף 144(א) סיפא לחוק העונשין.",9.361019e-06,5.070697e-06,0.99999607,0.018786067,4.811443e-06,3.0862182e-05,0.040398534,0.5339391,2.7358514e-05,0.00016485562,0.00017864429,7.737937e-05,0.0002868557,0.999998
"על פי עובדות כתב האישום, ביום 28.11.23 נמצא הנאשם מחזיק באקדח מסוג CZ ובתוכו מחסנית עם 16 כדורי 9 מ""מ, וזאת מתחת למזרן עליו ישן.",7.0398514e-06,5.1380835e-06,0.9999962,0.99999666,0.9999887,0.004418481,0.99997115,0.9999654,0.99999666,0.999977,0.00034364712,0.00012572006,0.00028037882,4.324315e-06
"ב""כ המאשימה הגיש טיעון כתוב והוסיף טיעונים על פה בהם הודגשו חומרת העבירה והערכים המוגנים שנפגעו.",6.519625e-06,5.252379e-06,9.368172e-06,3.48964e-05,4.2865363e-06,1.0675546e-05,9.006013e-06,1.7450027e-05,1.8458497e-05,1.380895e-05,0.0013291592,0.00017303388,0.002952954,3.5056423e-06
כן הוצגה פסיקה.,1.6198144e-05,5.9758136e-06,9.996737e-06,3.784556e-05,4.4696108e-06,1.1858012e-05,2.3408213e-05,6.348386e-05,2.0628182e-05,2.736903e-05,0.00064165454,7.7042896e-05,0.00042620522,2.5501001e-06
ביחס למתחם הענישה נטען כי הוא נע בין 18-36 חודשי מאסר בפועל.,0.9999814,5.2448463e-06,9.490909e-06,4.4254437e-05,5.1837724e-06,6.523083e-06,8.823118e-06,1.6339436e-05,1.8561197e-05,1.5067796e-05,0.0002950674,5.819729e-05,0.000108257576,2.7561425e-06
ביחס לעונש שיש להטיל על הנאשם הפנתה המאשימה לעברו הפלילי ועתרה להטיל עליו 24 חודשי מאסר בפועל ועונשים נלווים.,0.99994147,0.99997854,9.420717e-06,3.4584576e-05,5.370289e-06,5.795837e-06,7.4839945e-06,1.2473245e-05,1.8576002e-05,1.1995969e-05,0.00060271187,7.4045594e-05,0.00024577993,3.3511424e-06
"ב""כ הנאשם עתר לקביעת מתחם ענישה הנע בין 9-15 חודשי מאסר בפועל.",0.99997616,5.3041053e-06,9.485735e-06,4.179009e-05,5.545765e-06,6.2962163e-06,9.260355e-06,1.6388956e-05,1.9015422e-05,1.3609848e-05,0.0003758841,4.611477e-05,0.00012639127,2.559871e-06
כן הגיש פסיקה.,1.4570077e-05,5.95188e-06,1.0040161e-05,3.8113318e-05,4.3229084e-06,1.5268382e-05,2.2281683e-05,5.8464906e-05,2.1207163e-05,2.872456e-05,0.0006645426,6.793927e-05,0.00055947225,2.4386125e-06
הודגש כי הנאשם הודה במעשיו בהזדמנות הראשונה וקיבל אחריות מלאה.,5.8624673e-06,0.99997866,9.456227e-06,3.415684e-05,4.1247918e-06,2.9340961e-05,9.955797e-06,0.0001306002,1.9004292e-05,5.8155343e-05,0.00089857477,0.9999968,0.99977595,0.99999785
ביחס לעבר הפלילי נטען כי  לחובתו הרשעה יחידה וכי הוא עצור תקופה ארוכה בתנאים קשים.,6.6122725e-06,0.99997866,9.383265e-06,3.7726284e-05,4.531959e-06,7.405755e-06,1.4398877e-05,2.9385845e-05,1.9262661e-05,1.7590877e-05,0.00022777167,8.236039e-05,0.0005853218,0.99966025
עוד ציין הסנגור כי הנאשם הוא אב יחידני לקטינה כבת חמש וטרם מעצרו עבד ופרנס את משפחתו וכי איבד את אביו לאחרונה באופן פתאומי.,5.5960986e-06,0.99997866,9.259958e-06,3.97611e-05,9.1757865e-06,0.0001391748,3.20746e-05,0.00014976384,1.8398761e-05,5.1455558e-05,0.000614683,0.00014155408,0.40893307,3.8046041e-06
ברמה האופרטיבית עתרה ההגנה למקם את עונשו בתחתית המתחם לו עתרה.,7.6082324e-06,5.264114e-06,9.51636e-06,4.446629e-05,4.7964895e-06,8.706683e-06,9.412842e-06,1.882941e-05,1.8866333e-05,1.2836579e-05,0.00038473945,5.36367e-05,0.00015520435,3.1618213e-06
"הנאשם בדברו האחרון ציין כי הוא אינו עבריין ואין לו סכסוכים, התנצל על מעשיו וביקש להתחשב בו.",6.497577e-06,0.99997854,9.44452e-06,3.5137295e-05,4.2046495e-06,0.0006576987,1.0098266e-05,1.7000153e-05,1.769366e-05,1.6060232e-05,0.00035195798,0.001895717,0.9998561,1.0865491e-05
