,verdict,text,part
0,SH-15-03-55163-209,תיק חיצוני: 103315/2015,בית משפט השלום בפתח תקווה
2,SH-15-03-55163-209,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7 (א), 7 (ג)",נגד
3,SH-15-03-55163-209,"חוק העונשין, תשל""ז-1977: סע'  144 (א)",נגד
4,SH-15-03-55163-209,"חוק המאבק בתופעת השימוש בחומרים מסכנים, תשע""ג-2013",נגד
5,SH-15-03-55163-209,"הנאשם הודה במסגרת הסדר טיעון בכתב אישום מתוקן בשנית בהחזקת סמים שלא לצריכה עצמית בניגוד לסעיף 7 (א) יחד עם סעיף 7 (ג) רישא לפקודת הסמים המסוכנים, ובהחזקת תחמושת בניגוד לסעיף 144 (א) סיפא בחוק העונשין-התשל""ז 1977.",גזר דין
6,SH-15-03-55163-209,"בהתאם לכתב האישום המתוקן, החזיק הנאשם בדירתו בפתח תקווה ביום 10.3.15, 2.582 ק""ג של החומר 5F-AMB  שהינו נגזרת של הסם המסוכן אינדזול קרבוקסאמיד, בשקית זבל בסלון.",גזר דין
7,SH-15-03-55163-209,כן החזיק הנאשם 9 כדורים המתאימים לכלי נשק מסוגים שונים.,גזר דין
8,SH-15-03-55163-209,בהתאם להסכמת הצדדים הופנה הנאשם לעריכת תסקיר שירות המבחן בעניינו ללא הסכמה עונשית.,גזר דין
9,SH-15-03-55163-209,"כן הוצהר על ידי ב""כ הנאשם כי ההודאה בהחזקת הסמים שלא לצריכה עצמית נעשית מכח הכמות אותה החזיק הנאשם וללא אינדיקציה אחרת להחזקה שלא לצריכה עצמית.",גזר דין
10,SH-15-03-55163-209,המאשימה עמדה על הפגיעה בערכים המוגנים ובהם שלום הציבור ובריאותו.,טיעוני הצדדים
11,SH-15-03-55163-209,"ב""כ המאשימה עמדה על כך שבתי המשפט חזרו ושנו אשר להשפעה ההרסנית של הסמים על החברה, במיוחד כאשר עסקינן ב""סמי פיצוציות"" הקלים להשגה על ידי בני הנוער.",טיעוני הצדדים
12,SH-15-03-55163-209,"אשר לגזירת הדין בתוך המתחם, טענה המאשימה כי הנאשם ריצה בעבר מאסרים מאחורי סורג ובריח וכי לחובתו הרשעות קודמות בעבירות שונות.",טיעוני הצדדים
13,SH-15-03-55163-209,"כן צוין כי אף שבסופו של יום המליץ שירות המבחן על ענישה שיקומית, הרי שהתסקיר מצביע גם על גורמי סיכון ובהם קושי לזהות מצבי סיכון, הסתבכויות חוזרות בפלילים ויכולת הבנה מוגבלת.",טיעוני הצדדים
14,SH-15-03-55163-209,"ב""כ המאשימה טענה כי שירות המבחן החטיא את מטרות הענישה משלא התייחס בהמלצתו לחומרת העבירות הנידונות, וכי הנאשם לא עבר הליך שיקומי המצדיק סטייה לקולא מהמתחם.",טיעוני הצדדים
15,SH-15-03-55163-209,"מנגד, בהתחשב בהודאתו של הנאשם ובנכונות לשנות דפוסים, עתרה המאשימה להשית על הנאשם שנתיים מאסר בפועל, מאסר על תנאי, קנס ופסילת רישיון.",טיעוני הצדדים
16,SH-15-03-55163-209,"בפתח דיון הטיעונים לעונש עתר ב""כ הנאשם לדחות את מתן גזר הדין על מנת לאפשר לנאשם להשתלב בקבוצה טיפולית.",טיעוני ההגנה
17,SH-15-03-55163-209,"ב""כ הנאשם טען כי פסק הדין אותו הציגה המאשימה מתייחס לחומר ממנו ניתן להכין למעלה מ-100,000 מנות סם, ולפיכך נטען כי אין פרופורציה בין התיק שבפניי לעתירת המאשימה לעונש וכי יש להתחשב גם ביכולת הפקת החומר הפעיל מהחומר שנתפס.",טיעוני ההגנה
18,SH-15-03-55163-209,"ב""כ הנאשם תמך טיעוניו בפסיקה מרובה במסגרתה הוטלו על נאשמים מאסרים מותנים או מאסרים לריצוי בעבודות שירות.",טיעוני ההגנה
