text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"אורן מור (עציר), ת""ז xxxxxxxxxx",,,,,,,,,,,,,,
"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  1, 7(א), ג, 31(6)(ב), 36א(ב)",,,,,,,,,,,,,,
"הנאשם הודה והורשע במסגרת הסדר טיעון בכתב אישום מתוקן בעבירות של שימוש בסם מסוכן לצריכה עצמית – עבירה לפי סעיף 7(א) + (ג) סיפא לפקודת הסמים המסוכנים, והחזקת סם מסוכן שלא לצריכה עצמית- עבירה לפי סעיף 7(א)+(ג) רישא לפקודת הסמים המסוכנים.",,,,,,,,,,,['כן'],,,
"הנאשם הנו הבעלים של רכב מזדה, מ.ר. 69-176-65 (להלן: ""הרכב"").",,,,,,,,,,,,,,
"לפני ה- 28/03/23 שעה 18:20, השתמש הנאשם בסם מסוכן מסוג קוקאין ובסם מסוכן מסוג קנבוס לצריכה עצמית, ללא היתר או רישיון מאת המנהל.",,,,,"['[קוקאין], [קנביס]']",['[0.425 - גרם]'],,,,,,,,
"בתאריך 28/3/23, עובר לשעה 18:20 (החזיק הנאשם ברכב במושב שליד הנהג, ב-2 קופסאות עגולות בקוקאין במשקל כולל נטו של 0.8272 גרם וקנבוס במשקל כולל נטו של 5.19 גרם, ובכיס גב מושב שליד הנהג, בשקית ובה הרואין במשקל כולל נטו של 200.97 גרם.",,,,,"['הסוג הוא [קוקאין], [קנביס], [הרואין]']","['[0.8272 - גרם], [5.19 - גרם], [200.97 - גרם]']",,,,,,,,
באותו מועד  נהג הנאשם ברכבו בכביש 4 כשהוא תחת השפעת הסמים המסוכנים אותם צרך כאמור לעיל.,,,,,,,,,,,,,,
"כמו כן, היה ברשותו סך של 26,470 ₪ במזומן (להלן: ""הכסף"") אותו החזיק ברכב, בנרתיק במושב שליד הנהג.",,,,,,,,,,,,,,
"הוגש גיליון הרשעות תעבורה של הנאשם1 (תע/1), והערכת שווי רכב (תע/2).",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בכל הנוגע לנסיבות שאינן קשורות בביצוע העבירות  הפנתה להודאתו של הנאשם בעובדות כתב האישום המתוקן, זאת טרם החלו בשמיעת העדים בתיק, בכך, חסך הנאשם בזמן שיפוטי יקר ולהיעדר עבר פלילי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,['כן'],,,
