text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"בשם המאשימה: עו""ד אמיר אליאל",,,,,,,,,,,,,,,,,
"ב""כ הנאשם: עו""ד שגיא מלח ועו""ד טליה גולדשטיין – סנגוריה ציבורית",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  31, 40ט, 144(ב2)",,,,,,,,,,,,,,,,,
"הנאשם הורשע על פי הודאתו בעובדות כתב אישום מתוקן בעבירת סיוע לעבירות נשק (ייצור), לפי סעיף 144(ב2) + 31 לחוק העונשין, תשל""ז – 1977 (להלן : ""חוק העונשין"").",,,,,,,,,,,,,,['כן'],,,
"על פי עובדות כתב האישום המתוקן, בין הנאשם ונתנאל כהן לא היתה היכרות מוקדמת טרם הצטרפותם לקבוצה המכונה ""INF"" אשר פעלה במחוז צפון החל מיום 7.10.2023, בתקופת מלחמת חרבות ברזל.",,,,,,,,,,,,,,,,,
"הקבוצה, המונה כ-300 חברים, עסקה בין היתר בגיוס משתתפים, איסוף תרומות וקיום אימונים.",,,,,,,,,,,,,,,,,
"בסמוך ליום 20.10.2023, גיבש נתנאל תכנית לייצור בלתי חוקי של בקבוקי תבערה, תוך קבלת סיוע והדרכה מאת הנאשם.",,,,,,,,,['בקבוק תבערה (מולוטוב)'],[],,,,,,,
התכנית כללה מילוי מכלי זכוכית בחומר דליק מסוג בנזין והחדרת אריג לתוכם.,,,,,,,,,['בקבוק תבערה (מוכר גם בשם בקבוק מולוטוב או בקבוק תבערה)'],,,,,,,,
"ביום 20.10.2023 בשעות הצהריים, נפגשו הנאשם ונתנאל בדירתו של האחרון, הממוקמת ברחוב שער יישוב 5 בקריית חיים.",,,,,,,,,,,,,,,,,
"במהלך המפגש, ובהדרכת הנאשם, ייצר נתנאל ללא היתר כדין מספר בקבוקי תבערה בהתאם לשיטה המתוארת לעיל.",,,,,,,,,['בקבוק תבערה (רימון תבערה)'],[],,,,,,,
"בסך הכל ייצר נתנאל, בחלקו בסיוע הנאשם ובחלקו באופן עצמאי, 62 בקבוקי תבערה ללא היתר כדין.",,,,,,,,,['בקבוק תבערה'],[],,,,,,,
נתנאל החזיק בהם ללא היתר כדין מיום 20.10.2023 ועד למועד מעצרו ביום 25.10.2023.,,,,,,,,,,,,,,,,,
"במעשיו המתוארים לעיל, סייע הנאשם לנתנאל בייצור בלתי חוקי של מספר בקבוקי תבערה, המוגדרים כנשק, וזאת ללא היתר על פי דין.",,,,,,,,,['בקבוק תבערה'],[],,,,,,,
