text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
בעניין:	 מדינת ישראל – פרקליטות מחוז מרכז (פלילי)	המאשימה,,,,,,,,,,,,,,,,,
"ע""י ב""כ עו""ד בת אל גססה",,,,,,,,,,,,,,,,,
"ע""י ב""כ עו""ד איהאב ג'לג'ולי",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  144(א), 275",,,,,,,,,,,,,,,,,
"הנאשם, יליד 1997, הורשע על פי הודאתו, ובמסגרת הסדר דיוני, בעבירות של החזקת נשק, תחמושת ואביזר לנשק, לפי סעיף 144(א) רישא וסיפא לחוק העונשין, תשל""ז-1977; והפרעה לשוטר במילוי תפקידו, לפי סעיף 275 לחוק העונשין.",,,,,,,,,,,,,,['כן'],,,
"על פי העובדות ביום 18.7.22 בשעה 18:55, בהיותו בחצר בנין מגוריו שבטייבה, הבחין הנאשם בניידת משטרה.",,,,,,,,,,,,,,,,,
בשלב זה החל הנאשם בריצה מהמקום ולא עצר חרף קריאות השוטר לעברו לעצור.,,,,,,,,,,,,,,,,,
"בתום מרדף נתפס הנאשם על ידי השוטר ושוטרים נוספים שהגיעו לסייע לו, תוך שהוא דוחף את השוטר ומתנגד למעצרו.",,,,,,,,,,,,,,,,,
"בשלב זה הוציא הנאשם צרור מפתחות מכיסו, זרק אותו מעבר לחומה בסמוך לבית הספר, לכיוון אנשים שזהותם אינה ידועה למאשימה, צעק לעברם בשפה הערבית כי אלו מפתחות ביתו וביקש מהם לרוץ מהר לביתו לפני הגעת השוטרים וכי הנשק נמצא ליד הטלוויזיה.",,,,,['סמוך לבית'],,,[],,,,,,,,,
"באותו מועד החזיק הנאשם בביתו, בקומה שלישית בבנין, תת מקלע מסוג ""קרלו"" ולצדו מחסנית תואמת, אשר עטופים בשטיח תפילה ומונחים על ספה בסמוך לטלוויזיה בסלון הבית.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']","['בבית', 'סמוך לבית']",,,['מאחר'],['תת מקלע (קרלו)'],,,,,,,,
"כן החזיק הנאשם על השולחן בסלון בכדור תחמושת 7.62 מ""מ התואם לנשק.",,,,,['בבית'],,,[],['רובה סער (Rifle Assault)'],,,,,,,,
לא היתה הסכמה לעונש וכל צד טען כראות עיניו.,,,,,,,,,,,,,,,,,
"מטעם הנאשם העידו האני חוסני נאשף, סבו של הנאשם, ועאזם חמאדה, חבר וועדת הסולחה בטייבה ודודו של הנאשם.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
סבו של הנאשם סיפר שהנאשם עבר משבר קשה מאוד כאשר לפני כ-10 שנים אביו נורה כשעמד לידו ונהרג.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"על כן, המשפחה המורחבת היא שגידלה את הנאשם.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"הסב מודע לכך שהנאשם עשה טעות, אך ביקש להקל עמו ולשחררו לאחר שהוא שוהה במעצר מזה כ-9 חודשים.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
דודו של הנאשם העיד שהוא חבר וועדת הסולחה בטייבה ומעסיק את הנאשם בחנות מוצרי חשמל.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
