,verdict,text,reject,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CONFESSION,CONFESSION_LVL2,CIR_TYPE_WEP,CIR_PURPOSE,CIR_PLANNING,CIR_MONEY_PAID_WEP,CIR_HELD_WAY_WEP,REGRET,RESPO,CIR_USE,CIR_STATUS_WEP,CIR_OBTAIN_WAY_WEP,CIR_BUYER_ID_WEP,CIR_AMMU_AMOUNT_WEP
0,ME-12-09-51207-971,"חוק העונשין, תשל""ז-1977: סע'  40ד, 144 (א), 144 (ב2), (ג)(1), 340א",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ME-12-09-51207-971,"בכתב האישום שהוגש בתיק זה הואשם הנאשם בכך, שבמהלך חודש אוגוסט 2008, בעת שעבד כרתך במפעל אם.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ME-12-09-51207-971,סי.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,ME-12-09-51207-971,"במעלות, הוא יצר כלי שסוגל לירות קליע שבכוחו להמית אדם (להלן: ""הנשק"") וזאת - בלא רשות על פי דין.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ME-12-09-51207-971,"הנאשם החזיק את הנשק בביתו, ללא רשות על פי דין, עד ליום 15/8/11, שאז נתפס הנשק בחיפוש שערכה משטרת ישראל בביתו.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5,ME-12-09-51207-971,"כן מואשם הנאשם בכך, שבתאריך 11/8/11, במהלך חתונה בכפר פסוטה, הוא ירה מנשק חם, אותו החזיק ללא רשות על פי דין וזאת  - באזור מגורים וללא הסבר סביר.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6,ME-12-09-51207-971,"בגין האמור לעיל הואשם הנאשם הוראות החיקוק כדלקמן"":",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,ME-12-09-51207-971,"א.	עבירות בנשק (ייצור) - עבירה לפי סעיף 144 (ב2) + (ג)(1) לחוק העונשין, התשל""ז 	- 1977 (להלן: ""חוק העונשין"").",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,ME-12-09-51207-971,ב.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,ME-12-09-51207-971,עבירות בנשק (החזקה) - עבירה לפי סעיף 144 (א) + (ג)(1) לחוק.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
