text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"ב""כ המאשימה עו""ד גל ירדן
הנאשם הובא
בא כוח נאשם עו""ד סעיד סמור",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  40ג(א), 40ט, 144, 144(א)",,,,,,,,,,,,,,,,,
"ביום 12.3.2014 הורשע הנאשם על פי הודאתו באחזקת נשק שלא כדין, עבירה לפי סעיף 144(א) לחוק העונשין, וכן באחזקת חלק של נשק או תחמושת, עבירה לפי סעיף 144(א) סיפא לחוק.",,,,,,,,,,,,,,['כן'],,,
"עלפי הנטען בעובדות כתב האישום, הנאשם החזיק בחלקי נשק ותחמושת במחסן הצמוד לביתו של אחר, כאשר הנאשם החזיק במפתח המחסן הנ""ל ונהג בו מנהג הבעלים.",,,,,['סמוך לבית'],,,[],,,,,,,,,
מכלול הנשק וחלקי התחמושת בהם החזיק הנאשם הם כמפורט להלן:,,,,,,,,,,,,,,,,,
"שירות המבחן הגיש תסקיר בעניינו של הנאשם, וממנו עולים הפרטים הבאים: הנאשם הינו רווק בן 24 שנים כיום, בעל תעודת בגרות חלקית ושירת בצה""ל שירות לא.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"הנאשם מתגורר בבית הוריו, עסק בעבודות מזדמנות ועובר למעצרו לא עבד בעבודה כלשהי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"בהיותו בן 16 שנים אביו של הנאשם נפטר בשל מחלה קשה, ובעקבות כך התקשה להתרכז בלימודיו ולסיים את לימודי התיכון.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"אמו לעומת זאת, נקלעה למצוקה נפשית והנאשם תמך בה משך כל התקופה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"במהלך שירותו הצבאי הוא התגלה על ידי מפקדיו כאדם חרוץ, מסודר, אמין ובעל מזג נוח.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"אשר לרקע לביצוע העבירות נשוא התיק, שירות המבחן ציין כי לנוכח קשיי תקשורת עם הנאשם הוא לא הצליח לעמוד על הסיבות אשר הביאו את הנאשם לבצע עבירות אלו, האם היו אלה סיבות רגשיות הקשורות לפטירת האב, או שמא סיבות הקשורות בהזדהות הנאשם עם תכנים וערכים עברייניים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"הגם שהנאשם הביע חרטה על מעשיו, ועל אף ששירות המבחן התרשם מכנות החרטה, הרושם הכללי שנותר היה שחרטה זו אינה נובעת מהתחברות הנאשם לחומרת מעשיו, אלא חרטה הקשורה למחיר האישי שהוא נאלץ לשלם עקב כך.",,,,,,,,,,,,,,,,,
"כמו כן, וחרף התרשמות שירות המבחן מנזקקות טיפולית גבוהה אצל הנאשם, התסקיר אינו כולל המלצה טיפולית או שיקומית, וזאת לנוכח החשדנות שגילה הנאשם כלפי גורמי טיפול ולנוכח הכחשתו לצורך טיפולי כלשהו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לאור האמור, ובשל הסיכון הגבוה להישנות התנהגות פורצת חוק בעתיד, שירות המבחן נמנע ממתן המלצה טיפולית והמליץ על השתת ענישה מוחשית.",,,,,,,,,,,,,,,,,
"ב""כ המאשימה הגיש תמונות מתיק החקירה להמחשת התחמושת וחלקי הנשק שנתפסו אצל הנאשם, חוות דעת בדבר סוג רימוני היד, והמרשם הפלילי של הנאשם שכולל הרשעה אחת בעבר.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : כן', '10 : לא', '11 : לא']",,,,,,,['רימון רסס'],,,,,,,,
"גם הנאשם ביקש להביא ראיות לעונש ובמסגרת זו העידו מספר עדים אשר הכירו את הנאשם מקרוב, בין במסגרת בית הספר ובין בחוג המשפחה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"העדים תיארו את הקשיים בהם נאלצה משפחת הנאשם להתמודד בתקופה בה היה האב חולה ומאושפז לתקופה ארוכה, לרבות החלל הרגשי והחינוכי שנותר בקרב הנאשם עקב מות אביו.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
