text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"ע""י גב' שמחון- מתמחה",,,,,,,,,,,,,,,,,
"ע""י ב""כ, עו""ד דן באומן",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  144(א)",,,,,,,,,,,,,,,,,
"הנאשם, כבן 32, הורשע לאחר שמיעת הוכחות, בעבירה של החזקת נשק לפי סעיף 144(א) לחוק העונשין, התשל""ז-1977, בכך שביום 22.1.09, בביתו שבשכונת וורדה בלוד, החזיק בכלי נשק אלו:",,,,,,,,,,,,,,,,,
"אקדח חצי אוטומאטי גז/זיקוקים/הזנקה מסוג וולטראן, קליבר  גז.",,,,[],,,,,"['אקדח סוג הנשק המדובר הוא אקדח חצי אוטומטי מסוג וולטראן, קליבר גז']",,,,,,,,
מחסנית ריקה המתאימה לאקדח חצי אוטומאטי גז/זיקוקים/הזנקה וולטראן.,,,,[],,,,,['אקדח התשובה היא אקדח המחסנית המתאימה לאקדח חצי אוטומטי גז/זיקוקים/הזנקה וולטראן היא אקדח'],,,,,,,,
4 תחמישים בקליבר  גז.,,,,,,,,,['תת-מקלע (סוג של תת-מקלע)'],,,,,,,,
"במהלך ניהול ההוכחות, הוגשה מטעם התביעה חוות דעת המומחה, פקד רפי סיסו-קצין ממעבדת נשק במז""פ, לפיה: האקדח שנתפס סוגל לירות תחמישים (כדורים חסרי קליע) בעלי מנגנון הכולל תרכובת של חומרי בעירה ונפץ משני סוגים: תחמישי גז מדמיע הפולטים חומר הנועד להזיק לאדם, ותחמישים רגילים המשמשים להזנקה או לירי זיקוקים (בעזרת מתאם בקצה          הקנה).",,,,,,,,,['אקדח'],,,,,,,,
"באקדח גז /זיקוקים/הזנקה הנ""ל הקנה חסום חלקית כך שלא ניתן לירות דרכו קליעים.",,,,,,,,,['אקדח'],[],,,,,,,
"באקדח גז/זיקוקים/הזנקה הנ""ל לא בוצע שינוי מייעודו המקורי.",,,,,,,,,['אקדח'],,,,,,,,
"הנאשם מוכר לשרות המבחן שכן כבר נדון ללא הרשעה, בשנת 2012, בגין עבירת גניבה, וכן נדון בשנת 2013 למאסר בפועל, בגין עבירות של ניסיון גניבת רכב בצוותא, חבלה במזיד והפרעה לעובד ציבור.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : כן']",,,,,,,,,,,,,,,
כיום לא פתוחים נגדו תיקים נוספים.,,,,,,,,,,,,,,,,,
"הנאשם נשוי ואב לשלושה ילדים קטנים, עובד מזה שנה כמנהל קצבייה בסופרמרקט.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"ביחס לעבירה, הנאשם לא נוטל אחריות, מתבצר בעמדות נוקשות וטוען שאיננו הבעלים של הנשק המדובר.",,,,,,,,,,,,,,,,,
שרות המבחן שקל את גורמי הסיכון כיוון שהנאשם נוטה להשליך את האחריות למעורבותו בפלילים על גורמים חיצוניים.,,,,,,,,,,,,,,,,,
"גורמי התמיכה המשפחתיים חלשים, וקיים קושי כלכלי המערער יציבות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
התנהלותו מול שרות המבחן היתה חשדנית ומסתירה.,,,,,,,,,,,,,,,,,
מצד שני הנאשם היווה גורם דומיננטי כלפי אחיותיו לאורך השנים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"בסיכום, שרות המבחן נמנע מהמלצה שיקומית וממליץ להטיל עונש מרתיע.",,,,,,,,,,,,,,,,,
הנאשם נמצא מתאים לריצוי מאסר בעבודות שרות.,,,,,,,,,,,,,,,,,
"הטיעונים לעונש התמשכו על פני תקופה ארוכה ביותר, הן בשל דחיות שביקשו הצדדים והן בשל עיכוב בשרות המבחן.",,,,,,,,,,,,,,,,,
