text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"ע""י ב""כ עו""ד שרונה בן ששון",,,,,,,,,,,,,,,,,
נגד,,,,,,,,,['נגד הנשק הוא רובה סער (Assault Rifle)'],,,,,,,,
"ע""י ב""כ עו""ד יוסי זילברברג",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  31, 144, 144(א), 144(ב), 275, 338., 338(א)(1)",,,,,,,,,,,,,,,,,
"הנאשמים הורשעו על יסוד הודאתם בעובדות כתב אישום מתוקן בעבירות הבאות: נאשם 1 - נהיגה בפזיזות ורשלנות, לפי סעיף 338(א)(1) לחוק העונשין, התשל""ז-1977 (להלן – חוק העונשין); הפרעה לשוטר במילוי תפקידו, לפי סעיף 275 לחוק העונשין; החזקה ונשיאת נשק, לפי סעיף 144(א) וסעיף 144(ב) רישא לחוק העונשין.",,,,,,,,,,,,,,['כן'],,,
"נאשם 2 – סיוע החזקה ונשיאת נשק, לפי סעיף 144(א) וסעיף 144(ב) רישא יחד עם סעיף 31 לחוק העונשין.",,,,,,,,,,,,,,,,,
"על פי עובדות כתב האישום המתוקן, ביום 28.11.15 נהג נאשם 1 ברכב כשלצידו יושב נאשם 2.",,,,,,,,,,,,,,,,,
"כאשר הבחין נאשם 1 בסיור שגרתי של שוטרים, פנה פניה חדה ומהירה לרחוב אחר, וזאת בניגוד לתמרור זכות קדימה שהיה במקום, ותוך שהוא גורם לניידת לבלום בלימת חרום.",,,,,,,,,,,,,,,,,
"השוטרים הפעילו אורות כחולים וכרזו לרכב לעצור, אולם נאשם 1 הגביר מהירות, והוסיף להימלט מהניידת, תוך שהוא סוטה בפראות בין הנתיבים, עד שהגיע לצומת אשר נחסם על-ידי אוטובוסים, שאז נאלץ לעצור את הרכב.",,,,,,,,,,,,,,,,,
שוטרים שהגיעו למקום עצרו את שני הנאשמים.,,,,,,,,,,,,,,,,,
"ברכב החזיק נאשם 1 בסיועו של נאשם 2 אקדח מסוג ""קולט"" ומחסנית וגרב עטופה בניילון, ובה 98 כדורים, כששני פריטים אלה צמודים לתקרת הרכב מעל מושב הנהג.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']","['ברכב', 'מוסלק - מוסתר']",,,['מאחר'],['אקדח'],,,,,,,,
"הודאת הנאשמים ניתנה מבלי שגובש הסדר לעניין העונש, כאשר עובר לטיעונים לעונש, הופנו הנאשמים לשרות המבחן.",,,,,,,,,,,,,,['לא'],,,
"מהתסקיר שהוגש בעניינו של נאשם 1, עולה כי מדובר בנאשם בן 21, רווק, אשר סיים 12 שנות לימוד עם תעודת בגרות חלקית, והשתלב בעבודה במסגרות שונות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"אין לחובת הנאשם הרשעות קודמות, ושרות המבחן התרשם כי מדובר בנאשם בעל מאפייני אישיות ילדותיים, התייחסות מקלה לנסיבות מעצרו ובחירותיו, ומסיכון בינוני-גבוה הנשקף להישנות התנהגות עבריינית.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"צוין, כי ברקע לביצוע העבירות בהן הורשע מערכת ערכים שולית, קשרים שוליים, קושי בויסות דחפים, העדר בשלות רגשית וגישה חשדנית כלפי גורמי החוק.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
