text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
הנאשם הורשע על פי הודאתו בשני כתבי אישום.,,,,,,,,,,,,,,
"במהלך החיפוש, נמצא סם מסוג חשיש במשקל 0.96 גרם ברוטו, בארון הבגדים בכניסה לבית, וכן סם נוסף מסוג חשיש במשקל 2.26 גרם ברוטו, מתחת למיטה בחדר המשחקים בבית.",,,,,['קנביס (קנאביס)'],"['[0.96 - גרם], [2.26 - גרם]']",['לא בעל הסמים'],,,,,,,
"על פי עובדות כתב האישום, ביום 25.12.18, החזיק הנאשם בביתו סם מסוכן מסוג חשיש במשקל 60  גרם, מתחת למזרן המיטה בחדר השינה שלו.",,,,,"['הסוג הוא [קנביס], כפי שמצוין בטקסט: ""סם מסוכן מסוג חשיש""']",['[60 - גרם]'],['[בעל הסמים]'],,,,,,,
"בגין מעשיו אלה, הורשע הנאשם בהחזקת סמים שלא לצריכה עצמית לפי סעיפים 7(א) ו – 7(ג) רישא לפקודת הסמים המסוכנים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם הורשע על פי הודאתו, בשני כתבי האישום, במסגרת הסדר טיעון, ללא הסכמה עונשית.",,,,,,,,,,,['כן'],,,
"לנאשם 3 הרשעות פליליות קודמות בעבירות רכוש, אלימות וסמים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
"הרשעתו האחרונה משנת 2014, אז הוטלו עליו 20 חודשי מאסר.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"בתחום התעבורתי, לחובתו 4 הרשעות קודמות, כאשר האחרונה מאפריל 2021, שם נדון לחודשיים מאסר בגין סירוב להיבדק בדיקת שכרות לפי דרישת שוטר (עבירה מפברואר 2020).",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"אין מדובר בכמויות גדולות וככל הנראה הנאשם החזיק בסמים לשימושו העצמי, אולם הנאשם אדם בוגר שצריך היה להימנע מביצוע המעשים ולו האחריות הבלעדית על ביצועם.",,,,,,,,,,['לא'],,,,
"נסיבות שאינן קשורות בביצוע העבירה לפי סעיף 40י""א לחוק העונשין – ניתן  לתת משקל לנסיבות הבאות שאינן קשורות בביצוע העבירה, במסגרת גזירת העונש בתוך המתחם: הנאשם כבן 34, נשוי ואב לשתי בנות ועובד באופן סדיר.",,"['1 : כן', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
לזכותו הודאתו בשני תיקים וחסכון בזמן שיפוטי.,,,,,,,,,,,,,,
לחובתו עברו הפלילי הרלבנטי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"חודש מאסר שלא ירוצה, אלא אם יעבור הנאשם כל עבירת עוון לפי פקודת הסמים בתוך שלוש שנים מהיום;",,,,,,,,,,,,"['הנאשם קיבל חודש מאסר שלא ירוצה, כלומר הוא לא יישב בכלא בפועל, אלא אם יעבור עבירת עוון לפי פקודת הסמים בתוך שלוש שנים מהיום']",['הנאשם קיבל חודש מאסר על תנאי'],[]
"4 חודשי מאסר שלא ירוצו, אלא אם יעבור הנאשם כל עבירת פשע לפי פקודת הסמים, בתוך שלוש שנים מהיום;",,,,,,,,,,,,"['הנאשם קיבל 4 חודשי מאסר שלא ירוצו, אלא אם יעבור עבירת פשע לפי פקודת הסמים בתוך 3 שנים מהיום']",['4 חודשי מאסר על תנאי'],[]
"קנס בסך 2,000  ₪, או  8 ימי מאסר תמורתו אם לא ישולם.",,,,,,,,,,,,[],[],"['2,000 ₪']"
הקנס ישולם  ב-8 תשלומים שווים ורצופים ב-1 בכל  חודש החל מיום 1.4.2022.,,,,,,,,,,,,,,
"מורה על קיזוז הקנס מההפקדה שבתיק, על אף כל הודעת עיקול.",,,,,,,,,,,,[],[],[]
"התחייבות בסך 5,000 ₪ שלא לעבור כל עבירה לפי פקודת הסמים במשך שנתיים מהיום.",,,,,,,,,,,,[],[],[]
מורה על השמדת הסמים והמוצגים.,,,,,,,,,,,,[],[],[]
