Unnamed: 0,verdict,text,part
0,SH-24-01-9804-702,משה מתתיהו (עציר),הנאשם
3,SH-24-01-9804-702,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7.א., 7.ג, 13, 19.א, 19א",הנאשם
4,SH-24-01-9804-702,"פקודת התעבורה [נוסח חדש]: סע'  10(א), 62(3)",הנאשם
5,SH-24-01-9804-702,"פקודת ביטוח רכב מנועי [נוסח חדש], תש""ל-1970: סע'  2א",הנאשם
6,SH-24-01-9804-702,"חוק העונשין, תשל""ז-1977: סע'  40יג(ג)",הנאשם
7,SH-24-01-9804-702,"הנאשם הודה והורשע בכתב אישום מתוקן בארבעה כתבי אישום, כמפורט להלן.",כתבי האישום והסדר הטיעון
8,SH-24-01-9804-702,"על פי פרט הראשון, בחיפוש שנערך ביום 19.12.2023 החזיק הנאשם בכיס חולצתו 5 יחידות סם מסוכן מסוג חשיש במשקל של 498.37 ובביתו החזיק סם מסוג קנאביס במשקל של 536.36 גרם.",כתבי האישום והסדר הטיעון
9,SH-24-01-9804-702,"בגין מעשים אלה הנאשם הורשע בהחזקת סמים שלא לצריכה עצמית על פי סעיף 7(א)+7(ג) רישא לפקודת הסמים, נוסח חדש) תשל""ג-1973 (להלן: פקודת הסמים).",כתבי האישום והסדר הטיעון
10,SH-24-01-9804-702,"בגין פרטי האישום השני- השביעי (אישום 6 נמחק) הורשע הנאשם בעבירות סחר בסמים מסוכנים מסוג קנאביס וחשיש לפי סעיפים 13 ו- 19א בפקודת הסמים, שביצע בין החודשים ספטמבר-דצמבר 2023 באמצעות שני חשבונות ברשת ""טלגרם"", לחמישה לקוחות, במשקלים של 5 עד 10 גר בכל פעם או במשקל שאינו ידוע.",כתבי האישום והסדר הטיעון
11,SH-24-01-9804-702,"סך הכול הורשע הנאשם ב-14 עבירות של יצוא, יבוא וסחר בסמים מסוכנים, לפי סעיפים 13 ו-19א בפקודת הסמים, בתמורה ל-3,450 ₪",כתבי האישום והסדר הטיעון
12,SH-24-01-9804-702,"על פי האישום הראשון, ביום 21.3.2021 בחיפוש בביתו של הנאשם נמצא בכיסו של הנאשם סכום כסף בסך של 850 ₪; בידיו שקית ובה סם מסוג קנאביס במשקל 91.25 גרם וכן קופסת סיגריות ובה 56.16 גרם סם מסוג חשיש; עוד נמצא בתוך חדר השינה, על המיטה שקית ובה 85.93 גרם סם מסוג קנאביס; על השולחן 2.30 גרם סם מסוג קנאביס; במגרה של השידה 1.86 גרם סם מסוג קנאביס ומאחורי השידה 300.96 גרם סם מסוג חשיש.",כתבי האישום והסדר הטיעון
