text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
בעניינו של הנאשם ניתן גזר דין חלקי בשל מחלוקת בשאלת הכרזת הנאשם סוחר סמים וחילוט רכב,,,,,,,,,,,,,,
"למאסר בדרך של עבודות שירות, למשך ארבעה חודשים.",,,,,,,,,,,,[],[],[]
למאסר למשך 6 חודשים וזאת על תנאי למשך שלוש שנים.,,,,,,,,,,,,[],['6 חודשים'],[]
התנאי הוא שלא יעבור עבירה בניגוד לפקודת הסמים המסוכנים מסוג פשע.,,,,,,,,,,,,,,
למאסר למשך חודשיים וזאת על תנאי למשך שלוש שנים.,,,,,,,,,,,,[],['הנאשם קיבל חודשיים מאסר על תנאי'],[]
התנאי הוא שלא יעבור עבירה על פי פקודת הסמים המסוכנים מסוג עוון.,,,,,,,,,,,,,,
"קנס בסך 1,500  ₪.",,,,,,,,,,,,[],[],"['1,500 ₪']"
פסילה מלקבל או מלהחזיק רישיון נהיגה לתקופה של 3 חודשים.,,,,,,,,,,,,[],[],[]
פסילה מלקבל או מלהחזיק רישיון נהיגה לתקופה של 3 חודשים וזאת על תנאי למשך שנתיים.,,,,,,,,,,,,[],[],[]
לאחר שמצאתי לדחות את טענות הנאשם לעניין הבעלות האמיתית ברכב בית המשפט נדרש לבחון את עצם החילוט.,,,,,,,,,,,,,,
לעניין החילוט רלוונטי כמות הסם שנתפסה 284.16 גרם נטו של חשיש.,,,,,,['[284.16 - גרם]'],,,,,,,,
"סוף דבר אני מכריז על הנאשם סוחר סמים ומורה על חילוט 4,000 ₪.",,,,,,,,,,,,[],[],"['4,000 ₪']"
