text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הורשע על פי הודאתו בכתב אישום מתוקן במסגרת הסדר טיעון בעבירות של ייבוא סם מסוכן (שתי עבירות) (עבירה לפי סעיף 13 ביחד עם סעיף 19א לפקודת הסמים המסוכנים [נוסח חדש], התשל""ג – 1973; להלן ""פקודת הסמים המסוכנים""), ייצור, הכנה והפקה של סם מסוכן (שתי עבירות) (עבירה לפי סעיף 6 לפקודת הסמים המסוכנים), החזקת סם מסוכן שלא לצריכה עצמית (שתי עבירות) (עבירה לפי סעיף 7(א) ו-(ג) רישא לפקודת הסמים המסוכנים) והחזקת כלים המשמשים להכנת סם מסוכן או לצריכתו (עבירה לפי סעיף 10 רישא לפקודת הסמים המסוכנים).",,,,,,,,,,,['כן'],,,
העובדות בהן הודה והורשע הנאשם,,,,,,,,,,,,,,
הנאשם ייבא מהולנד לישראל סם מסוכן מסוג UR-144 בשתי הזדמנויות: האחת ב-3.12.13 והשנייה ב-31.1213 במשקל של כולל של כ-10 גרם.,,,,,['הסוג הוא [UR-144]'],['[10 - גרם]'],"['לא בעל המעבדה, בעל הסמים']",,,,,,,
"הנאשם גידל והחזיק בדירה שלא כדין וללא היתר 22 צמחי קקטוס במשקל כולל של 28.12 ק""ג המכיל סם מסוכן מסוג מסקאלין בכמות בלתי ידועה.",,,,,"['הסוג הוא [מסקאלין], כפי שמצוין בטקסט: ""... המכיל סם מסוכן מסוג מסקאלין בכמות בלתי ידועה.""']","['[28.12 - ק""ג]']","['לא בעל המעבדה, בעל הסמים']",,,,,,,
"כ""כ החזיק בדירה, מתחת למיטתו, סם מסקאלין המחולק לשתי מנות במשקל כולל של 32.13 גרם (האישום השני).",,,,,['הסוג הוא [מסקלין]'],['[32.13 - גרם]'],['[בעל הסמים]'],,,,,,,
הנאשם החזיק בדירה שלא כדין ולא לצריכתו העצמית סם מסוכן מסוג פסילוצין (פטריית הזייה) במשקל של 389.6 נטו.,,,,,['הסוג הוא [פסילוצין (פטריית הזיה)]'],['[389.6 - גרם]'],"['לא בעל המעבדה, בעל הסמים']",,,,,,,
"הנאשם גידל וייצר את פטריות ההזייה בתהליך ארוך ומורכב, בעשרות הזדמנויות, בכך שרכש מאחר שזהותו אינה ידועה, דפים עליהם מונחות הפטריות בתנאי לחות, שאב במזרק את הנבגים ושמר את המזרק במקרר, הכין מצע לגידול הנבגים בכוסות זכוכית, החדיר את מזרק הנבגים לכוסות מצע הגידול ובהמשך הוציא מן הכוסות את הנבגים שגדלו לפטריות.",,,,,,,,['לא'],,,,,,
"מהתסקיר עולה כי הנאשם החל להשתמש בחשיש בכיתה ט', תחילה בנסיבות חברתיות ובהמשך בתכיפות גדולה יותר תוך שימוש גם בטריפים, LSD ואקסטזי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,"['הסוגים של הסמים הם: [קנביס], [MDMA], [LSD], [אקסטזי]']",,,,,,,,,
בשל השימוש בסמים לא גוייס לצבא.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם עבד בעבודות מזדמנות לתקופות קצרות, בגיל 24 התחתן ובגיל 29 התגרש.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"הנאשם שולב בקהילה טיפולית, אולם הורחק ממנה לאחר שנתגלו שרידי סם בשתן.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לטענתו, לא השתמש בסמים אלא הופלל.",,,,,,,,,,,,,,
"הנאשם מסר כי החל להשתמש בסם מסוג ""נייס גאי"" כדי להפיג כאבים עזים מהם סבל על רקע תסמונת המעי הרגיז.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"להערכת שירות המבחן, השימוש בסם הפך עבור הנאשם לאובססיה וכל חייו התנהלו סביב השגתו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לדבריו, גידול הקקטוסים היה למטרות נוי ולא למטרות שימוש בסם.",,,,,,,,['לא'],,,,,,
הנאשם גם מסר כי גידל פטריות הזייה לשימושו העצמי ועשה בהן שימוש לעיתים רחוקות.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
התרשמות שירות המבחן היתה כי הנאשם מקבל אחריות חלקית על מעשיו ואינו בשל לנקוט בפעולה לשנוי וטיפול בהתמכרותו.,,,,,,,,,,['לא'],,,,
"על גורמי הסיכוי לשיקומו של הנאשם נמנו יכולת ההבעה העצמית שלו, האינטליגנציה שבה ניחן ותקופת המעצר (6 חודשים) שהמחישה לו את חומרת העבירות וחידדה את הגבולות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"על גורמי הסיכון נמנו יכולת ההסתגלות הנמוכה של הנאשם, חוסר בטחון בקשר עם דמויות משמעותיות ועם גורמי טיפול, העדר רשת תמיכה מציבת גבול, מוטיבציה נמוכה לשינוי מעמיק, קושי לוותר על הרווחים מהשימוש בסמים והעדר בשלות לטיפול משמעותי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם סירב להשתלב בקהילה טיפולית סגורה או במרכז יום לנפגעי סמים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לבסוף, ציין שירות המבחן כי הנאשם חווה התעללות במעצר על רקע מוצאו וקשריו המשפחתיים (ראה בתסקיר) וביקש כי בית המשפט יפנה תשומת ליבם של הגורמים המוסמכים בשב""ס למצבו.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : כן', '10 : לא', '11 : לא']",,,,,,,,,,,,
"מטעם המאשימה הוגשו גיליון הרישום הפלילי של הנאשם, המלמד כי לנאשם הרשעה קודמת משנת 2005 בעבירה של החזקה ושימוש בסמים לצריכה עצמית וכן רישום ללא הרשעה מביהמ""ש לנוער משנת 2002 בשתי עבירות של החזקה ושימוש בסמים לצריכה עצמית ורישום דומה בעבירה אחת של החזקה ושימוש בסמים לצריכה עצמית.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : כן', '10 : כן', '11 : כן']",,,,,,,,,,,,
"מטעם ההגנה העידה אמו של הנאשם, שסיפרה על הקשיים המשפחתיים השונים, על הסבל שנגרם לנאשם מידיו של אחיו שלקה בסכיזופרניה בטרם אובחן ככזה, על התמכרותו לסמים, על גירושיו ועל כאבי הבטן העזים מהם סבל.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"מחתמי הענישה מבוססים על חומרת העבירות, שהעונש המירבי שלצידן הוא 20 שנות מאסר; על מעשי הנאשם המלמדים על גידול מקצועי של הפטריות והקקטוסים, תוך שימוש בעזרים רבים הכרוכים בהשקעה כספית, בלימוד ובהתעמקות; על העובדה כי לא מדובר במעשה חובבני ועל כמויות הסמים.",,,,,,,,,,,,,,
כמו כן הפנתה לפסקי דין בהם נקבע כי אין מקום למתחמי ענישה נמוכים יותר שעה שמדובר בגידול לשימוש עצמי.,,,,,,,,,,,,,,
"בנוסף, טענה כי אין מקום לשקול שיקולי שיקום לזכותו של הנאשם לאור תסקיר המבחן שאינו חיובי ומלמד על לקיחת אחריות חלקית, הפחתה מחומרת המעשים, העדר בשלות לשינוי דפוסי התנהגות, הפרת תנאי המבחן (שהייה בבית אמו ולא כפי שהותר לו), הרחקתו מהקהילה הטיפולית וסירובו להשתלב במסגרות טיפוליות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,['לא'],,,,
"בנוסף, עמד בדבריו על נסיבות הקולא שעומדות לזכות הנאשם: הודייתו המיידית, נטילת אחריות והודייה מלאה, הנסיבות האישיותיות והרפואיות שהביאו את הנאשם לשימוש בסמים; סיפור החיים המורכב והעדר היציבות המשפחתית והחברתית עימה נאלץ להתמודד מילדות ושבגינם התפתחה אצלו תחושה קשה של חוסר שייכות אותה ניסה לשכך באמצעות שימוש בסמים מגיל התיכון כשלכך הצטרף משבר הגירושין שחווה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['כן'],['כן'],,,,
"באשר לעברו הפלילי של הנאשם, טען בא כוחו כי יש להתעלם כליל מהרישומים הפליליים מבית המשפט לנוער שהסתיימו ללא הרשעה ולייחס משקל נמוך בלבד להרשעתו הקודמת בעבירה של צריכה עצמית, שהתיישנה בשנת 2012.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : כן']",,,,,,,,,,,,
"בנוסף, הדגיש כי הנאשם לא ריצה מעולם עונש מאסר וכי זה יהיה לו מאסרו הראשון.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"יתרה, מכך הנאשם היה עצור במשך כשישה חודשים ובמהלכם היה נתון להתעללות ולאלימות מצד אסירים כלפיו על רקע מוצאו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
כמו כן ביקש כי לא תיזקף לחובת הנאשם חוסר בשלותו להליך שיקומי בעת הזו.,,,,,,,,,,,,,,
כמו כן הפנה לכך כי כתב האישום המתוקן מתייחס לכמויות זעירות של סם באישום הראשון ולכמות בלתי ידועה של סם אותו ניתן היה להפיק מצמחי הקקטוס.,,,,,['הסוג של הסמים המוזכרים בטקסט הוא [קקטוס]'],['[0 - יחידה]'],"['[בעל הסמים, לא בעל המעבדה]']",,,,,,,
"בנסיבות אלו, היה הנאשם הקורבן המרכזי של מעשיו והדבר טרגי דווקא לנוכח האינטליגנציה הגבוהה בה ניחן.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם הביע צער על העבירות שביצע.,,,,,,,,,['לא'],,,,,
"לדבריו, אף כי ידע שגידול הקקטוסים ""לא בדיוק חוקי"" לא הבין את מידת החומרה שבכך.",,,,,,,,,,,,,,
"לטענתו, השתמש בסם קנבוס סינטטי (UR-144) בשל בעיית המעי הרגיז בגינה סבל כאבים קשים, כשלדבריו בעבר ""זה היה חוקי ואפשר היה לרכוש את זה בתל אביב.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
