text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"ביום 2.4.2013 הודה הנאשם בעובדות כתב האישום, שלא במסגרת הסדר לעניין העונש, והורשע בביצוע עבירות של גידול סם מסוכן והחזקה בסם מסוכן שלא לשימוש עצמי בלבד.",,,,,,,,,,,['כן'],,,
"במהלך החיפוש נמצא הנאשם מחזיק בביתו מערכות השקיה, מערכות תאורה ואוורור וחומרי דישון, אשר שימושו אותו לגידול שתילי קנבוס.",,,,,['קנביס'],,,['כן'],,,,,,
"הנאשם גידל בתוך עציצים שתילי קנבוס במשקל כולל של 1,305.7 גרם נטו, ובנוסף החזיק בתוך קרטון קנבוס במשקל של 41.3 גרם נטו.",,,,,['קנביס (קנאביס)'],['[1305.7 - גרם]'],['לא בעל הסמים'],['לא'],,,,,,
מהתסקיר עלה כי הנאשם נשוי ואב לשני ילדים בני שמונה ושנתיים.,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם השלים את חוק לימודיו, השתלב במעגל העבודה ומתמיד בכך מזה 15 שנה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם אמנם התקשה לבדוק המניעים העומדים ביסוד ביצוע העבירות, אולם שירות המבחן התרשם כי לא מדובר בצרכן סמים (נתנה בדיקת שתן נקיה) ואף לא במי שניחן בדפוסי התנהגות עבריינים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם הקים בביתו מעבדת סמים זעירה שתכליתה היחידה הפקת סם (וראו התמונות בצבע תע/1).,,,,,,,,,,,,,,
לנאשם אין הרשעות קודמות מכל סוג או מין (סעיף 40יא(11) לחוק);,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
הנאשם שיתף פעולה עם חקירת המשטרה באופן מיידי והודה בבית המשפט בהזדמנות הראשונה (סעיף 40יא(6) לחוק);,,,,,,,,,,,,,,
חירותו של הנאשם הוגבלה משך תקופה לא קצרה;,,,,,,,,,,,,,,
את הנאשם פקדה לאחרונה טרגדיה משפחתית.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
בנו בן ה-8 ואחייניתו נפגעו בתאונת דרכים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הוא מרותק למיטה וזקוק לסיוע.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"מאסר הנאשם, ואף שליחתו לרצות עבודות שירות, עלולים לפגוע בפרנסת הנאשם (סעיף 40יא(1) לחוק).",,,,,,,,,,,,,,
"מאסר בפועל בן שישה חודשים, אשר ירוצו בדרך של עבודות שירות במעון ""חברת נעורים"" בתל מונד, החל ביום 9.3.2014.",,,,,,,,,,,,['המאסר בפועל הוא 6 חודשים'],[],[]
הזהרתי את הנאשם כי אם יתגלה שאינו נקי מסמים – כי אז צפוי יהיה להפסקה מינהלית של עבודות השירות וריצוי יתרת העונש מאחורי סורג ובריח.,,,,,,,,,,,,,,
"מאסר על תנאי בן 4 חודשים, והתנאי הוא כי בתקופה בת שלוש שנים מהיום לא יבצע עבירה לפי פקודת הסמים המסוכנים.",,,,,,,,,,,,[],['4 חודשים'],[]
"קנס בסך 8,000 ₪ או 80 ימי מאסר תמורתו.",,,,,,,,,,,,[],[],"['8,000 ₪']"
"הקנס ישתלם בשמונה תשלומים חודשיים ושווים, החל ביום 1.5.2014.",,,,,,,,,,,,,,
אני פוסל את הנאשם מלהחזיק או מלקבל רישיון נהיגה למשך 6 חודשים בתנאי שבתוך תקופה בת שנתיים מהיום לא יעבור עבירה לפי סעיף 36(ג) לפקודת התעבורה [נוסח חדש].,,,,,,,,,,,,[],[],[]
