text,reject,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CONFESSION,CIR_TYPE_WEP,CIR_PURPOSE,CIR_PLANNING,CIR_MONEY_PAID_WEP,CIR_HELD_WAY_WEP,REGRET,RESPO,CIR_USE,CIR_STATUS_WEP,CIR_OBTAIN_WAY_WEP,CIR_BUYER_ID_WEP,CIR_AMMU_AMOUNT_WEP,CONFESSION_LVL2,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הורשע על פי הודאתו, במסגרת הסדר טיעון בכתב אישום מתוקן, לאחר שחזר בו מכפירתו, בעבירת נשיאת נשק לפי סעיף 144(ב) לחוק העונשין התשל""ז-1977 (להלן חוק העונשין), בעבירת ניסיון לחבלה חמורה לפי סעיף 333 בצירוף סעיף 25 לחוק העונשין, בעבירת רכישת נשק לפי סעיף 144(א) לחוק העונשין ובשתי עבירות סחר בנשק לפי סעיף 144(ב2) לחוק העונשין.",,,,,['כן'],,,,,,,,,,,,,,,,
מעובדות החלק הכללי של כתב האישום המתוקן עולה שהנאשם הוא אזרח ישראלי.,,,,,,,,,,,,,,,,,,,,,
לפחות באחד המקרים שימש נשק שמכר הנאשם בידי קונהו לביצוע פיגוע בתחום מדינת ישראל והכל כמפורט להלן.,,,,,,,,,,,,,,,['מאחר'],,,,,,
"מעובדות האישום השני בכתב האישום המתוקן עולה כי במועד ובדרך שאינה ידועה במדויק למאשימה, השיג הנאשם רובה מסוג ""תבור"" (להלן הנשק).",,,,,,"['רובה סער (Assault Rifle) סוג הנשק המוזכר בחומר הוא ""רובה מסוג \'תבור\'"" רובה סער הוא סוג של רובה אוטומטי שתוכנן']",,,,,,,,,['מאחר'],,,,,,
הנאשם החביא את הנשק בשכונה הסמוכה למקום מגוריו.,,,,,,,,,,[],,,[],,[],,,,,,
"בעקבות כך החלו התפרעויות נגד כוחות הביטחון, במסגרתן נהרגו שניים מהמתפרעים.",,,,,,,,,,,,,,,,,,,,,
הנאשם הלך למחבוא בו החביא את הנשק ולקח את הנשק עימו.,,,,,,,,,,['מוסלק - מוסתר'],,,[],"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']","['מאחר', 'מצא']",,,,,,
הנאשם חיפש מקום בו יעברו רכבים של כוחות הביטחון עליהם יוכל לירות.,,,,,,,,,,,,,,,,,,,,,
"בשעה 2:00 או בסמוך לכך זיהה הנאשם שלושה רכבים של כוחות הביטחון, ולאחר שהרכבים התקרבו, ירה לעברם חמישה כדורים.",,,,,,"['תת מקלע (תמ""ק)']",,,,,,,"['ירי', 'ניסיון לירי']","['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",[],,,,,,
"נוכח זאת לקח הנאשם את הנשק, נתן אותו למחמוד זהאדה, וביקש ממנו לשמור על הנשק למשך מספר ימים.",,,,,,,,,,,,,[],['נשק עם מחסנית בהכנס'],"['מאחר', 'מצא']",,,,,,
"על פי עובדות האישום הרביעי בכתב האישום המתוקן, בתאריך שאינו ידוע במדויק למאשימה, במהלך חודש פברואר 2016, פנה אל הנאשם מוראד מחיסן (להלן מחיסן) וביקש מהנאשם להשיג עבורו מספר כלי נשק.",,,,,,,,,,,,,,,[],,,,,,
"בעקבות כך, הלך הנאשם לאחר וקנה ממנו נשקים שונים אותם מכר למחיסן והכל כמפורט להלן: הנאשם מכר למחיסן שני נשקים מסוג קרל גוסטב, תמורת 4,000 ₪ לכל נשק.",,,,,,,,,,,,,,,['מאחר'],,,,,,
במעשיו המתוארים לעיל רכש הנאשם נשק וסחר או עשה עסקה אחרת שיש עמה מסירת החזקה בנשק לזולתו.,,,,,,,,,,,,,,,['מאחר'],,,,,,
"על פי עובדות האישום החמישי בכתב האישום המתוקן, בתאריך 8.3.16 או בסמוך לכך, הגיע אל הנאשם עבד חרוב (להלן חרוב) וביקש מהנאשם לקנות ממנו נשק מסוג קרל גוסטב.",,,,,,['תת מקלע מאולתר (קרל גוסטב)'],,,,,,,,,[],,,,,,
"בעקבות כך הלך הנאשם לאחר וקנה נשק מסוג קרל גוסטב (להלן הנשק) במחיר של 3,000 ₪.",,,,,,,,,,,,,,,['מאחר'],,,,,,
"לאחר מכן חזר הנאשם לחרוב ואמר לו כי מחיר הנשק הוא 3,500 ₪.",,,,,,,,,,,,,,,[],,,,,,
"חרוב הסכים למחיר והביא לנאשם סך של 3,000 ₪.",,,,,,,,,,,,,,,,,,,,,
"כמו כן, סמוך לאחר מכן, מכר הנאשם לחרוב כעשרה כדורי תחמושת לנשק.",,,,,,,,,,,,,,['נשק עם מחסנית בהכנס'],[],,,,,,
בתאריך 9.3.16 השתמש חרוב בנשק לביצוע פיגוע ירי מתמשך בירושלים.,,,,,,,,,,,,,"['ירי', 'ניסיון לירי']",,[],,,,,,
"במהלך פיגוע הירי ירה חרוב, ביחד עם אחר, לעבר נוסעים שעמדו בתחנת אוטובוס בצומת רמות בירושלים, לאחר מכן ניסה לירות לעבר שוטר משמר הגבול שעמד במעבר חצייה בסמוך לתחנת הרכבה הקלה ""שמעון הצדיק"" בירושלים והכל עד שחרוב והאחר נורו ונוטרלו בסמוך לשער החדש בירושלים.",,,,,,,,,,['על גופו'],,,"['ירי', 'ניסיון לירי']","['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",[],,,,,,
"במעשיו המתוארים לעיל, רכש הנאשם נשק וסחר או עשה עסקה אחרת שיש עמה מסירת החזקה בנשק לזולתו.",,,,,,,,,,,,,,,['מאחר'],,,,,,
"מתסקיר שירות המבחן עולה כי הנאשם כבן 20, מוסלמי, רווק אשר התגורר בקלנדיה עד למעצרו לפני כשנה וחודשיים.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,,,,
"במקור הוא תושב שכונת ""דיר אבו טור"" בירושלים, אולם בשל מצבה הרפואי של סבתו מצד אמו, הוא ומשפחתו נאלצו לעבור להתגורר לידה וזאת על מנת לתמוך בה.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
