text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
נגד,,,,,,,,,['נגד הנשק הוא רובה סער (Assault Rifle)'],,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  144, 144(א), 144(ג)(3), 144(ז)",,,,,,,,,,,,,,,,,
"הנאשם הורשע במסגרת הסדר טיעון בעבירת החזקת נשק שלא כדין, לפי סעיף 144(א) רישא לחוק העונשין, תשל""ז- 1977 (להלן – חוק העונשין) ובעבירת החזקת חלק, אביזר או תחמושת שאינם חלק מהותי בנשק, לפי סעיף 144(א) סיפא לחוק העונשין.",,,,,,,,,,,,,,,,,
"על פי עובדות כתב האישום, ביום 7.4.24 נמצא הנאשם מחזיק בתוך שק במחסן במתחם מגוריו, שלושה רימוני הלם סינוור 959, שבכוחם לפגוע באדם.",,,,,,,,,['רימון הלם/גז'],[],,,,,,,
"כן החזיק הנאשם בתוך תיק בתחמושת כמפורט להלן: שני כדורים 7.62 מ""מ, מחסנית אקדח 9 מ""מ וקופסה עם 30 כדורים 9 מ""מ.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",[],,,[],['אקדח'],,,,,,,,
"במסגרת הסדר הטיעון הוסכם כי הנאשם יופנה לתסקיר וההגנה תעתור לענישה לריצוי בדרך של עבודות שירות בעוד שהמאשימה תעתור למתחם ענישה הנע בין 10-24 חודשי מאסר בפועל, וזאת בין היתר בשל קשיים ראייתיים.",,,,,,,,,,,,,,,,,
בעניינו של הנאשם הוגש תסקיר ומטעמים של צנעת הפרט לא ארחיב.,,,,,,,,,,,,,,,,,
"בתמצית ייאמר כי הנאשם כבן 28, נשוי ואב לשני ילדים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
טרם מעצרו עבד במפעל במשך כשש שנים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"עברו הפלילי נקי וביחס לביצוע העבירות התרשמה קצינת המבחן מהתייחסות קונקרטית ומצמצמת, מביטוי חרטה מילולית בלבד ומעמדה קורבנית.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : כן']",,,,,,,,,,,,,,,
הרושם שנוצר הוא שקיים פער בין תיאוריו את אורח חיים ותפקודו לבין מעורבותו באירוע וכי הוא מתקשה לזהות כשלים בהתנהלותו ונמנע מלשתף באופן כן.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"הנאשם התקשה לזהות מוקדי טיפול, צוין שהוא אינו מחובר לצרכיו הטיפוליים וקיים אפוא סיכון להישנות עבירות בעתיד.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
מטעמים אלו לא ניתנה המלצה טיפולית.,,,,,,,,,,,,,,,,,
"ב""כ המאשימה הגישה טיעון כתוב והוסיפה טיעון על פה.",,,,,,,,,,,,,,,,,
כן הוצגה פסיקה.,,,,,,,,,,,,,,,,,
"הודגשו חומרת העבירות, הערכים המוגנים שנפגעו והצורך בהחמרת הענישה ונטען (בהתאם להסדר הטיעון) למתחם ענישה הנע בין 10-24 חודשי מאסר בפועל.",,,,,,,,,,,,,,,,,
המאשימה הגישה תמונה המתעדת את הרימונים והתחמושת ונטען כי על אף שמדובר ברימוני הלם יש בכוחם להזיק.,,,,[],,,,,['רימון הלם/גז'],,,,,,,,
"ברמה האופרטיבית, בהיעדר המלצה שיקומית, עתרה המאשימה לעונש מאסר למשך 12 חודשים וענישה נלווית.",,,,,,,,,,,,,,,,,
"ב""כ הנאשם לא ציין את גבולות מתחם הענישה ההולם לשיטתו והפנה לפסיקה בה הוטלו בעבירות דומות עונשי מאסר לריצוי בעבודות שירות.",,,,,,,,,,,,,,,,,
כן נטען שקיימים קשיים ראייתיים שעמדו בבסיס הסדר הטיעון ויש להביא זאת בחשבון.,,,,,,,,,,,,,,,,,
"ביחס לעונש הקונקרטי טען הסנגור כי הנאשם גדל במשפחה נורמטיבית וחיובית, עברו נקי ואחיו שירתו בצבא.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
כן הודגשו גילו הצעיר; הודאתו; העובדה כי הוא אב לשני ילדים קטנים; והתקופה הארוכה בה שהה בתנאים מגבילי חירות.,,"['1 : כן', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,['לא'],,,
מטעמים אלו עתרה ההגנה להימנע מכליאת הנאשם ולהסתפק במאסר שניתן לרצות בעבודות שירות.,,,,,,,,,,,,,,,,,
הנאשם בדברו האחרון ציין כי הבין את טעותו והתנצל על מעשיו.,,,,,,,,,,,,,,,,,
כן תאר את מצבו הכלכלי הקשה וציין שהוא המפרנס היחיד במשפחה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
הערכים המוגנים שנפגעו ברורים ומדובר בשלום הציבור ובטחונו.,,,,,,,,,,,,,,,,,
"החזקת רימונים – שלושה במספר – לצד תחמושת, מלמדת על פוטנציאל גרימת נזק לא מבוטל.",,,,,,,,,['רימון רסס'],,,,,,,,
"עם זאת, הגם שרימון הלם הוא נשק כהגדרתו בחוק, יש להביא בחשבון את נתוניו ובמיוחד את פוטנציאל הנזק שבכוחו לגרום לאדם.",,,,,,,,,,,,,,,,,
