text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"באמצעות פרקליטות מחוז ירושלים (פלילי) על ידי ב""כ עו""ד אריאלה נבון",,,,,,,,,,,,,,,,,
נסראללה -מוניר עאסי (עציר),,,,,,,,,,,,,,,,,
בהאא אלדין אבו תאיה (עציר),,,,,,,,,,,,,,,,,
"שניהם על ידי ב""כ עו""ד ריאד סוואעד",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  40 ב, 40 ט', 144(א), 144(ב), 40 יא, 499(א)(1)",,,,,,,,,,,,,,,,,
"הנאשמים הורשעו, בעקבות הסדר טיעון, בכתב אישום מתוקן בעבירות של נשיאה והובלת נשק וקשירת קשר לפשע, לפי סעיפים 144(ב) רישא ו-499(א)(1) לחוק העונשין, התשל""ז-1977 (להלן: ""החוק"").",,,,,,,,,,,,,,['כן'],,,
לא הייתה הסכמה בין הצדדים לעניין העונש.,,,,,,,,,,,,,,,,,
"מאחר שמדובר בנאשמים צעירים בני 19 ו-20, קיימת חובה לקבלת תסקיר שירות המבחן בעניינם טרם הטיעונים לעונש.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"עם זאת, בא כוחם לא ביקש תסקיר שירות המבחן, לנוכח שביתת העובדים הסוציאליים באותה העת, ובהסכמה הוגשו תסקירי המעצר לעניין העונש, וכן התקבל דיווח משב""ס על אודות תפקודם בעת המעצר.",,,,,,,,,,,,,,,,,
"מעובדות כתב האישום המתוקן עולה, כי בין עומר זגייר, יליד 1998 (להלן: ""עומר""), לנאשם 1 ישנה היכרות מוקדמת.",,,,,,,,,,,,,,,,,
"במועד שאינו ידוע במדויק למאשימה, סמוך ליום 25.3.20, ניפגשו הנאשמים עם עומר בשטח פתוח הנמצא בסמוך לביתם של נאשם 1 ועומר בשכונת סילוואן בירושלים (להלן: ""המקום/ההר"").",,,,,,,,,,,,,,,,,
"במהלך המפגש ביקש נאשם 2 לקנות מעומר את המחשב הנייד שברשותו מסוג טושיבה (להלן: ""המחשב"") בתמורה לסך של 1,500 – 2,000 ₪.",,,,,,,,,,,,,,,,,
"עומר הסכים להצעה ומסר לנאשם 1 את המחשב, ואילו נאשם 2 התחייב להעביר לעומר את התשלום במועד מאוחר יותר.",,,,,,,,,,,,,,,,,
"כמו כן, נאשם 2 מסר לעומר, כי בכוונתו למכור את מחשב הנייד.",,,,,,,,,,,,,,,,,
נאשם 1 נכח במקום באותה עת.,,,,,,,,,,,,,,,,,
"ביום 27.3.20 בסמוך לשעה 13:30, נפגש עומר עם נאשם 1 בהר והבחין בו מחזיק במחסנית.",,,,,,,,,,,,,,,,,
עומר ביקש מנאשם 1 להצטלם עם המחסנית.,,,,,,,,,"['תת מקלע (תמ""ק)']",,,,,,,,
"נאשם 1 נענה לבקשתו, עומר החזיק במחסנית ונאשם 1 תיעד אותו בסרטון בו נראה עומר מחביא מחסנית באדמה.",,,,,,,,,"['תת מקלע (תמ""ק)']",,,,,,,,
"בשלב מסוים, בסמוך לשעה 15:00, התקשר נאשם 2 לנאשם 1 וסיפר לו שיש ברשותו נשק ומשכך קבעו הנאשמים להיפגש בהר.",,,,,[],,,,,,,,,,,,
בהמשך למתואר הגיע נאשם 2 להר ופגש בנאשם 1 ובעומר.,,,,,,,,,,,,,,,,,
"נאשם 2 הגיע כשהוא מחזיק בנשק בעודו מפורק לחלקים, נשק דמוי תת מקלע מאולתר אשר בכוחו להמית אדם (להלן: ""הנשק"").",,,,"['נשק מפורק', 'נשק מופרד מתחמושת', 'נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",[],,,['מאחר'],['תת מקלע מאולתר'],,,,,,,,
הנאשמים הרכיבו יחד את הנשק.,,,,,,,,,,,,,,,,,
כל העת נכח במקום עומר שאף בשלב מסוים החזיק בנשק ובחן אותו.,,,,,[],,,[],,[],,,,,,,
"בהמשך לאמור לעיל, החביאו הנאשמים את הנשק במכונת כביסה שנמצאה בהר.",,,,,,,,,,,,,,,,,
"במועד סמוך למתואר לעיל במועד שאינו ידוע במדויק למאשימה, סיכמו הנאשמים עם עומר, כי יפעלו למכירת הנשק, וכי עומר יקבל חלק מהתשלום בעד מכירת הנשק בתמורה למחשב שנתן לנאשם 2.",,,,,,,,[],,,,,,,,,
"לאחר האירוע המתואר לעיל, ביום 29.3.20 בסמוך לשעה 15:00, נפגש עומר עם נאשם 1 בהר, כשנאשם 1 מחזיק בנשק.",,,,,['על גופו'],,,['מאחר'],,[],,,,,,,
"בשלב מסוים, עומר צילם את נאשם 1 כשהוא יושב סמוך לנשק המונח על כיסא יחד עם שתי מחסניות (להלן: ""הסרטון"").",,,,,[],,,,['אקדח'],,,,,,,,
עומר צילם את הסרטון בידיעה שהכסף שאמור להתקבל עבור המחשב הוא ממכירת הנשק.,,,,,,,,,,,,,,,,,
"לאחר מכן, עומר הלך מהמקום.",,,,,,,,,,,,,,,,,
"בשלב מסוים, ערך עומר את הסרטון ושלח אותו בחזרה לנאשם 1.",,,,,,,,,,,,,,,,,
"בהמשך לאותו היום, בסמוך לשעה 20:00, נפגש עומר עם הנאשמים, מ.ש.",,,,,,,,,,,,,,,,,
"ואחרים שזהותם אינה ידועה במדויק למאשימה בהר, כאשר באותה העת החזיקו הנאשמים בנשק.",,,,,,,,,,,,,,,,,
במהלך המפגש החזיק מ.ש בנשק והתעניין ברכישתו מהנאשמים.,,,,,,,,[],,,,,,,,,
"הנאשמים רצו למכור את הנשק למ.ש, אולם בסופו של דבר, מאחר שמ.ש חשש מנוכחות המשטרה באוזר, החליט מ.ש שלא לקנות את הנשק.",,,,,,,,,,,,,,,,,
"לאחר המתואר, ביום 30.3.20 בסמוך לשעה 15:00, יצר נאשם 1 קשר עם עומר וביקש ממנו להגיע על מנת להחביא את הנשק ביחד.",,,,,[],,,[],,,,,,,,,
עומר נענה לבקשה ופגש בנאשם 1 בהר.,,,,,,,,,,,,,,,,,
"במהלך המפגש, הלכו הנאשם 1 ועומר והחביאו את הנשק במקום סמוך להר.",,,,,['מוסלק - מוסתר'],,,[],,[],,,,,,,
"סמוך לאחר מכן, הגיעו כוחות המשטרה למקום ותפסו את הנשק.",,,,,['סמוך לבית'],,,,,,,,,,,,
"במהלך חיפוש של כוחות המשטרה במקרה, נראה עומר כשהוא מתצפת לעבר הנשק.",,,,,[],,,,,,,,,,,,
"במעשיהם המתוארים לעיל, נשאו והובילו הנאשמים נשק בלא רשות על פי דין לנשיאתו או להובלתו וכן קשרו קשר עם אדם לעשות פשע.",,,,,,,,[],,,,,,,,,
"כאמור, התסקירים שהוגשו לעיוני הם תסקירי מעצר, וזאת נוכח שביתת העובדים הסוציאליים באותה העת, ועל כן שירות המבחן לא התייחס לאפשרות שיקום וטיפול בעניינם של הנאשמים.",,,,,,,,,,,,,,,,,
"מתסקיר שירות המבחן בעניינו של נאשם 1 עולה, כי הוא יליד 2001, רווק, בן שלישי מבין ארבעה אחים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
טרם מעצרו התגורר בשכונת סילוואן יחד עם הוריו ואחיו ועבד בעבודות ניקיון.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"אביו עובד בעיריית ירושלים בשירותי אחזקה, ואמו עקרת בית הסובלת ממחלה קשה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
משפחתו מנהלת אורח חיים נורמטיבי והמצב הכלכלי אינו פשוט.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
נאשם 1 השלים 12 שנות לימוד עם בגרות חלקית.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"אמו מסרה שלא השלים את לימודיו בעקבות מחלתה, דבר שהשפיע עליו מאוד והוא התגייס לסייע בעבודות הבית בזמן שעברה טיפולים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
לאחר סיום לימודיו הוא החל לעבוד ולסייע בפרנסת המשפחה על מנת לאפשר את לימודי אחיו הגדולים באוניברסיטה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"עוד עולה מתסקיר שירות המבחן, כי נאשם 1 שלל שימוש בחומרים פסיכו-אקטיביים.",,,,,,,,,,,,,,,,,
"הוא מסר לקצינת המבחן, כי המעצר קשה לו, כמפורט בפסקה 2 לעמ' 2 לתסקיר.",,,,,,,,,,,,,,,,,
"אשר לגורמי הסיכון וגורמי הסיכוי – קצינת המבחן התרשמה, שההליך הפלילי הציב לו גבולות וגרם להרתעתו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"עוד התרשמה קצינת המבחן, כי הנאשם חש בושה בשל מצבו הנוכחי, הוא צעיר חסר בשלות ובעל ביטחון עצמי נמוך, פגיע ורגיש.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"להערכתה, חבירתו לגורמים שוליים מהווה עבורו מענה לצרכים שונים, בין היתר, צורך בשייכות, הגברת ביטחון עצמי והעלאת דימויו הגברי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"קצינת המבחן לא התרשמה מדפוסים שוליים מושרשים, ציינה שהוא נעדר עבר פלילי ומבטא רצון להתקדם בחייו, הוא מתבייש ממצבו הנוכחי ומורתע מההליכים המתנהלים נגדו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"להערכת שירות המבחן, הערכת הסיכון היא מתונה.",,,,,,,,,,,,,,,,,
"מדיווח שירות בתי הסוהר עולה, כי הנאשם שוהה באגף עצורים וטרם שולב בטיפול קבוצתי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"מתסקיר שירות המבחן בעניינו של נאשם 2 עולה, כי הנאשם יליד שנת 2000, מאורס לבת דודתו, הוא הבן השני למשפחה המונה חמישה ילדים, אביו קבלן שיפוצים העובד באופן מזדמן ואמו עקרת בית.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
