text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"ע""י ב""כ עוה""ד ליזו וולפוס, חני שפירא",,,,,,,,,,,,,,,,,
מפרקליטות מחוז ירושלים (פלילי),,,,,,,,,,,,,,,,,
"ע""י ב""כ עו""ד רמזי קטילת",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  25, 144(ב), 152, 274(1), 2, 3, 329(א)(2), 340א(א), 448(א)",,,,,,,,,,,,,,,,,
"חוק המאבק בטרור, תשע""ו-2016: סע'  24(א)(1), 30(א), 37",,,,,,,,,,,,,,,,,
"חוק חמרי נפץ, תשי""ד-1954: סע'  19(ג)",,,,,,,,,,,,,,,,,
"הנאשם הורשע על פי הודאתו שניתנה במסגרת הסדר טיעון, ב: מספר עבירות של מעשה טרור של חבלה בכוונה מחמירה, לפי סעיף 329(א)(2) בחוק העונשין, התשל""ז-1977 (להלן: ""חוק העונשין"") יחד עם סעיף 37 בחוק המאבק בטרור, תשע""ו-2016 (להלן: ""חוק המאבק בטרור""); חמש עבירות של מעשה טרור של ניסיון הצתה, לפי סעיף 448(א) סיפה בצירוף סעיף 25 בחוק העונשין וסעיף 37 בחוק המאבק בטרור; מספר עבירות של פעולה בנשק למטרות טרור, לפי סעיף 30(א) בחוק המאבק בטרור; ארבע עבירות של התפרעות, לפי סעיף 152 בחוק העונשין; עבירה של התפוצצות המסכנת חיי אדם או רכוש, לפי סעיף 19(ג) בחוק חומרי נפץ, תשי""ד-1954 (להלן: ""חוק חומרי נפץ""); עבירה של ניסיון תקיפת שוטר בנסיבות מחמירות, לפי סעיף 274(1)+(2)+(3) בצירוף סעיף 25 לחוק העונשין; שתי עבירות של גילוי הזדהות עם ארגון טרור, לפי סעיף 24(א)(1) בחוק המאבק בטרור; עבירה של נשיאה והובלת נשק, לפי סעיף 144(ב) בחוק העונשין; ועבירה של ירי מנשק חם, לפי סעיף 340א(א) בחוק העונשין.",,,,,,,,,,,,,,['כן'],,,
הסדר הטיעון לא כלל הסכמה לעניין העונש.,,,,,,,,,,,,,,,,,
תמצית עובדות כתב האישום המתוקן:,,,,,,,,,,,,,,,,,
"כתב האישום המתוקן מורכב מחלק כללי ומשמונה אישומים (שמספרם 1, 2, 3, 5, 7, 8, 10, 12).",,,,,,,,,,,,,,,,,
החלק הכללי מפרט כי:,,,,,,,,,,,,,,,,,
"החל משנת 2021 ועד למעצרו, הנאשם הזדהה ותמך בארגוני הטרור: ""החזית העממית הדמוקרטית לשחרור פלסטין"" ו""הג'יהאד האסלאמי הפלסטיני"" (להלן: ""ארגון הגא""פ"").",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
"ביום 7/10/2023 החל משעות הבוקר המוקדמות, חדרו פעילי ארגון הטרור חמאס לישראל וביצעו מעשי טרור קשים, רצחניים ואכזריים.",,,,,,,,,,,,,,,,,
"במקביל, ארגוני הטרור ירו לעבר מדינת ישראל ירי מסיבי של אלפי רקטות ופצצות מרגמה, שגרמו נזק לחייהם של ישראלים, לגופם ולרכושם.",,,,,,,,,['רימון רסס'],[],,,,,,,
"מאז שנת 2021, כולל במהלך מלחמת חרבות ברזל, הנאשם נהג לבצע עבירות טרור והפרות סדר, לרבות השתתפות בהתפרעויות במסגרתן יידה לעבר כוחות הביטחון מטעני צינור ובקבוקי תבערה וירה לעברם זיקוקים.",,,,,,,,[],"['בקבוק תבערה (או בקת""ב)']",['ירי'],,,,,,,
"לשם כך, הנאשם ייצר והחזיק בחדר שנמצא בחצר ביתו מטעני צינור ובקבוקי תבערה, לבד וביחד עם אחרים.",,,,,,,,['ייצר'],['בקבוק תבערה (מונח נפוץ) או בקבוק תבערה (המונח הטכני)'],[],,,,,,,
"כמו כן, הנאשם פנה לאחר התומך ומשתייך לארגון הגא""פ (להלן: ""האחר""), על מנת לקבל ממנו דגלי גא""פ וכוורות זיקוקים לצורך התפרעויות נגד כוחות הביטחון.",,,,,,,,[],['בקבוק תבערה'],,,,,,,,
"הנאשם נהג לחלק לאחרים את בקבוקי התבערה שייצר ואת כוורות הזיקוקים שקיבל, לצורך התפרעויות נגד כוחות הביטחון.",,,,,,,,"['מאחר', 'ייצר']",['בקבוק תבערה (מולוטוב)'],[],,,,,,,
בשלוש מהכוורות הנאשם השתמש לצורך הכנת מטען צינור.,,,,,,,,[],['מטען חבלה'],,,,,,,,
"על פי עובדות אישום מספר 1, ביום 7/10/2023 הנאשם לקח חלק באחת ההתפרעויות האלימות שהתפתחו בשעות הלילה בשכונת עיסאוויה, שכללו יידוי אבנים, בקבוקי תבערה, ומטעני צינור וירי זיקוקים בכינון ישיר לעבר כוחות הביטחון.",,,,,,,,,['בקבוק תבערה'],[],,,,,,,
"הנאשם יידה לעבר מכונית התזה שנועדה לפיזור הפרות סדר (להלן: ""המכת""זית"") מטען צינור שהכין מראש ממרחק של כ-15 מטרים, מתוך מניע לאומני אידיאולוגי, במטרה לעורר פחד או בהלה בציבור.",,,,,,,,"['מאחר', 'ייצר']",['מטען חבלה מאולתר'],"['זריקת רימון', 'הפעלת מטען']",,,,,,,
"המטען פגע ברצפה ליד המכת""זית והתפוצץ.",,,,,,,,,['מטען חבלה'],[],,,,,,,
במעשיו של הנאשם היה סיכון ממשי לפגיעה חמורה בגופו של אדם.,,,,,,,,,,[],,,,,,,
"אישום מספר 2 מפרט, כי לאחר סיום ההתפרעות שפורטה באישום מספר 1, הנאשם הכין שני מטענים נוספים אותם החביא בחדר שבחצר ביתו.",,,,,,,,,,,,,,,,,
"כיומיים או שלושה לאחר פרוץ מלחמת חרבות ברזל, התפתחו בשכונת עיסאוויה התפרעויות אלימות בהן השתתפו מתפרעים רבים רעולי פנים, ושכללו יידוי אבנים ובקבוקי תבערה וירי זיקוקים בכינון ישיר לעבר כוחות הביטחון.",,,,,,,,,['בקבוק תבערה'],[],,,,,,,
