text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"חוק העונשין, תשל""ז-1977: סע'  31, 40ד', 40 ה', 40ט', 144(א), 40יא'",,,,,,,,,,,,,,,,,
"הנאשם הורשע על פי הודאתו לאחר שחזר בו מכפירתו במהלך שמיעת הראיות, בכתב האישום המתוקן המייחס לו עבירה של סיוע לעבירות בנשק (החזקה) – לפי סעיף 144(א) רישא +סעיף 31 לחוק העונשין בכך שבתאריך 09.03.22 סייע לאחר להחזיק בביתו אקדח מסוג ""FN"" טעון במחסנית תואמת המכילה כ-15 כדורי תחמושת מסוג 9 מ""מ ובמחסנית נוספת תואמת המכילה 2 כדורי תחמושת מסוג 9 מ""מ .",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,"['הנאשם הורשע בסיוע לעבירות בנשק (החזקה) של אקדח מסוג ""FN"" טעון במחסנית תואמת המכילה כ-1']",,,,,['כן'],,,
"בדיון מתאריך 06.02.23 ובהתאם להסדר הטיעון שגובש בין הצדדים, כתב האישום המקורי כנגד נאשמת 2 בוטל, כתב האישום כנגד נאשם 1 תוקן כאמור מעלה והנאשם חזר בו מכפירתו, הודה והורשע.",,,,,,,,,,,,,,['כן'],,,
"לבקשתו, הופנה עניינו לשירות המבחן לצורך עריכת תסקיר בעניינו ובמקביל הופנה גם עניינו לממונה על עבודות השירות לצורך קבלת חוות דעת בדבר כשירותו והתאמתו לריצוי עונש המאסר בעבודות שירות.",,,,,,,,,,,,,,,,,
"הנאשם נעצר מאחורי סורג ובריח מתאריך 09.03.22 עד לתאריך 23.03.22, שלאחריו עבר למעצר עד תום ההליכים בפיקוח אזוק אלקטרוני עד לתאריך 27.06.22.",,,,,,,,,,,,,,,,,
"בתאריך 08.11.23, התקבל תסקיר שירות המבחן לפיו מדובר בנאשם בן 53, נשוי ואב לארבעה ילדים בגירים, נכה 100% המתקיים מקצבת נכות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
הנאשם כאמור נשוי וגם אשתו סובלת מבעיות בריאותיות ומוכרת כנכה.,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
לנאשם אין הרשעות קודמות בפלילים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,,,,
"במסגרת הליך המעצר, שירות המבחן התרשם שהנאשם מציג עצמו כאדם נורמטיבי בעל אורח חיים תקין, אך משתף מעצמו באופן מצומצם ובעיקר מבליט את חלקיו המתפקדים באופן בו רב הנסתר על הגלוי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"בהתאם, לא הומלץ על הקלה בתנאי מעצרו.",,,,,,,,,,,,,,,,,
