,case,text,reject,reject-predicted,PUNISHMENT-predicted,GENERAL_CIRCUM-predicted,CIRCUM_OFFENSE-predicted,CONFESSION-predicted,RESPO-predicted,REGRET-predicted,CIR_USE-predicted,CIR_TYPE_WEP-predicted,CIR_STATUS_WEP-predicted,CIR_PURPOSE-predicted,CIR_PLANNING-predicted,CIR_OBTAIN_WAY_WEP-predicted,CIR_MONEY_PAID_WEP-predicted,CIR_BUYER_ID_WEP-predicted,CIR_AMMU_AMOUNT_WEP-predicted,_HELD_WAY_WEP-predicted
0,,בית המשפט המחוזי בירושלים,,0.9994245067021116,,,,,,,,,,,,,,,,
1,,בית המשפט המחוזי בירושלים,,0.9994245067021116,,,,,,,,,,,,,,,,
2,,בית המשפט המחוזי בירושלים,,0.9994245067021116,,,,,,,,,,,,,,,,
3,,בית המשפט המחוזי בירושלים,,0.9994245067021116,,,,,,,,,,,,,,,,
4,,"ע""י ב""כ עו""ד יעל רוזנמן",,0.9993557274439229,,,,,,,,,,,,,,,,
5,,ליאור בלטי ת.ז. 021695309,,0.9993227064972439,,,,,,,,,,,,,,,,
6,,ליאור בלטי ת.ז. 021695309,,0.9993227064972439,,,,,,,,,,,,,,,,
7,,"ע""י ב""כ עו""ד טליה רם",,0.9996094978084898,,,,,,,,,,,,,,,,
8,,חוק-יסוד: השפיטה: סע'  6,,0.9997878531180884,,,,,,,,,,,,,,,,
9,,"חוק העונשין, תשל""ז-1977: סע'  7(א), 144(ב)",,0.9996995432531073,,,,,,,,,,,,,,,,
10,,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  (ג)",,0.9997596770026284,,,,,,,,,,,,,,,,
11,,"* המקרה של מציאת נשק ואי מסירתו למשטרה, אינו משתבץ באופן מלא לאף אחת מהקטגוריות שנקבעו בעניין אבו מוך.",,0.9987338910854449,,,,,,,,,,,,,,,,
12,,"בכל מקרה נראה, שיש להציב את המקרה במסגרת קבוצת הקטגוריות הפחות חמורה.",,0.9981435233654999,,,,,,,,,,,,,,,,
13,,די בכך שהעונש שיוטל על הנאשם יהיה מאסר 6 חודשים בדרך של עבודות שירות.,,0.018353634195520937,0.5281578120513076,0.006993028057619652,0.0016296225637438349,0.08229571207414862,,,,,,,,,,,,
14,,* עונשין – עבירות – החזקת נשק שלא כדין,,0.9994576191452176,,,,,,,,,,,,,,,,
15,,* עונשין – ענישה – מדיניות ענישה: שיקולים,,0.9996129194279808,,,,,,,,,,,,,,,,
16,,"כדי להכריע בשאלת הענישה ההולמת את מי שעבר עבירה של החזקת נשק, מן הראוי לבדוק, תחילה, מהי מטרת החזקת הנשק, וזאת בהתאם לסיווג של קטגוריות החזקת הנשק שנקבעו לפני כמחצית יובל שנים ע""י כב' השופט גבריאל בך בעניין אבו מוך, שהקלה בהן היא החזקת כלי הנשק שפג תוקף רישיונו, והכבדה היא החזקת הנשק לשם ביצוע מעשים המיועדים לפגוע בביטחון המדינה או בביטחון הציבור.",,0.9993142330302734,,,,,,,,,,,,,,,,
