text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
בית משפט השלום בנצרת,,,,,,,,,,,,,,,,,
תיק חיצוני: 1226678/2022,,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  144, 144(א), 144 (ז)",,,,,,,,,,,,,,,,,
"הנאשם הורשע עפ""י הודאתו ובהתאם להסדר טיעון בעבירה של החזקת נשק שלא כדין לפי סעיף 144(א) רישא לחוק העונשין, וכן בהחזקת אביזרים של נשק, בהתאם לסעיף 144(א) סיפא לחוק העונשין.",,,,,,,,,,,,,,['כן'],,,
"מדובר באקדח חצי אוטומטי מסוג FN, יחד עם שתי מחסניות ללא תחמושת, אשר הנאשם נמצא מחזיק בתוך ארון בחדר השינה בבית שבו מתגורר בנצרת, ביום 6.3.2022.",,,,"['נשק מופרד מתחמושת', 'נשק עם מחסנית בהכנס']","['בבית', 'מוסלק - מוסתר']",,,[],['אקדח'],,,,,,,,
עבירות הנשק מצויות בהווה במרכז מטרותיהן של רשויות האכיפה.,,,,,,,,,,,,,,,,,
אין צורך בהשכלה משפטית או בבקיאות בעולם המשפט הפלילי כדי להבין שמדובר במכת מדינה קשה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"חדשות לבקרים נחשפים אנו לאירועי אלימות, פציעה, מוות, סחיטה, הפחדה ואיום, אשר בהם נעשה שימוש בנשק חם.",,,,,,,,,,,,,,,,,
"המחוקק נתן דעתו לצורך הבלתי מתפשר ללחום בתופעת הנשק הבלתי חוקי, וזאת במסגרת תיקון 140 לחוק העונשין, שבו התווסף לאחרונה לסעיף 144 לחוק העונשין סעיף קטן ז, המחייב בעבירות נשק להטיל עונש אשר לא יפחת מרבע העונש המרבי אשר נקבע לעבירה.",,,,,,,,,,,,,,,,,
"בענייננו, העונש המרבי הקבוע לחמורה שבעבירות שבהן הורשע הנאשם, הינו 7 שנים, ולפיכך לפי תיקון 144, העונש אשר יש להטיל אסור שיפחת מ- 22 חודשים.",,,,,,,,,,,,,,,,,
"יחד עם זאת, פרשנותו הנכונה של הסעיף הינה כי העונש הכולל ראוי שיחושב בצירופם יחד של המאסר בפועל והמאסר המותנה שיוטלו, אשר סה""כ אסור שיפחתו מרבע התקופה המקסימלית.",,,,,,,,,,,,,,,,,
בנוסף יש לציין כי סעיף 144 (ז) מתיר לבית המשפט לסטות מההוראה מטעמים מיוחדים שיירשמו במסגרת הקלה בעונש.,,,,,,,,,,,,,,,,,
