text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הורשע על פי הודאתו, במסגרת הסדר, בכתב אישום המייחס לו עבירות של קשירת קשר לפשע וייבוא סם.",,,,,,,,,,,['כן'],,,
"יובהר כי בהסדר הטיעון בין הצדדים הוסכם כי יוסרו מכתב האישום הוראות החיקוק בסעיפים 3 ו-4 ""החזקת סמים שלא לצריכה עצמית"" ו""ניסיון להחזקת סמים"" ולפיכך הורשע הנאשם, על פי הודאתו בעבירות הקשר והיבוא בלבד.",,,,,,,,,,,['כן'],,,
"על פי עובדות כתב האישום, בהן הודה הנאשם, התגורר הנאשם, שהינו אזרח תאילנד, במושב פארן, שם הועסק בחקלאות על פי אשרת עבודה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
במהלך חודש דצמבר שנת 2012 קשר הנאשם קשר עם אדם בתאילנד לצורך ייבוא סם מסוכן מסוג מתאמפטאמין.,,,,,"['הסוג הוא [מתאמפטאמין], כפי שמצוין בטקסט: ""ייבוא סם מסוכן מסוג מתאמפטאמין.""']",,"['לא בעל המעבדה, בעל הסמים']",,,,,,,
"הוסכם כי בטרם נעצר הנאשם עבד בישראל באופן יציב, אצל מעביד אחד.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הרי הנאשם לא ייבא את הסם לישראל פיזית.,,,,,,,,,,,,,,
"ב''כ הנאשם ביקש לטעון כי הנאשם לא היה מודע לאפקט הסם, בו ראה דבר שנועד להמריץ בעבודה.",,,,,,,,,,,,,,
"כמו כן התייחס למצבו הכלכלי הקשה של הנאשם, פרידה מבת זוג איתה הגיע לארץ, ואף הזכיר את החיסכון בזמן השיפוטי אשר נבע מהודייתו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
החברה אף משקיעה ממון רב בהוצאות ציבוריות.,,,,,,,,,,,,,,
"אולם, רוב המקרים עסקו בנסיבות של עובד זר, ללא הרשעות קודמות, שהורשע על פי הודאתו, בין בהסדר ובין שלא בהסדר (כך שההודיה והחיסכון בזמן שיפוטי נלקחו גם כן בחשבון).",,,,,,,,,,,,,,
"שכן כמעט בכל המקרים שהובאו מדובר במי שלא היה להם עבר פלילי והודו באשמה, וממילא העונש שהוטל היה בצד התחתון של מתחם הענישה, כפי שהבינו אותו השופטים.",,,,,,,,,,,,,,
"הנאשם הודה וחסך זמן שיפוטי יקר, כמו גם זמן עדים, תביעה וסנגוריה.",,,,,,,,,,,,,,
"כאמור, המדובר במי שהוא צעיר יחסית, ללא עבר פלילי, אשר הגיע לעבוד לפרנסתו, ועבד כראוי וללא טענת נגדו בישראל, במשך שנים.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"לנאשם ילד, אשר פרנסתו עתה מתקפחת.",,"['1 : כן', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם, במעצרו וגירושו, מתנתק מבת זוג הנמצאת בישראל.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם שיתף פעולה במשטרה, סייע לחקירה ובעיקר הפליל אדם אחר.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : כן', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"מאידך גיסא, אין ספק כי במקרה זה הנאשם לא הרוויח, ואף הפסיד ממון רב מאוד עקב מעצרו, מאסרו וגירושו הצפוי.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"18 חודשי מאסר בפועל, אשר יימנו מיום מעצרו 24.12.12.",,,,,,,,,,,,['18 חודשי מאסר בפועל'],[],[]
"6 חודשי מאסר על תנאי, והתנאי הוא שבמשך שלוש שנים מיום שחרורו ממאסר לא יעבור הנאשם עבירה מסוג פשע על פקודת הסמים המסוכנים.",,,,,,,,,,,,[],['6 חודשי מאסר על תנאי'],[]
"קנס בסך 5000 ₪, או חודש מאסר תמורתו.",,,,,,,,,,,,[],[],['5000 ₪']
הקנס ישולם תוך ארבעה חודשים מהיום.,,,,,,,,,,,,,,
