text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"ע""י ב""כ עו""ד ראזי בטחיש",,,,,,,,,,,,,,,,,
"ע""י ב""כ עו""ד חיים שוורצברג",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  58, 144(א), 275",,,,,,,,,,,,,,,,,
"הנאשם, יליד 1998, הורשע לאחר שמיעת הראיות בעבירה של החזקת נשק שלא כדין, בניגוד לסעיף 144(א) רישא לחוק העונשין, תשל""ז-1977; והפרעה לשוטר במילוי תפקידו, בניגוד לסעיף 275 לחוק העונשין.",,,,,,,,,,,,,,,,,
"על פי הכרעת הדין, עובר ליום 5.5.20 בשעה 17:00 הוסלקו על ידי שניים (שאינם הנאשם), בשטח חקלאי הממוקם מערבית לעיר טייבה, כלי הנשק המפורטים להלן: בתוך מערום צינורות השקייה הוטמנו 2 כלי נשק מסוג 16-M ונשק אחד מסוג קלאצ'ניקוב.",,,,,,,,[],"['רובה סער (רוס""ר) סוג הנשק המוזכר בהכרעת הדין הוא ""נשק אחד מסוג קלאצ\'ניקוב"" קלאצ\'ניקוב הוא סוג של רובה']",,,,,,,,
"לצד הנשקים הוטמנו 5 מחסניות, כששלוש מהן תואמות ל-16-M וטעונות ב-54 כדורי 5.56 מ""מ.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,['רובה סער (Assault Rifle)'],,,,,,,,
"במועד המצוין לעיל, הגיע לשטח החקלאי כוח משטרתי הכולל שלושה שוטרים, הם איתרו את מצבור כלי הנשק המתואר לעיל והתמקמו בקירוב ובסמוך, במקום אשר ממנו התאפשרה תצפית ישירה למצבור כלי הנשק.",,,,,,,,,,,,,,,,,
"בשעה 23:50 הגיע הנאשם לשטח החקלאי, ניגש למערום צינורות ההשקייה, הוציא מתוכו את הקלאצ'ניקוב והשעין אותו מחוץ למערום על גבי צינורות ההשקייה.",,,,,,,,,['רובה סער (רובה קלעים)'],,,,,,,,
"מיד לאחר מכן, הוציא הנאשם מתוך מערום צינורות ההשקייה את אחד מנשקי ה-16-M.",,,,,"['על גופו', 'מוסלק - מוסתר']",,,"['מאחר', 'מצא', 'גנב']","['תת מקלע (תמ""ק)']",,,,,,,,
"בה בעת, ובעודו אוחז ברובה, ניגש אליו השוטר, צעק לעברו ""משטרה, אתה עצור, והטיחו ארצה.",,,,,['על גופו'],,,,['רובה סער (Assault Rifle)'],,,,,,,,
"כתוצאה מכך, הרובה נפל מידי הנאשם והוא דחף את השוטר והחל בריצה, חרף העובדה שהשוטר הזהירו שישתמש נגדו באקדח טייזר.",,,,,[],,,[],['רובה סער (Assault Rifle)'],[],,,,,,,
"עקב כך, הפעיל השוטר את אקדח הטייזר נגד הנאשם, אך לא פגע בו.",,,,,[],,,,['אקדח טייזר'],[],,,,,,,
"שוטר אחר קרא לעבר הנאשם והזהירו שישתמש בטייזר נגדו, אך הנאשם המשיך בבריחה ונפגע מירי טייזר שהפעיל השוטר כלפיו.",,,,,,,,,,[],,,,,,,
"משהתנגד בכוח לאזיקתו על ידי השוטר, הופעל נגדו אקדח הטייזר בשנית.",,,,,,,,,['אקדח טייזר'],,,,,,,,
"יצוין, כי במסגרת הכרעת הדין, זוכה הנאשם מהחזקת 5 מחסניות, אשר שתיים מהן תואמות ל-16-M וטעונות ב-56 כדורים, אשר הוטמנו מתחת למיכל מים ענק שניצב בסמוך למערום צינורות ההשקייה, משקם ספק לגבי מודעותו ושליטתו של הנאשם במחסניות אלו.",,,,,,,,,['רובה סער (M-16)'],,,,,,,,
"לענין מודעותו ושליטתו של הנאשם ב-3 הרובים וב-5 המחסניות שהחזיק, הרי שלאחר ניתוח הפסיקה הדנה במונח ""החזקה"" כהגדרתו בחוק העונשין, נקבע בהכרעת הדין כי יסוד ההחזקה הוכח מעבר לספק סביר בראיות נסיבתיות וישירות.",,,,,,,,,['רובה סער'],,,,,,,,
וכך נקבע לגבי נסיבות הגעת הנאשם למערום צינורות ההשקייה ולמעשיו –,,,,,,,,,,,,,,,,,
"ב""כ המאשימה הפנה לערכים החברתיים המוגנים בעבירות שביצע הנאשם, ובכללם פגיעה בשלום ובסדר הציבורי, הסיכון הרב הנשקף משימוש בכלי נשק והפגיעה הפוטנציאלית בגוף האדם, כאשר חפים מפשע נפגעים, לא אחת, מירי שמבוצע על ידי גורמים עבריינים.",,,,,,,,,,['ירי'],,,,,,,
"התובע ציין שפסיקת בית המשפט העליון קוראת להחמיר בעונשם של מבצעי עבירות הנשק, שכן העבירות הפכו ל""מכת מדינה"" ול""מכת איזור"" באיזור יישובי השרון והמשולש.",,,,,,,,,,,,,,,,,
"ב""כ המאשימה ציין את הנחיית פרקליט המדינה המתייחסת לעבירות בנשק ומנחה את גורמי התביעה לעתור לעונשי מאסר ממושכים על מי שהורשע בעבירות אלו.",,,,,,,,,,,,,,,,,
"כנסיבה לחומרה תיאר התובע את העובדה שהנאשם הכחיש את ביצוע העבירה ולא שיתף את גורמי החקירה במטרה האמיתי לשמה הוחזק הנשק, גורם המעצים את מסוכנותו, שכן יתכן והנשק היה בדרכו לידיהם של גורמים עבריינים.",,,,,,,,,,,,,,,,,
עוד הפנה התובע לעובדה שמדובר בהחזקת 3 רובים התקפיים יחד עם מחסניות תואמות ותחמושת.,,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,['רובה סער (Assault Rifle)'],,,,,,,,
"ב""כ המאשימה ביקש לקבוע מתחם עונש הולם הנע בין 30 ל-48 חודשי מאסר.",,,,,,,,,,,,,,,,,
לגבי העבירה של הפרעה לשוטר במילוי תפקידו עתר לקביעת מתחם הנע בין מאסר על תנאי למספר חודשי מאסר בפועל.,,,,,,,,,,,,,,,,,
"באשר לנסיבות שאינן קשורות בביצוע העבירות הפנה התובע לכך שהנאשם הכחיש את ביצוע העבירות וניהל משפט הוכחות ועל כן, אינו זכאי להקלה בעונש כפי שמגיע לנאשמים המודים בעבירות, נוטלים אחריות וחוסכים מזמנם של התביעה ושל בית המשפט; לנאשם שתי הרשעות קודמות בגין סיוע לשוד ותקיפה כדי לגנוב (גזר דין משנת 2016) והפרעה לשוטר במילוי תפקידו (גזר דין משנת 2019) ותלוי ועומד נגדו עונש מאסר על תנאי בן חודשיים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : כן', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לפיכך, עתר התובע למקם את עונשו של הנאשם בשליש התחתון של המתחם לו עתר, תוך הפעלת עונש המאסר על תנאי במצטבר, כמצוות המחוקק.",,,,,,,,,,,,,,,,,
"ב""כ המאשימה הפנה לפסיקה.",,,,,,,,,,,,,,,,,
"ב""כ הנאשם טען שהיתה הצדקה לניהול הוכחות בתיק זה נוכח העובדה שהנאשם זוכה מהחזקת 5 מחסניות ותחמושת שהוסלקו מתחת למיכל המים הענק, ועל כן, אין לזקוף לחובתו של הנאשם ניהול המשפט.",,,,,,,,,['רובה סער (רובה מסוג M-16 או AK-47)'],,,,,,,,
"עוד טען שזהותם של השניים שהסליקו את כלי הנשק והתחמושת היתה ידועה למאשימה, ושני חשודים אף הגיעו לשטח החקלאי ולמערום צינורות ההשקייה, כשאחד מהם האיר עם פנס באיזור ושוחח בטלפון בשפה הערבית, אך המאשימה, מטעמיה, בחרה שלא לבצע מעצר שלהם בשטח.",,,,,,,,,,,,,,,,,
"גם לאחר שנעצרו השניים, לאחר מעצרו של הנאשם, נמנעה המאשימה מלמצות עימם את הדין או לנסות לעבות נגדם את הראיות, למשל, על ידי עריכת מסדר זיהוי לשוטרים שהשתתפו במארב.",,,,,,,,,,,,,,,,,
"לפיכך, טען ב""כ הנאשם, שנגרם לנאשם עיוות דין באי הבאת האשמים האמיתיים או העיקריים לדין.",,,,,,,,,,,,,,,,,
"עוד הפנה ב""כ הנאשם למחדלי חקירה, להם טען בסיכומיו, ככאלה שאמורים להביא להקלה בעונשו של הנאשם.",,,,,,,,,,,,,,,,,
"הסניגור טען לאלמנט ""המקריות"" שבהחזקת הנשק על ידי הנאשם, כלומר לעובדה שהנאשם החזיק בנשק למשך מספר שניות עד אשר השוטרים קפצו עליו ועצרו אותו.",,,,,[],,,,,,,,,,,,
לא ניתן לדעת מה היה בכוונת הנאשם לעשות עם הנשק ויתכן שבכוונתו היה להסגירו למשטרה.,,,,,,[],,,,,,,,,,,
"ב""כ הנאשם איבחן את הפסיקה שהוגשה מטעם המאשימה מהמקרה הנדון וטען שנסיבות ההחזקה ונסיבותיהם של הנאשמים שם היו חמורים בהרבה מהמקרה שלפנינו.",,,,,,,,,,,,,,,,,
"ב""כ הנאשם הפנה לפסיקה מטעמו במסגרתה הוטלו על נאשמים עונשים קלים יותר מאלה המבוקשים על ידי המאשימה בענייננו.",,,,,,,,,,,,,,,,,
"לבסוף, הפנה הסניגור לנסיבותיו האישיות של הנאשם – נטען שמדובר בנאשם צעיר, כבן 22, עובד לפרנסתו בהתקנת אבנים משתלבות, נישא לאחרונה ונולד לו תינוק.",,"['1 : כן', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"אמנם לנאשם עבר פלילי, אך את עבירות הסיוע לשוד והתקיפה לשם גניבה ביצע כשהיה בן 17 שנים, עובדה המסבירה את העונש המתון שהוטל עליו בזמנו.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : כן']",,,,,,,,,,,,,,,
"לאור האמור לעיל, ביקש ב""כ הנאשם להטיל עליו עונש כולל של מאסר לתקופה של 12 חודשים, כאשר את המאסר על תנאי ביקש להפעיל בחופף ובמצטבר.",,,,,,,,,,,,,,,,,
"אשת הנאשם, גב' דניאל מעודד, העידה לטובת הנאשם שהיא בזוגיות עמו משך שלוש שנים, נשואה לו מזה כחצי שנה, הם מתגוררים בקלנסואה ולהם תינוק בן 7 חודשים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לדבריה, היא התחתנה עמו למרות שידעה על עברו הפלילי והוא הבטיח לה שיתרחק מחברה שולית וממעורבות בפשע.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
הנאשם הוא המפרנס העיקרי בבית ועל כן זמינותו לה ולתינוק חשובה.,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לפיכך, הביעה גב' מעודד חשש שלא תוכל להסתדר באם לא ישוחרר הנאשם ממאסר בקרוב.",,"['1 : כן', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"אין צורך להכביר מילים אודות עבירת החזקת הנשק שזה מכבר הפכה ""מכת מדינה"" של ממש, וכאשר מדובר ביישובי השרון והמשולש, הוכרה בפסיקה כ""מכת איזור"" שיש להחמיר בגינה את הענישה.",,,,,,,,,,,,,,,,,
