text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION
"הנאשם הודה, טרם שמיעת ראיות, בעובדות כתב אישום מתוקן והורשע בביצוע העבירות: החזקת נשק שלא כדין - עבירה לפי סעיפים 144(א) (רישא + סיפא) + 144(ג) לחוק העונשין, תשל""ז-1977 (להלן: ""החוק""), נשיאת והובלת נשק - עבירה לפי סעיפים 144(ב) (רישא + סיפא) + 144(ג) לחוק ויריות באזור מגורים - עבירה לפי סעיף 340א לחוק.",1.1554429e-05,5.041833e-06,0.99999607,0.001855045,7.337724e-06,0.0004769317,0.00017748924,0.9807138,1.7977998e-05,0.999979,0.0002480548,0.00017779616,0.0008009338,0.99999785
כתב האישום המתוקן,1.2150482e-05,5.957139e-06,9.937359e-06,4.0494353e-05,5.766682e-06,4.5693855e-06,7.3300175e-06,0.00010049604,2.678514e-05,3.11692e-05,0.0004538333,9.143286e-05,0.00046798712,0.0005376683
"מעובדות כתב האישום המתוקן עולה כי בליל 25 -26.2.12, הנאשם החזיק ונשא אקדח גנוב מסוג CZ קליבר , שתי מחסניות שבתוכן כדורי אקדח ו-11 כדורי אקדח  נוספים.",8.469397e-06,5.0180743e-06,0.9999962,0.99999726,0.99998915,0.25441065,0.99997044,0.99996567,0.99999654,0.99996114,0.00060746213,0.00015040583,0.0002979494,0.9994074
האקדח נגנב ב- 3.2.12 בהתפרצות לבית  ביישוב ציפורי.,1.2889795e-05,5.2238156e-06,0.99999607,0.9999844,0.99995816,0.00046078663,0.9999031,0.9999243,0.9999964,0.99998283,0.00059717975,9.356595e-05,0.00029946727,2.8216555e-06
"סמוך לשעה 00:38, ברחוב שיבת ציון בחיפה שהינו ""איזור מגורים"", ירה הנאשם מהאקדח 11 כדורים, ללא הסבר סביר.",7.6119914e-06,5.1581487e-06,0.9999962,0.9999896,0.9999864,0.9980726,0.9999521,0.99994516,0.99999654,0.999992,0.00037592422,0.00013510378,0.00046684386,3.499326e-06
"לאחר מכן נכנס הנאשם עם האקדח, כשהוא טעון עם כדור בקנה ופטיש האקדח משוך לאחור, עם הכדורים ועם המחסניות לרכב, בו שהו אנשים נוספים.",7.184446e-06,5.2389723e-06,0.9999962,0.9999964,0.9999889,0.99945694,0.99996924,0.99996805,0.99999666,0.9999901,0.0014180149,0.00013219846,0.00043517275,3.4930108e-06
סמוך לשעה 1:50 הנאשם נעצר ברכב על ידי שוטרים.,7.5422754e-06,5.2535015e-06,9.678304e-06,4.1851952e-05,0.9998234,1.131487e-05,0.0001366703,0.41279632,2.2750519e-05,0.9160044,0.00024174627,6.1114304e-05,0.00023634869,2.6685493e-06
תסקיר שירות המבחן,1.9445237e-05,5.8961596e-06,9.974226e-06,4.183667e-05,5.5431483e-06,4.186209e-06,6.3509738e-06,4.949368e-05,2.0974454e-05,1.8791272e-05,0.0004728729,6.768925e-05,0.00030290062,2.3716655e-06
"הנאשם רווק בן 26, לדבריו אינו יודע קרוא וכתוב וכיום לומד קריאה וכתיבה בעברית, בבית המעצר.",7.842222e-06,0.9999788,9.506527e-06,3.8847145e-05,8.815683e-06,1.609203e-05,4.2077536e-05,0.00017067233,1.916818e-05,2.1316371e-05,0.0005616083,0.00012921273,0.013847844,3.7955767e-06
"טרם מעצרו, התגורר בגפו בדירה שכורה בחיפה במשך כארבע שנים ועבד באופן עצמאי, בעבודות שיפוצים ותפסנות.",7.3740266e-06,0.9999788,9.548442e-06,4.16944e-05,5.961788e-06,1.2192374e-05,2.629563e-05,0.0011371576,2.0700701e-05,1.939771e-05,0.0014445385,8.717145e-05,0.0009179531,3.4746279e-06
"הנאשם הינו הבן הרביעי במשפחת מוצאו, המונה 5 ילדים.",8.673251e-06,0.9999788,9.590449e-06,4.321061e-05,4.9952796e-06,1.3342527e-05,3.9270355e-05,7.092723e-05,1.9981808e-05,2.6352312e-05,0.000460375,0.00013267227,0.00076085376,3.1128707e-06
"אחיו ואחיותיו בני 29-14, מתפקדים באופן נורמטיבי.",7.7939985e-06,0.9999788,9.686724e-06,5.0388626e-05,6.0086386e-06,8.694452e-06,0.00011675012,0.00012267167,2.040634e-05,2.725586e-05,0.0004938015,0.00011923874,0.006858946,2.8612208e-06
אביו ניהל אורח חיים עברייני וריצה מספר עונשי מאסר.,8.805836e-06,0.99997866,9.5974565e-06,4.0956984e-05,4.7102394e-06,1.2241961e-05,2.3741823e-05,0.00018887038,2.264655e-05,1.7749177e-05,0.0030015588,5.1879542e-05,0.0005373604,2.727901e-06
כיום  מתקיים מקצבת נכות ומטופל בתחליפי סם.,7.528033e-06,0.99997866,9.618587e-06,4.9832863e-05,4.5801526e-06,1.0192386e-05,7.948541e-05,0.00012044389,2.1074022e-05,1.8404397e-05,0.0005192183,7.752961e-05,0.00054767553,3.2183057e-06
האם עקרת בית.,1.879396e-05,0.9999788,1.0078593e-05,6.344113e-05,5.4409234e-06,1.6134842e-05,0.00013358142,0.00028020967,2.4976945e-05,3.2968743e-05,0.0010527176,0.000110206565,0.00090700993,2.3915115e-06
"סבלה מאלימות, מבעיות נפשיות, אושפזה בעבר בבית חולים פסיכיאטרי ומטופלת בתרופות.",6.6435346e-06,0.9999788,9.5180485e-06,5.332184e-05,5.0584486e-06,3.1535816e-05,3.5734338e-05,0.0001901169,2.0577805e-05,5.4434004e-05,0.00033067752,6.956667e-05,0.0020539917,3.5418846e-06
בהיות הנאשם בן 6 הוצא מביתו יחד עם אחיו ואחיותיו למסגרות חוץ ביתיות.,7.798139e-06,0.9999788,9.48228e-06,5.2039035e-05,0.00016685248,1.709562e-05,0.00025811812,0.0024315908,1.9519182e-05,3.9870913e-05,0.0004706849,7.8969264e-05,0.0006576781,3.201717e-06
"בהיותו כבן 11, לאחר שאביו השתקם ומצבה הנפשי של אימו התייצב, הנאשם ואחיו שבו לביתם.",5.351408e-06,0.99997866,9.484396e-06,3.8834292e-05,6.885851e-06,1.1828783e-05,1.4317569e-05,2.2477092e-05,1.9113566e-05,2.2742428e-05,0.00049985823,0.00011735082,0.060543332,3.0906733e-06
"לדבריו, עזב את ספסל הלימודים לאחר 8 שנות לימוד ויצא לעבוד.",8.652745e-06,0.9999788,9.584424e-06,4.4256372e-05,7.497461e-06,6.9804366e-05,0.000157837,0.18036869,2.2026301e-05,2.4393114e-05,0.0016349015,8.014913e-05,0.0051817624,2.6632763e-06
"בהתייחסו לעבירה הנדונה טען הנאשם כי בליל המקרה ישב עם מכר מחוץ לביתו, כשראו בחור נוסע על קטנוע במהירות.",7.554427e-06,5.4356906e-06,9.718574e-06,5.7843794e-05,0.99997306,0.9302707,0.00070640864,0.99988806,1.9129975e-05,0.9997073,0.0004988758,0.00014755398,0.002507489,3.6255183e-06
