text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  36א(א)",,,,,,,,,,,,,,
"הנאשם הורשע, על פי הודאתו בעובדות כתב אישום מתוקן, בעשרות עבירות סחר בסמים בצוותא, בעבירת החזקת סמים שלא לצריכה עצמית בצוותא ובעבירת כניסה לישראל שלא כדין.",,,,,,,,,,,['כן'],,,
"כפי שתואר בכתב האישום המתוקן, במחנה הפליטים שועפט יש תחנה לממכר סמים בניהולו ובבעלותו של זיאד עדווי, אשר פעלה מתוך רכב שחנה באופן קבוע מחוץ לביתו של עדוי.",,,,,,,,,,,,,,
"הנאשם, שלא היה לו היתר כניסה לישראל, נהג לקנות מעדווי סמים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם קיבל עבור עבודתו שכר יומי בסך כמה מאות שקלים וכן קיבל  כמויות קטנות של סמים לשימושו האישי.,,,,,,,"['לא בעל המעבדה, בעל הסמים']",,,,,,,
"במסגרת עבודתו כסוחר סמים עבור עדווי, ביום 9.1.24 מכר הנאשם סמים מסוגים שונים לכעשרים עד שלושים לקוחות, בכמויות ובתמורה שאינם ידועים;",,,,,,,"['לא בעל המעבדה, בעל הסמים']",,,,,,,
"ביום 10.1.24 מכר הנאשם סמים מסוגים שונים לכעשרים לקוחות, בכמויות ובתמורה שאינם ידועים;",,,,,,,['[בעל הסמים]'],,,,,,,
"ביום 11.1.24 מכר הנאשם סמים מסוג חשיש, מריחואנה והידרו לכשבעה עד עשרה לקוחות בכמויות ובתמורה שאינם ידועים.",,,,,"['הסוג של הסמים הוא [קנביס], [מריחואנה], [חשיש], [הידרו]']",,['לא בעל המעבדה'],,,,,,,
"בנוסף, ביום 11.1.24 החזיק הנאשם בצוותא עם עדווי בסמים מסוגים שונים בכמויות שיפורטו להלן, שלא לצריכתו העצמית:",,,,,,,,,,,,,,
739 גרם חשיש מחולק ל-71 יחידות;,,,,,,,,,,,,,,
כ-250 גרם קנבוס מחולק ל-140 יחידות;,,,,,,,,,,,,,,
"כ-1,200 טבליות MDMA מתאמפטמין;",,,,,,,,,,,,,,
20 גרם הירואין מחולק ל-27 יחידות;,,,,,,,,,,,,,,
כ-15 גר' קוקאין מחולק ל-28 יחידות;,,,,,,,,,,,,,,
כ-450 גר' ADB-BUTINCA מחולק לעשרות יחידות;,,,,,,,,,,,,,,
30 גרם MDMB INCA מחולק לשתי יחידות;,,,,,,,,,,,,,,
כ-100 טבליות של אוקסיקודון.,,,,,,,,,,,,,,
"הצדדים הציגו הסדר דיוני שלפיו כתב האישום תוקן, הנאשם הודה במיוחס לו והורשע.",,,,,,,,,,,['כן'],,,
"לא נערך הסדר לעניין העונש, אך במסגרת הכרעת הדין הנאשם הוכרז סוחר סמים.",,,,,,,,,,,,,,
"המאשימה ביקשה לגזור על הנאשם עונש כולל בן 30 חודשי מאסר בפועל, מאסר מותנה וקנס משמעותי.",,,,,,,,,,,,,,
"ב""כ הנאשם הוסיף כי מכל מקום, יש לגזור על הנאשם עונש נמוך מזה שנגזר על עדווי, שהיה הוגה המיזם, בעליהם של הסמים ומי שהפעיל את הנאשם, שמעמדו היה כשל ""פועל"" בלבד.",,,,,,,,,,,,,,
"ב""כ הנאשם הדגיש את הודאתו של הנאשם, את קבלת האחריות על מעשיו כבר מהזדמנות ראשונה ואת שיתוף הפעולה שלו עם המשטרה בחקירה.",,,,,,,,,['לא'],['כן'],['כן'],,,
הסמים שהחזיק הנאשם היו חלק מהמלאי העסקי ששימש אותו לצורך עבירות הסחר בסמים שביצע בשיתוף עם עדווי.,,,,,,,"['לא בעל המעבדה, בעל הסמים']",,,,,,,
"פגיעת מעשיו של הנאשם בערכים אלה היא גבוהה ומשמעותית; הנאשם נכנס לישראל ושהה בה שלא כדין פרק זמן לא מבוטל בן מספר ימים לפחות, לא כדי לבקש לעצמו עבודה חוקית, אלא כדי לבצע עבירות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"תחילה לצורך רכישת סמים ושימוש בהם, ולאחר מכן מעשים חמורים יותר- סחר בסמים בעשרות רבות של מקרים והחזקת כמות גדולה מאד של סמים, תוך ימים ספורים בלבד.",,,,,,,,,,,,,,
