text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"ע""י ב""כ עו""ד מפרקליטות מחוז י-ם (פלילי)",,,,,,,,,,,,,,,,,
"ע""י ב""כ עו""ד יהודה שושן",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  25, 40ב, 40ג(א), 40ג(ב), 144(א), 287(א), 441",,,,,,,,,,,,,,,,,
"ביום 26.12.2021 הורשע הנאשם במסגרת הסדר טיעון ועל-יסוד הודאתו, בביצוע עבירת החזקת נשק, עבירה לפי סעיף 144(א) רישא בחוק העונשין, התשל""ז-1977 (להלן: ""חוק העונשין"") עם סעיף 25 בחוק המוזכר.",,,,,,,,,,,,,,['כן'],,,
"לפי האישום המתוקן שהוגש במסגרת ההסדר, ממועד שאינו ידוע במדויק למאשימה ועד יום 1.11.2020, החזיק הנאשם יחד עם אחר שזהותו אינה ידועה לה במדויק, בשטח ביתו ובחצריו בשכונת אל-זעים, במקום לא ידוע, אקדח מסוג FN שבכוחו להמית אדם (להלן: ""האקדח"" או ""הנשק""), זאת ללא מחסנית או תחמושת.",,,,[],"['בבית', 'סמוך לבית']",,,['מאחר'],"['אקדח סוג הנשק המוזכר באישום המתוקן הוא אקדח מסוג FN, שבכוחו להמית אדם']",[],,,,,,,
"ביום 1.11.2020 או סמוך לכך, בעת שהגיעו שוטרים לבצע חיפוש בביתו של הנאשם, הוא זרק את האקדח וזאת בשל החשש שיאתרו אותו בחזקתו.",,,,,[],,,[],['אקדח'],[],,,,,,,
בחיפוש שנערך זה נמצא בחצר ביתו.,,,,,,,,,,,,,,,,,
"במעשיו אלה, כך לדעת המאשימה, החזיק הנאשם בצוותא חדא בנשק ללא רשות בדין להחזיקו.",,,,,,,,,,,,,,,,,
הצדדים הסכימו כי יטענו לעונש באופן חופשי.,,,,,,,,,,,,,,,,,
"במעמד הרשעתו, ביקשו הצדדים תסקיר של שירות המבחן ולבקשת ההגנה – תוך שהובהר כי אין בכך כדי ליצור כל ציפייה – הוריתי על זימון חוות דעת של הממונה על עבודות השירות בשירות בתי הסוהר.",,,,,,,,,,,,,,,,,
חוות דעת התקבלה ביום 27.6.2022 ותסקיר התקבל ביום 30.8.2022.,,,,,,,,,,,,,,,,,
הצדדים טענו לעונש ביום 5.1.2023.,,,,,,,,,,,,,,,,,
חוות הדעת והתסקיר,,,,,,,,,,,,,,,,,
"לפי חוות הדעת של הממונה, הנאשם נמצא מתאים לעבודות שירות.",,,,,,,,,,,,,,,,,
"אשר לתסקיר, כעולה ממנו (בתמצית ותוך שמירה על צנעת הפרט), הנאשם בן 36, נשוי, אב לילדים ועובד במקום קבוע.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
משפחתו מנהלת אורח חיים נורמטיבי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
הוא השלים לימודים תיכונים וכעת משלים לימודים להכשרה מקצועית.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"עד ביצוע העבירה מושא האישום, לא היה לו עבר פלילי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,,,,
"לאחר שהוגש נגדו כתב האישום והושתו עליו תנאים מגבילים, הוא נמצא מפר תנאים אלה ואף הורשע בהתחזות לאחר.",,,,,,,,,,,,,,,,,
"לפי התרשמות שירות המבחן, הנאשם נוטל אחריות על מעשהו והוא בעל גורמי תמיכה משפחתיים משמעותיים ומיטיבים ולכן הומלץ בשעתו על שחרורו למעצר בית.",,"['1 : לא', '2 : כן', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"ביחס לנסיבות העבירה, לדבריו, יום לפני החיפוש והתפיסה, גורם עברייני שלא הכיר קודם לכן, היה בקשר עמו וביקש להטמין את האקדח בחצר ביתו.",,,,['נשק עם מחסנית בהכנס'],[],,,[],['אקדח'],[],,,,,,,
"הנאשם, ""בחוסר שיקול דעת תקין"", פעל לפי הדרישה.",,,,,,,,,,,,,,,,,
"הוא מכיר בטעותו, מצר עליה וחש חרטה עמוקה גם לנוכח סלידת משפחתו הנורמטיבית מהתנהגותו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
הוא הפיק לקחים בצורה משמעותית והדבר בא לידי ביטוי בשינוי תפיסתי אצלו.,,,,,,,,,,,,,,,,,
"אשר להערכת המסוכנות וגורמי הסיכוי לשיקום, מחד גיסא, שירות המבחן התרשם מנטילת אחריות מצד הנאשם, מסלידת המשפחה מהמעשה, מאורח החיים הנורמטיבי עד מועד ביצוע העבירה, מהשאיפות של הנאשם להתקדם בחיים ובמשפחה, מעובדת ההליך הפלילי כמרתיע אותו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
כל אלה מהווים גורמי סיכוי לשיקום.,,,,,,,,,,,,,,,,,
"מאידך גיסא, ולעניין גורמי הסיכון להישנות אירוע עברייני בעתיד, שירות המבחן התרשם כי על רקע עברו המשפחתי, קיים קושי אצל הנאשם בהפעלת שיקול דעת ובאי-הבנת השלכות מעשיו לפני ביצוען.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"בנוסף, נראה כי התמונה העובדתית ביחס לנסיבות ביצוע העבירה אינה ברורה די-הצורך, זאת לצד ההרשעה הנוספת תוך שהוא נתון בתנאים מגבילים.",,,,,,,,,,,,,,,,,
התסקיר ממליץ להימנע מענישה בדמות מאסר בפועל שיש בה לחשוף את הנאשם לחברה עבריינית או להביא להתדרדרות תפקודית אצלו.,,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
הוא ממליץ על עבודות שירות לתקופה ממושכת.,,,,,,,,,,,,,,,,,
תמצית טענות הצדדים לעונש,,,,,,,,,,,,,,,,,
"המאשימה טוענת, בין השאר ובעיקר, כי הנאשם הורשע בביצוע עבירה של אחזקת נשק בצוותא חדא.",,,,,,,,,,,,,,,,,
במעשהו זה הוא פגע בשלום הציבור.,,,,,,,,,,,,,,,,,
"גלגול כלי נשק ברחוב יוצרת סיכון לפגיעה בחיי אדם, לעבירות פליליות ולטרור.",,,,,,,,,,,,,,,,,
