text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
לפני:                               כבוד השופט אינאס סלאמה,,,,,,,,,,,,,,,,,
מוסעב ג'רבאן (עציר),,,,,,,,,,,,,,,,,
עפיף ג'רבאן (עציר),,,,,,,,,,,,,,,,,
ח'ליל ג'רבאן (עציר),,,,,,,,,,,,,,,,,
סעדו ג'רבאן (עציר),,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  29, 31, 144(א), 144(ב), 144(ג), 244, 275, 340א(א), 340א(ב)(1), 40יא",,,,,,,,,,,,,,,,,
* בית המשפט העליון עמד פעמים רבות על החומרה הגלומה בעבירות הנשק שהפכו למכת מדינה ועל הצורך בהחמרת הענישה כלפי מי אשר מבצע עבירות אלו.,,,,,,,,,,,,,,,,,
"בהתחשב בכך ובשיקולים ונסיבות המקרה דנן, נגזר דינו של כל אחד מהנאשמים.",,,,,,,,,,,,,,,,,
* עונשין – ענישה – מדיניות ענישה: עבירות נשק,,,,,,,,,,,,,,,,,
* דיון פלילי – ענישה – מכת מדינה,,,,,,,,,,,,,,,,,
"הנאשמים הורשעו על פי הודאתם במסגרת הסדר טיעון, בעיקר במיני עבירות שעניינן נשק, בעת שהשתתפו בחתונה.",,,,,,,,,,,,,,['כן'],,,
"הסדר הטיעון אשר הושג תוך כדי ניהול פרשת התביעה, לא כלל הסכמה בדבר העונש.",,,,,,,,,,,,,,,,,
בית המשפט המחוזי גזר את הדין כדלהלן:,,,,,,,,,,,,,,,,,
"העיקרון המנחה בגזירת הדין הוא קיומו של יחס הולם בין חומרת העבירה בנסיבותיה ומידת אשמו של הנאשם העומד לדין, לבין סוג העונש אשר יוטל עליו ומידתו.",,,,,,,,,,,,,,,,,
"בעת קביעת מתחם עונש הולם על בית המשפט להתחשב בערך החברתי שנפגע מביצוע העבירה, במידת הפגיעה בו, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירה.",,,,,,,,,,,,,,,,,
"במיקום העונש בתוככי המתחם, רשאי בית המשפט להתחשב בשיקולים של הרתעת היחיד או הרתעת הרבים ורשאי הוא לחרוג ממתחם העונש, הן לקולא – משיקולי שיקום, והן לחומרה - משיקולי הגנה על שלום הציבור.",,,,,,,,,,,,,,,,,
"בית המשפט העליון עמד פעמים רבות על החומרה הגלומה בעבירות הנשק שהפכו למכת מדינה, וכן על הצורך בהחמרת הענישה כלפי מי אשר מבצע עבירות אלו.",,,,,,,,,,,,,,,,,
"במקרה זה, מתחם העונש ההולם את מעשיו של כל אחד מנאשמים 3-1 מצוי בטווח שבין 28 ל-46 חודשי מאסר בפועל, ובכל הנוגע לנאשם 4 מצוי מתחם העונש ההולם בטווח שבין 14 ל- 28 חודשי מאסר בפועל.",,,,,,,,,,,,,,,,,
הכל לצד עונשים נלווים.,,,,,,,,,,,,,,,,,
לא מתקיימים שיקולים שיצדיקו לסטות ממתחמי העונש.,,,,,,,,,,,,,,,,,
"בהתחשב במכלול הנסיבות והשיקולים הוטלו על כל אחד מנאשמים 1-3: 28 חודשי מאסר בפועל, שני מאסרים מותנים וקנס בסך של 3,000 ₪.",,,,,,,,,,,,,,,['28 חודשי מאסר בפועל'],['28 חודשי מאסר בפועל'],[]
"על נאשם 4 הוטלו 16 חודשי מאסר בפועל, הפעלת מאסר מותנה תלוי ועומד באופן שמחציתו תרוצה במצטבר ומחציתו בחופף (סך הכל 22 חודשי מאסר בפועל), שני מאסרים מותנים וקנס בסך של 2,000 ₪.",,,,,,,,,,,,,,,[],['הנאשם קיבל 2 מאסרים על תנאי'],[]
