text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"ע""י באת-כוחה עו""ד שירה רוג",,,,,,,,,,,,,,,,,
מוחמד סלהב (עציר) – בעצמו,,,,,,,,,,,,,,,,,
"ע""י בא-כוחו עו""ד זיאד כנען",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  40ג(א), 144, 144 (א)",,,,,,,,,,,,,,,,,
"הנאשם הורשע על פי הודאתו בעבירה של החזקת נשק שלא כדין, בהתאם לסעיף 144 (א) לחוק העונשין, תשל""ז-1977.",,,,,,,,,,,,,,['כן'],,,
"ב""כ המאשימה הפנה לחומרת המעשים בהם הודה הנאשם.",,,,,,,,,,,,,,['לא'],,,
"הלה ציין את הערכים החברתיים שנפגעו בעקבות מעשים אלו, ובכלל זאת- היכולת של המדינה להגן על שלומם וביטחונם של אזרחיה וזכותה לקבוע את הנהלים הנוגעים להחזקת נשק וכן.",,,,,,,,,,,,,,,,,
הלה ציין כי דברים אלה נאמרים ביתר שאת נוכח המצב הביטחוני השורר במדינתנו בתקופה האחרונה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לדבריו, שילובם של הדברים מחייב החמרה בענישה בעבירות בכגון דא.",,,,,,,,,,,,,,,,,
"הלה הוסיף כי הנשק אשר נמצא במהלך חיפוש, הוסתר בתוך מכנסיו של הנאשם אשר באותה עת הסתובב ברחובות העיר בין ההולכים והשבים.",,,,,"['על גופו', 'מוסלק - מוסתר']",,,[],,,,,,,,,
בגין כל אלה עתר למתחם ענישה הנע בין 8-18 חודשי מאסר בפועל.,,,,,,,,,,,,,,,,,
בגדרי המתחם ביקש ליתן הדעת לכך שהנאשם נעדר עבר פלילי אך מן העבר השני ביקש לקחת בחשבון את שיקולי הרתעת היחיד והרבים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"נוכח האמור, סבור כי ראוי שעונש המאסר לא יפחת מ-12 חודשי מאסר בפועל.",,,,,,,,,,,,,,,,,
