feature_key,text,extraction
GENERAL_CIRCUM,"נפסק, כי בנסיבותיו של הנאשם אין לגזור עליו עונש מאסר, אשר יהיה בו כדי לקטוע את דרכו החיובית ובחרתי להסתפק בעניינו בעונש צופה פני עתיד.","['1 : כן', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : כן', '11 : לא']"
GENERAL_CIRCUM,לא ניתן להתעלם מהעובדה כי הנאשם ביצע את העבירה ימים ספורים טרם הגיעו לבגרות וכידוע אין דינו של קטין שביצע את העבירה על סף גיל האחריות הפלילית כדינו של קטין אשר חצה את גיל האחריות הפלילית זה מכבר.,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']"
GENERAL_CIRCUM,"כאשר מדובר בקטין המתקרב לגיל הבגירות, ניתן משקל מופחת לשיקולי הענישה הנוגעים לעבריינים קטינים.","['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"משכך ככל שגילו של הקטין קרוב לגיל הבגירות, וככל שקיים אינטרס ציבורי רחב להחמרה בענישה, יקבלו שיקולי ההרתעה וההלימה משקל מוגבר.","['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']"
GENERAL_CIRCUM,"אין לגזור על הנאשם עונש מאסר, אשר יהיה בו כדי לקטוע את דרכו החיובית ובחרתי להסתפק בעניינו בעונש צופה פני עתיד.","['1 : כן', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : כן', '11 : לא']"
GENERAL_CIRCUM,הנאשם מגיע ממשפחה המונה זוג הורים נשואים ושבעה אחים כאשר הנאשם הינו האחרון בסדר ההולדה.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,המשפחה מתגוררת ברהט  בבית בנוי בבעלותה.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,מצבה הכלכלי של המשפחה תואר כדחוק והיא נתמכת בקצבאות המוסד לביטוח לאומי.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,מהתסקירים עולה כי אבי הנאשם גינה את מעשיו של בנו ומעלה עמדות נורמטיביות ביחס לשמירה על החוק.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"שירות המבחן התרשם כי בשל קשיי הקיום והפרנסה עמם מתמודדת המשפחה הם התקשו לספק לנאשם את צרכיו הפיזיים והרגשיים, אולם קיימת ביניהם מערכת יחסים חיובית המבוססת על כבוד ועזרה הדדית.","['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,הנאשם נשר מהמסגרת הלימודית בגיל צעיר מאוד בשל מצבה הכלכלי הקשה של המשפחה והרצון לסייע בפרנסת הבית.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"הנאשם שולב בתעסוקה, עבד בעסק של בן משפחה ותואר כעובד אחראי המחויב לעסק המשפחתי.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"לאחר מכן, וכבר קרוב לשנה, הנאשם עובד במפעל סמוך ל .","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']"
GENERAL_CIRCUM,"מעסיקו תאר אותו כעובד חרוץ, המגיע בזמן מדי יום עובד כ-12 שעות ביום ומבצע את המוטל עליו.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,כמו כן מסר מעסיקו כי הוא אינו מעורב באירועים חריגים ונתפס במפעל כעובד חרוץ ואחראי.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,מעשה העבירה- הנאשם הודה בביצוע העבירה והביע חרטה על מעורבותו בה.,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"אשר לנסיבות ביצועה ציין כי בעת שנכח בחתונה של משפחתו המורחבת החלו יריות באוויר, ודקות לאחר מכן אדם רעול פנים שאינו מוכר לנאשם, אך הוא מניח כי מדובר במשהו ממשפחתו המורחבת, רץ לעברו וזרק את הנשק לידו.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"כיום בחלוף הזמן הנאשם מוסר כי הוא מבין שפעל בצורה שגויה ואילו היה נתקל בסיטואציה כזאת כיום היה מניח את הנשק ולא בורח, ואף שיתף כי כיום הוא נמנע מללכת לחתונות מחשש שייתקל בנשק.","['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']"
GENERAL_CIRCUM,"שירות המבחן התרשם כי הנאשם הביע רצינות רבה ביחס למסרים שהועברו לו והוא הביע כאב אודות המצב הקשה במגזר הערבי ואובדן החיים הרב, כמו כן התרשם כי הנאשם מביע חרטה כנה אודות מעורבותו בעבירה ומביע עמדות נורמטיביות ביחס לשמירה על חוקים, אי החזקת נשק ושימוש בנשק, וכן מבין את הנזקים וההשלכות ההרסניות שיש למעשים אלו.","['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,הוא הביע קושי רב לשהות במעצר בית מלא וחש כי מהווה נטל על משפחתו מבלי יכולת לסייע להם כלכלית במצב הקשה בו היא מצויה.,"['1 : כן', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,בהמשך השתלב הנאשם בתעסוקה והביע שביעות רצון במישור זה.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"שירות המבחן מציין כי הנאשם הגיע לרובן המוחלט של הפגישות אליהן זומן, וכן יצר עמו קשר גם מיוזמתו, בשיחות עמו מדבר באופן כן ונעים,  ומביע את רצונו ללמוד עברית ולהשתלב בתעסוקה משמעותית.","['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"שירות המבחן מציין כי לאור המוטיבציה הגבוהה שהביע הנאשם להשתלב בשירות לאומי, הוא הופנה לקורס כיבוי אש במסגרת עמותת בת עמי לנערים דוברי ערבית בעלי תיקים פליליים,  והוא מצוי בשלב זה במיונים.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,שירות המבחן התרשם כי הפנייתו לקורס ושילובו נעשה מיוזמתו ורצונו האישי בלבד ולא מתוך רתיעה מן ההליך הפלילי.,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"שירות המבחן מציין כי התלבט בבואו לגבש המלצה בעניינו של הנאשם, שכן מחד מדובר בנאשם אשר ביצע עבירה חמורה מאוד שבעקבותיה עשוי היה לפגוע באופן חמור בזולת, וכן לאור המצב הקשה במגזר הערבי בכלל ובעיר מגוריו של הנאשם בפרט, יש להעביר מסר ברור בנוגע לחומר המעשים.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"מאידך מדובר בנאשם אשר שיתף פעולה מאז שהופנה לשירות המבחן: הגיע למרבית הפגישות, יצר קשר וניכר כי הבין את חשיבות שיתוף הפעולה עמם.","['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
