text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"ע""י ב""כ עוה""ד אילה גלברד,",,,,,,,,,,,,,,,,,
"אוראל אסולין, אמיר דראושה",,,,,,,,,,,,,,,,,
מפרקליטות מחוז ירושלים (פלילי),,,,,,,,,,,,,,,,,
"ע""י ב""כ עו""ד מחמוד רבאח",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  144(ב), 144(ב2), 144(ז), 144(ט), 144(י)",,,,,,,,,,,,,,,,,
"חוק מאבק בארגוני פשיעה, תשס""ג-2003",,,,,,,,,,,,,,,,,
"הנאשם הורשע על פי הודאתו שניתנה במסגרת הסדר טיעון, בשתי עבירות של סחר בנשק ובאבזר נשק, לפי סעיף 144(ב2) בחוק העונשין, תשל""ז-1977 (להלן: ""חוק העונשין""); ובעבירה של נשיאת נשק ואבזר נשק, לפי סעיף 144(ב) רישה וסיפה בחוק העונשין.",,,,,,,,,,,,,,['כן'],,,
הסדר טיעון לא כלל הסכמה בנוגע לעונש.,,,,,,,,,,,,,,,,,
תמצית עובדות כתב האישום:,,,,,,,,,,,,,,,,,
כתב האישום המתוקן בו הנאשם הודה כולל שני אישומים.,,,,,,,,,,,,,,['כן'],,,
"על פי המפורט בחלק הכללי, במועדים הרלוונטיים לכתב האישום שוטר 418 שימש כסוכן מטעם משטרת ישראל (להלן: ""הסוכן"").",,,,,,,,,,,,,,,,,
הסוכן והנאשם ביצעו עסקאות נשק בתמורה כספית.,,,,,,,,,,,,,,,,,
