text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"מוחמד עלי, ""על סדרי דין וראיות בדוד לקביעת מתחם עונש הולם"", הפרקליט, נד (2016) 19",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  29, 31, 32, 40ג', 40ט', 40י', 144., 144(א), 144(ב), 144(ב2), (ג1), (ג3), 144(ז), 244, 275, 40 יא, 40יג', 40יג(2), 477(3), 499(א)(1), פרק יב",,,,,,,,,,,,,,,,,
* מהי מדיניות הענישה הראויה בגין ביצוע עבירות של סחר בנשק.,,,,,,,,,,,,,,,,,
* פרשנות – מונחים – אירוע,,,,,,,,,,,,,,,,,
* עונשין – ענישה – שיקולי ענישה,,,,,,,,,,,,,,,,,
* עונשין – ענישה – מדיניות ענישה: עבירות נשק,,,,,,,,,,,,,,,,,
"בית המשפט נדרש לגזור את דינם של הנאשמים 1 ו-2 שהורשעו במסגרת הסדר טיעון, שלא כלל הסכמה לעניין העונש.",,,,,,,,,,,,,,,,,
באישום הראשון הורשע הנאשם 1 בעבירה של סחר בנשק.,,,,,,,,,,,,,,,,,
"באישום השלישי הורשע נאשם 1 בעבירה של סיוע לסחר בנשק שלא כדין; ובאישום הרביעי הורשע הנאשם 1 בעבירות של החזקה, נשיאה והובלת נשק; שיבוש מהלכי משפט; והפרעה לשוטר בשעת מילוי תפקידו.",,,,,,,,,,,,,,,,,
באישום השני הורשע הנאשם 2 בעבירה של סיוע לסחר בנשק שלא כדין.,,,,,,,,,,,,,,,,,
באישום השלישי הורשע הנאשם 2 בעבירות של סיוע לסחר בנשק שלא כדין; מכירת מטבע פשוטה מזויפת; והעברת מטבע פשוטה מזויפת.,,,,,,,,,,,,,,,,,
ואילו באישום הרביעי הורשע הנאשם 2 בעבירה של קשירת קשר לפשע.,,,,,,,,,,,,,,,,,
בית המשפט פסק כלהלן:,,,,,,,,,,,,,,,,,
