text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
פקודת מס הכנסה [נוסח חדש] - לא מרובד: סע'  220(5),,,,,,,,,,,,,,
ובתוך כך ניתן לו מכשיר טלפון נייד מסוג נוקיה על מנת ליצור קשר עם הנאשמים בהמשך.,,,,,,,,,,,,,,
"כתוצאה מהירי נפצע טלאל אנושות והובהל לבית חולים כשהוא מורדם ומונשם, שם אושפז למשך תקופה ארוכה ונזקק לניתוחים רבים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"במסגרת הקשר, רכש הנאשם שני רובים מסוג קלצ'ניקוב.",,,,,,,,,,,,,,
"מעובדות אישום זה עולה שבתקופה הרלוונטית לכתב האישום, הלוו הנאשמים, לשבעה לווים, סך של 924,000 ₪ בריבית של כ- 10% לחודש ופעלו לגביית החזרי ההלוואות והריביות שלא שולמו במועדן, כך שאיימו על חיי הלווים וחיי בני משפחותיהם, בפגיעה בגופם ואף ירו על בית מגוריהם.",,,,,,,,,,,,,,
"ביום 30/7/17 או במועד סמוך, נערך הסכם סולחה בין הצדדים במסגרתו שילמו בני משפחת בלאלו סך של 50,000 ₪, אותם תרם הנאשם למסגד בכפר.",,,,,,,,,,,,,,
"מעובדות אישום זה עולה כי במהלך שנת 2017, השמיט הנאשם הכנסה בהיקף של לא פחות מ- 2,000,000 ₪.",,,,,,,,,,,,,,
"מעובדות אישום זה עולה כי עובר ליום 13/9/17, החזיקו הנאשם ו-14 נאשמים נוספים כלי נשק, תחמושת וסמים מסוכנים, כדלקמן: לבנת חבלה תקנית במשקל 523 ג', 5 רובי סער, 4 אקדחים, מחסניות ותחמושת.",,,,,,,,,,,,,,
"עוד החזיקו מעל 9,000 טבליות סם מסוכן מסוג MDMA וסם מסוג קנבוס משקל של כ- 920 גרם.",,,,,['MDMA וקנבוס'],['[920 - גרם]'],['[בעל הסמים]'],,,,,,,
"בגין מעשים אלה הורשע הנאשם בעבירות של החזקת נשק, אביזר ותחמושת (ריבוי עבירות) לפי סעיף 144(א) לחוק העונשין והחזקת סם מסוכן שלא לצריכה עצמית (ריבוי עבירות) לפי סעיף 7(א) ו- 7(ג) לפקודת הסמים המסוכנים.",,,,,,,,,,,,,,
"במסגרת הכרעת הדין, ניתן ביטוי למורכבות הליך הגישור ולפרמטרים שעמדו בבסיס המתווה שהתקבל לבסוף על ידי ב""כ הצדדים, והוביל להודאת הנאשמים בכתב אישום מתוקן.",,,,,,,,,,,,,,
"נאשם 2 – 5 שנות מאסר לריצוי בפועל (בחופף לריצוי שני מאסרים), זאת בגין שלוש עבירות של סחיטה בכוח; שלוש עבירות של סחיטה באיומים; שתי עבירות של חבלה חמורה בנסיבות מחמירות; נשיאת נשק; החזקת נשק; העלמת מס; החזקת מס שלא לצריכה עצמית.",,,,,,,,,,,,,,
"נאשם 3 – 18.5 שנות מאסר לריצוי בפועל בגין ארבע עבירות של קשר לפשע, שתי עבירות של נשיאה והובלת נשק, עבירה של חבלה בכוונה מחמירה, עבירה של סיוע לרצח, עבירה של סחיטה באיומים רישא, עבירה של גרם היזק בזדון, עבירה של חטיפה, עבירה של תקיפה הגורמת חבלה של ממש בנסיבות מחמירות, ריבוי עבירות של החזקת נשק, עבירה של מרמה, עורמה ותחבולה בכוונה להתחמק ממס ועבירה של החזקת סם שלא לצריכה עצמית.",,,,,,,,,,,,,,
"נאשם 4 – 17 שנות מאסר לריצוי בפועל בגין חמש עבירות של נשיאה והובלת נשק; סיוע לחבלה בכוונה מחמירה; חבלה בכוונה מחמירה; חמש עבירות של קשירת קשר לפשע; ניסיון רצח; חטיפה לשם סחיטה או רצח; שתי עבירות של קשר לפשע; סיוע לרצח; ארבע עבירות של סחיטה באיומים; גרם היזק בזדון; שלוש עבירות של סחיטה בכוח; חטיפה; תקיפה הגורמת חבלה של ממש בנסיבות מחמירות; החזקת נשק; ניסיון להרוס נכס בחומר נפיץ; מרמה, עורמה ותחבולה בכוונה להתחמק ממס; החזקת סם שלא לצריכה עצמית.",,,,,,,,,,,,,,
"נאשם 5 –19 שנות מאסר לריצוי בפועל (כולל הפעלת מאסר מותנה) בגין שלוש עבירות של חבלה בכוונה מחמירה; שש עבירות של קשר לפשע; שש עבירות של נשיאה והובלת נשק; ניסיון רצח; חטיפה לשם סחיטה או רצח; שתי עבירות של סיוע לרצח; השמדת ראיה; שלוש עבירות של סחיטה בכוח; שלוש עבירות של סחיטה באיומים; שתי עבירות של חבלה חמורה בנסיבות מחמירות; ניסיון להרוס נכס בחומר נפיץ; החזקת נשק רישא + סיפא; מרמה, עורמה ותחבולה בכוונה להתחמק ממס; החזקת סם שלא לצריכה עצמית; כניסה ושהייה בישראל שלא כדין.",,,,,,,,,,,,,,
נאשם 6 – 17 שנות מאסר לריצוי בפועל בגין עבירה של חבלה בכוונה מחמירה; שתי עבירות של נשיאת נשק; חטיפה לשם רצח או סחיטה; חמש עבירות של קשירת קשר לפשע; שתי עבירות של סיוע לרצח; שלוש עבירות של סחיטה בכוח; שלוש עבירות של סחיטה באיומים; ניסיון להרוס נכס בחומר נפיץ; ריבוי עבירות החזקת נשק; העלמת מס; החזקת סם שלא לצריכה עצמית.,,,,,,,,,,,,,,
נאשם 7 –  16 שנות מאסר לריצוי בפועל (כולל הפעלת מאסר מותנה) בגין עבירה של השמדת ראיה; שלוש עבירות של סחיטה בכוח; שלוש עבירות של סחיטה באיומים; שתי עבירות של חבלה חמורה בנסיבות מחמירות; שתי עבירות של נשיאת נשק; שתי עבירות של חבלה בכוונה מחמירה; שלוש עבירות של קשירת קשר לפשע; ריבוי עבירות החזקת נשק; העלמת מס והחזקת סם שלא לצריכה עצמית.,,,,,,,,,,,,,,
