text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"דניאל מאור (עציר) – הובא ע""י שב""ס",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  144, 144(א), (ב 2), (ב 3), 144א",,,,,,,,,,,,,,,,,
"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  (ג), 7(א), 10, 144, (א), 144א",,,,,,,,,,,,,,,,,
"הנאשם הורשע על פי הודאתו בעובדות כתב האישום המתוקן, בעבירות בנשק (החזקה), לפי סעיף 144(א) רישא וסיפא (בהתאמה) לחוק העונשין, התשל""ז -1977 (להלן: חוק העונשין); החזקת סם שלא לצריכה עצמית, עבירה לפי סעיף 7(א) + (ג) לפקודת הסמים [נ""ח], התשל""ג – 1973 (להלן: פקודת הסמים); החזקת כלים, עבירה לפי סעיף 10 בפקודת הסמים.",,,,,,,,,,,,,,['כן'],,,
"מהעובדות עולה כי החל מיום 05.10.2023 ועד ליום 28.11.2023, החזיק הנאשם ביחידת דיור בבאר שבע.",,,,,,,,,,,,,,,,,
"ביום 28.11.2023, סמוך לשעה 20:55, הגיעו שוטרים במסגרת פעילות משטרתית יזומה, ליחידת הדיור וביצעו בה חיפוש.",,,,,,,,,,,,,,,,,
"במעמד כך, אותרו הפריטים הבאים אותם החזיק הנאשם שלא כדין:",,,,,,,,,,,,,,,,,
"בשידה שבמטבח, חלקי אקדח חצי אוטומטי ""סטאר"" ומחסנית תואמת שהיו עטופים במגבת שהונחה בתוך שקית.",,,,['נשק עם מחסנית בהכנס'],"['בבית', 'סמוך לבית']",,,[],['אקדח'],,,,,,,,
האקדח אינו תקין אך מסוגל להרוג אדם.,,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,"['אקדח האקדח מתואר כ""לא תקין"" (לא עובד כראוי), אבל עדיין מסוגל להרוג אדם זה מתאים לתיאור של אקדח, שהוא כלי ירייה']",,,,,,,,
"במגירה במטבח, מטען חבלה מאולתר שהכיל תערובת נפץ שהכילה דיפניל-אמין, מלח ניטראטי ומלח פרכלוראטי.",,,,,,,,[],['מטען חבלה מאולתר'],,,,,,,,
"מטען החבלה שנעטף במגבת והונח בתוך שקית, הוא מטען שבכוחו להמית אדם בעת התפוצצות, בכפוף להימצאות אמצעי ייזום ומערכת הפעלה.",,,,,,,,[],['מטען חבלה'],[],,,,,,,
"בארון בחדר השינה, שקית ובתוכה סם מסוכן מסוג קנבוס במשקל של כ- 70 גרם נטו; על המיטה שקית ובתוכה סם מסוכן מסוג M-CHLOROMETHCATHINONE במשקל של כ- 70 גרם נטו; בארון הבגדים, משקל אלקטרוני קטן ולידו שקית שקופה ובה שקיות חלוקה קטנות.",,,,,,,,,['הנשק המוזכר בפסקה הוא סמים מסוכנים אין נשק פיזי או כלי נשק בפסקה הזו'],,,,,,,,
"במעשיו המתוארים לעיל, החזיק שלא כדין בחלקי נשק וכן אביזר של נשק.",,,,,,,,[],,,,,,,,,
"כמו כן, החזיק בסמים מסוכנים שונים שלא לצריכתו העצמית ושלא כדין, וכן כלים המשמשים להכנת סם מסוכן או לצריכתו.",,,,,,,,,,,,,,,,,
"התובעת, עו""ד שחר אלוש, הגישה את רישומו הפלילי של הנאשם.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : כן', '10 : לא', '11 : כן']",,,,,,,,,,,,,,,
"בטיעוניה לעונש בכתב ועל פה, חידדה כי בכל הנוגע לעבירות הנשק, הוראת החיקוק - סעיף 144 א רישא, על פיה הורשע הנאשם מייחסת לו החזקת מטען החבלה המאולתר, ואילו הוראת החיקוק - סעיף 144א סיפא מייחסת לו החזקת חלקי אקדח מסוג ""סטאר"" תקול ,שאינו יורה, אך בכוח להמית ומחסנית תואמת.",,,,"['נשק עם מחסנית בהכנס', 'תקול']",,,,,['מטען חבלה מאולתר'],,,,,,,,
"המדינה טענה כי עבירות הנשק הפכו זה מכבר למכת מדינה, הפנתה להנחיית פרקליט המדינה 9.16 ללמד על החומרה במדיניות הענישה בעבירות נשק, והדגישה בעובדה כי הנאשם החזיק בחלקי אקדח שהיה תקול אם כי ביכולתו להמית ולצדו מחסנית תואמת.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה', 'תקול']",,,,,"['הנשק המוזכר בחומר הוא ""חלקי אקדח שהיה תקול"", מה שמצביע על כך שהנאשם החזיק בחלקים של אקדח לא']",,,,,,,,
"זאת, בנוסף לאותו מטען חבלה מאולתר.",,,,,,,,,['מטען חבלה מאולתר'],,,,,,,,
