text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION
"פ""ל 9416-10-21 מדינת ישראל נ' עוקר(עציר)",0.00015186235,3.2329488e-05,1.9877163e-05,0.9999875,0.00036352125,0.0011734136,0.00048909197,0.015565516,0.015184685,0.00012617318,0.0014018996
"ב""כ המאשימה: עו""ד חן הלצבנד",0.00015200142,3.1711697e-05,2.187808e-05,0.9999877,0.00037869602,0.00081863656,0.0006755505,0.11101527,0.016338995,0.00013862066,0.00030355484
"ב""כ הנאשם: עו""ד חייט",0.00018191802,3.17451e-05,2.2405675e-05,0.9999871,0.00035871423,0.00084917614,0.00074935105,0.052728888,0.016838454,0.0001840027,0.00049286406
"הנאשם בעצמו  - באמצעות שב""ס",0.00017820299,3.1705047e-05,1.6619519e-05,0.9999863,0.00040044688,0.00074568926,0.0006314583,0.007882015,0.0052187964,0.00016331264,0.00032750657
"פקודת התעבורה [נוסח חדש]: סע'  10(א), 40א(א)(1), 67",0.00012231086,2.895114e-05,2.2631848e-05,1.6128764e-05,0.00035648939,0.0009783893,0.000529717,0.018781904,0.035125226,0.00012273273,0.0008150208
"פקודת ביטוח רכב מנועי [נוסח חדש], תש""ל-1970: סע'  2(א)",9.285912e-05,2.9044415e-05,2.251837e-05,0.9999881,0.00041878948,0.00079460815,0.0004079861,0.19414182,0.036834102,0.00011486326,0.00046613303
"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973",9.998875e-05,2.9010977e-05,1.9999883e-05,0.99998724,0.00038593775,0.00072555244,0.00039567138,0.032319233,0.044468604,0.00012570497,0.000780725
"חוק העונשין, תשל""ז-1977: סע'  58",0.00013807953,2.9971645e-05,2.4900557e-05,0.9999876,0.00036040656,0.0009655158,0.00041153017,0.019006312,0.11214992,0.00011487399,0.0002336381
"הנאשם הורשע על פי הודאתו בעבירות של נהיגה בזמן פסילה, ללא רישיון נהיגה תקף בניגוד לסעיפים 67 ו- 10(א) לפקודת התעבורה [נוסח חדש], תשכ""א – 1961, ונהיגה ללא ביטוח תקף בניגוד לסעיף 2(א) לפקודת ביטוח רכב מנועי [נוסח חדש], תש""ל - 1970.",0.00019105949,3.1002062e-05,4.1514195e-05,8.9562855e-06,0.0010152463,0.0018196079,0.0014174018,0.011681377,0.05490343,0.00017977721,0.99970454
"על פי עובדות כתב האישום ביום 24/10/21 נהג הנאשם ברכב משא אחוד פתוח בכביש 5614, ביודעו כי ביום 19/05/13, בנוכחותו, נגזרו עליו 3 שנות פסילה בפועל על ידי בית המשפט.",0.014159514,3.1425036e-05,0.9987336,1.0226143e-05,0.003536829,0.140746,0.24913058,0.004737131,0.008084858,0.00015401612,0.6339478
הנאשם לא הפקיד את רישיונו בבית המשפט כנדרש.,0.00015485652,3.2166863e-05,1.9742673e-05,9.740806e-06,0.00043178312,0.00082784245,0.00052779977,0.0024710596,0.007581796,0.00016992212,0.00013964885
"עוד באותן נסיבות, נהג ללא רישיון נהיגה תקף (תוקפו פקע בשנת 93) וללא כיסוי ביטוחי.",0.00010714912,0.9999958,3.7833433e-05,9.027183e-06,0.00059875066,0.0010173614,0.0013274585,0.07207447,0.007930067,0.00015222582,0.00016254751
"המאשימה הגישה גיליון הרשעות קודמות של הנאשם בתעבורה (ת/1) וכן גיליון רישום פלילי (ת/2) וגזר דין מתיק פל""א 1970-11-18 (ת/3).",0.00013818489,0.9999963,2.4048497e-05,9.172383e-06,0.0006051998,0.0012986938,0.0011846692,0.0036133565,0.0129039185,0.0002048959,0.0049092574
"המאשימה בטיעוניה, הפנתה לחומרת העבירות, לעברו הפלילי ולעברו התעבורתי של הנאשם הכולל 8 הרשעות קודמות דומות של נהיגה בזמן פסילה וכן הצביעה על תקופת פקיעת הרשיון הממושכת – משנת 93.",0.00013216895,0.9999964,2.1547694e-05,8.878965e-06,0.0005725637,0.0008484821,0.0006658305,0.0029793526,0.19306245,0.0005097888,0.70166117
המאשימה ציינה כי רק בחודש 04/21 נגזר דינו בגין עבירות דומות לענישה הכוללת 4 חודשי מאסר שירוצו בעבודות שירות וכן מאסר מותנה בן 4 חודשים – אך לא היה בענישה זו כדי להרתיעו והנאשם שב ואחז בהגה הרכב בחודש 10/21 ועבר העבירות בהן הורשע כעת.,0.00020001158,3.062067e-05,2.6732449e-05,1.0154404e-05,0.000616109,0.0009609445,0.0012521805,0.0010902124,0.016935129,0.00014771758,0.99906296
לשיטת המאשימה מתחם העונש ההולם מתחיל ממאסר על תנאי ויכול ויגיע עד למאסר של 12 חודשים בפועל ופסילה שנעה בין חודשים אחדים ל-48 חודשים.,0.00015037441,2.9729934e-05,2.3099105e-05,0.99998784,0.00061253627,0.0011777265,0.00042593997,0.00147758,0.00430346,0.00010517974,0.000593889
המאשימה ביקשה לאור עברו המכביד של הנאשם והחזרתיות במעשיו להציב את הנאשם מעל הרף העליון של מתחם הענישה.,0.00011704741,0.99999106,1.8459306e-05,0.99998283,0.00053578586,0.0008611328,0.00081290404,0.00091154,0.60549843,0.0010129773,0.32796735
"המאשימה ביקשה להשית מאסר בפועל שלא יפחת מ-18 חודשים, להפעיל את המאסר המותנה במצטבר, להשית פסילה בפועל שלא תפחת מ- 6 שנים, ועונשים נלווים מרתיעים.",0.9999548,2.8999026e-05,1.8494196e-05,0.99998426,0.0005081437,0.0009966096,0.00048208976,0.0010227609,0.008781789,0.00012563859,0.98975253
המאשימה תמכה טענותיה בפסיקה רלוונטית.,0.00023125099,3.3297736e-05,2.4248295e-05,0.9999875,0.00050863024,0.0012786327,0.0021964973,0.021425914,0.018236602,0.00015994029,0.00027990874
"ההגנה בטיעוניה, ציינה כי למרות עברו המכביד של הנאשם, ניתן לראות כי בשנים האחרונות שינה אורח חייו ונמנע מביצוע עבירות.",0.00013189789,0.99999607,1.863763e-05,8.8879015e-06,0.00045205659,0.0008923452,0.00061702775,0.0032102666,0.120875776,0.00019176178,0.03007321
"עוד ציינה כי בשנת 2013 הורשע הנאשם בנוכחותו בבית המשפט לתעבורה ונגזר דינו, בין היתר, לפסילה בת 3 שנים, אך הנאשם לא הפקיד רישיונו ואם היה מפקידו במועד לא היה עובר כעת העבירה של נהיגה בזמן פסילה.",0.00021760707,0.99999523,3.102306e-05,8.877304e-06,0.00071188743,0.0010109348,0.0005562024,0.002438415,0.00856754,0.00015180603,0.99643254
ההגנה טענה כי אי חידוש הרישיון נבע מהגבלת רישיון שהוטלה במסגרת תיקי הוצאה לפועל בהם הנאשם חייב.,9.122002e-05,3.1179898e-05,7.8864956e-05,1.6888074e-05,0.00043999386,0.00086404575,0.0024825956,0.041915905,0.006583432,0.00012341635,0.00011894507
"ב""כ הנאשם ציין כי הנאשם בן 49, מגלה רצון לשקם את חייו ולפתוח בדרך חדשה וכי ניסה להשתלב בהליך שיקומי עוד בהליך המעצר, בו הינו נתון כבר 5 חודשים, לאור בחירתו שלא לעבור לחלופת מעצר בית כדי לא להכביד על אימו המפקחת האופציונאלית.",0.00013514899,0.99999654,2.760942e-05,8.84466e-06,0.0005721508,0.0011096388,0.0004804916,0.0119534535,0.057209525,0.00020727605,0.9628071
"ב""כ הנאשם הדגיש הפער בתנאים של מעצר הקשים יותר מתנאי מאסר.",0.00016550609,3.207778e-05,1.9235127e-05,0.9999864,0.0004864682,0.0010588494,0.00043193958,0.0025505994,0.020544065,0.0001693321,0.00035481382
"לאור האמור ולאור הודאתו המהירה של הנאשם, מבקש ב""כ הנאשם למקם את עונשו של הנאשם באמצע מתחם הענישה ולהפעיל את רכיב המאסר המותנה בחופף.",0.00013306654,3.002242e-05,1.844889e-05,8.966644e-06,0.0005515881,0.0008940826,0.0003598903,0.0008461867,0.04998757,0.00010237197,0.99979824
ההגנה תמכה טיעוניה בפסיקה רלוונטית.,0.00025747367,3.3931625e-05,2.8600627e-05,0.99998736,0.00049824966,0.0014124131,0.0021832846,0.07583986,0.012743436,0.00016148789,0.00025059402
"הנאשם, בדברי סיכום, ציין כי לפני שנה חזר לחיות עם גרושתו וילדיו.",0.000119682314,0.99999595,2.2849516e-05,8.957396e-06,0.0004232157,0.000893644,0.0007536289,0.08866751,0.04031186,0.00019856893,0.0018277847
הנאשם הביע חרטה וציין כי בעת מעצרו  כעת הוא משתתף בקורס המיועד לעברייני תעבורה.,0.00011549643,0.9999956,1.7768178e-05,8.986504e-06,0.00044238352,0.0007332894,0.0005476507,0.0056563593,0.94638145,0.00029249562,0.0023597023
"הנאשם ציין כי אין ברשותו רשיון נהיגה עקב חובות רבים שצבר בשל עסק שקרס וכי ברצונו לעבוד ולהחזיר את החובות, להיות אב ובעל טוב.",0.0001015627,0.9999963,2.8363129e-05,8.89505e-06,0.00042452163,0.0009631894,0.0009993864,0.23898463,0.040524643,0.0003320859,0.00053603336
"הערכים המוגנים שנפגעו בעבירות שביצע הנאשם הם הגנה על שלום הציבור ובטחונו, כיבוד שלטון החוק והחלטות שיפוטיות, שמירת הסדר הציבורי, וחלוקת הנטל הכלכלי הכרוך בטיפול רפואי בנפגעי תאונות דרכים על כלל ציבור הנהגים על ידי תשלומי ביטוח.",0.00014933888,3.2276497e-05,4.7902417e-05,0.999987,0.00082005514,0.0010701189,0.0009565559,0.2434152,0.3373754,0.0005527138,0.0012384871
ראו דברי בית המשפט העליון על החומרה שבעבירות של נהיגה בזמן פסילה וללא רישיון:,0.00014740379,3.0099822e-05,1.7834862e-05,0.99998665,0.00046902883,0.00088465767,0.00039247985,0.0025115674,0.10028532,9.866266e-05,0.0002689645
אשר לעבירה של נהיגה ללא רישיון נהיגה תקף - עבירה זו היא בעלת דרגות חומרה משתנות ובהתאם משתנה רמת הענישה.,0.00011779906,3.1950287e-05,2.5479472e-05,0.999874,0.0005432441,0.0013016479,0.0004358623,0.0035005182,0.01195817,0.00016688478,0.00035836062
"כאשר מדובר בנאשם שעבר הכשרה לנהיגה והחזיק ברישיון נהיגה, אך זה פקע או לא חודש בשל נסיבות שונות - החומרה מתבטאת בעיקרה באי הציות לחוק ולעיתים אף בסיכון לשלום הציבור וזאת ככל שזמן הפקיעה ממושך יותר.",0.0001346933,0.99999595,5.556947e-05,1.0086227e-05,0.0008298778,0.0010151536,0.00042467949,0.031681783,0.016353868,0.00025458785,0.00058333745
"בעפ""ת (ת""א) 34721-10-16 יפת משה נ' מדינת ישראל (17.11.2016)‏‏",0.00017158347,3.2458003e-05,2.3341183e-05,0.9999875,0.0006268558,0.0015770408,0.0006861022,0.022401595,0.013696286,0.00018267271,0.0011055376
קבע כב' השופט בן יוסף בעניינו של מערער אשר נהג כאשר רישיון הנהיגה שלו אינו תקף ולא חודש בשל סיבות כלכליות:,0.00013106478,3.1983276e-05,2.4108842e-05,8.986419e-06,0.0005014416,0.000901339,0.00059258624,0.030306462,0.007301371,0.000103885905,0.00012242043
מידת הפגיעה בערכים המוגנים היא משמעותית בעיקר בכל הקשור לערך הציות לחוק.,0.00010844759,3.0500367e-05,2.425137e-05,0.9999875,0.00041868488,0.0009179793,0.00048205158,0.2389404,0.02522756,0.0001766572,0.00019468967
"באשר לנסיבות הקשורות בביצוע העבירות, נתתי דעתי לכך שנהג בזמן פסילת רשיון שהוטלה על ידי בית המשפט בשנת 2013 וזאת למשך 3 שנים; נתתי דעתי לכך שלא בוצעו עבירות בטיחותיות נלוות וכי האירוע הסתיים ללא חבלות בגוף או נזקים לרכוש.",0.03993759,3.172225e-05,0.00025793363,8.9695e-06,0.0006714128,0.00092988135,0.0035850755,0.056694016,0.1496103,0.008423083,0.0033120557
מאידך - חלקו של הנאשם בביצוע העבירות היה משמעותי.,0.00010060007,3.261282e-05,2.135002e-05,0.999987,0.00049273344,0.0008623703,0.93114614,0.00089982786,0.06578525,0.00032720473,0.030830316
הנאשם בחר לבצע העבירות ללא כל השפעה של אחרים.,0.00015030618,3.2515436e-05,2.4501243e-05,9.510028e-06,0.00047562373,0.0009075156,0.995201,0.0020623412,0.255959,0.0003250269,0.00031506034
