text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION
"ע""י ב""כ עו""ד דניאל איקן",0.0028575123,5.3723843e-06,2.0863536e-05,0.0033067854,0.008218208,0.002353168,0.0014651924,0.05450371,0.00016223783,0.0024039403,0.07262472,0.003281975,0.069072016,0.00092907064
"ע""י ב""כ עו""ד רן שטרצר",0.002695246,5.3328586e-06,1.9632014e-05,0.0032149008,0.00821348,0.0023101477,0.0012945061,0.037321303,0.00015544561,0.0018619569,0.06991105,0.0031313063,0.09855525,0.00094459485
"חוק העונשין, תשל""ז-1977: סע'  32, 140, 144(א), 338(א)(5)",0.012889846,5.5392957e-06,1.6696948e-05,0.0024222995,0.0061409054,0.0025206234,0.001551271,0.40251964,0.00013649202,0.0033889054,0.069498196,0.0033454942,0.08054516,0.0009164696
"הנאשם, יליד 1991, הורשע על פי הודאתו, ובמסגרת הסדר טיעון שבא לאחר הליך גישור שהתקיים לפניי, בעבירות של החזקת נשק, אבזר ותחמושת שלא כדין, בניגוד לסעיף 144(א) רישא וסיפא לחוק העונשין, תשל""ז-1977; סיוע להחזקת נשק ואבזר שלא כדין, בניגוד לסעיף 144(א) רישא וסיפא + סעיף 32 לחוק העונשין; ומעשה פזיזות ורשלנות בנשק, בניגוד לסעיף 338(א)(5) לחוק העונשין.",0.005985014,0.9999398,0.9999138,0.9871804,0.02993858,0.106611356,0.0051590996,0.75384945,0.0003292387,0.90113926,0.112421945,0.0031454545,0.12377419,0.9997433
"על פי האישום הראשון – מיום 11.8.20 ועד ליום 9.12.20, החזיק הנאשם בביתו שבכפר קאסם רובה מאולתר מסוג ""קרל גוסטב"" ומחסנית תואמת.",0.010346377,5.5053483e-06,0.9999368,0.9952833,0.99742943,0.0036545538,0.986852,0.8677191,0.9998012,0.0025539717,0.121152386,0.003448748,0.10861841,0.0051044826
"החל ממועד שאינו ידוע למאשימה ועד ליום 9.12.20, החזיק הנאשם בביתו מספר רב של כדורי 9 מ""מ המתאימים לשימוש עם הרובה.",0.008363,5.383667e-06,0.99993455,0.99435425,0.9967884,0.0037332666,0.9785614,0.7057615,0.9997991,0.26545143,0.080111444,0.0032373816,0.06627952,0.0010572649
"הנאשם הסליק את הרובה והמחסנית, כשהיא מכילה 10 כדורים, בשקית בארון חדר השינה שלו.",0.0053857756,5.653538e-06,0.9999316,0.997262,0.99775666,0.0054798024,0.9985018,0.9594046,0.9997899,0.9664441,0.420546,0.0033024037,0.25758302,0.0017108383
"כמו כן, הסליק באותו מקום מספר כדורים נוספים בתוך תיק.",0.0039135427,5.438905e-06,0.9999274,0.9861697,0.9944629,0.0044482364,0.99601954,0.6362478,0.6663989,0.995707,0.2907121,0.0055112704,0.18248256,0.0021379804
"בנוסף, הסליק הנאשם בארון אחר בחדר השינה 14 כדורים.",0.004808849,5.521795e-06,0.99992704,0.21640515,0.9953355,0.0025422426,0.98802745,0.77652496,0.0010485437,0.9765459,0.60767144,0.0036152247,0.12775978,0.0020741464
"בגין אישום זה הורשע הנאשם בעבירה של החזקת נשק, אבזר ותחמושת שלא כדין.",0.0025689516,5.578956e-06,0.99989986,0.92715424,0.012024803,0.019532489,0.008927292,0.70880795,0.3460011,0.002028194,0.15562934,0.0016418447,0.12376708,0.99897206
"על פי האישום השני – במועדים שאינם ידועים במדויק למאשימה, ולכל הפחות ביום 18.9.20, סייע הנאשם לאחר להחזיק באקדח שסוגו אינו ידוע למאשימה, ובמחסנית תואמת אליו.",0.0060850387,5.4035118e-06,0.99993575,0.9946378,0.24802853,0.0070162527,0.9851586,0.7086426,0.9997924,0.002942754,0.2591865,0.0034278457,0.08268024,0.30060965
"ביום 25.9.20, בסביבות השעה 23:35, אפשר הנאשם לשלושת ילדיו להחזיק, בזה אחר זה, בחדר השינה שלהם, ברובה מאולתר נוסף מסוג ""קרל גוסטב"" כשמחסנית תואמת בתוכו, וכשהקנה מכוון הצידה.",0.008026765,5.383477e-06,0.99994016,0.9960445,0.9977937,0.0045948275,0.99699557,0.78360623,0.99979895,0.015326195,0.22996172,0.0039739055,0.14819355,0.001911773
בגין אישום זה הורשע הנאשם בעבירות של סיוע להחזקת נשק ואבזר שלא כדין ומעשה פזיזות ורשלנות בנשק.,0.0020283484,5.580552e-06,0.9998766,0.0055797403,0.014478588,0.8447194,0.0013756205,0.77237606,0.013929049,0.4304823,0.4701465,0.0020340455,0.113817684,0.9993082
הסדר הטיעון לא כלל הסכמה לענין העונש וכל צד טען כראות עיניו.,0.0028206913,5.4053053e-06,1.9555348e-05,0.0033307434,0.0059975097,0.004418034,0.0019769382,0.030963587,0.00016575531,0.0019673805,0.110831015,0.0035553935,0.14874658,0.0010372928
