text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"חוק העונשין, תשל""ז-1977: סע'  51ב(א), 144ב, 144ד2, 144ו(א)",,,,,,,,,,,,,,,,,
* בית המשפט גזר על הנאשם שהורשע על פי הודאתו בביצוע עבירות רבות של הסתה לאלימות וריבוי עבירות של הסתה לגזענות עונש של ששה חודשי מאסר בפועל בנוסף למאסר על תנאי.,,,,,,,,,,,,,,['כן'],,,
* עונשין – ענישה – מדיניות ענישה: הסתה לאלימות או לטרור,,,,,,,,,,,,,,,,,
* עונשין – ענישה – מדיניות ענישה: הסתה לגזענות,,,,,,,,,,,,,,,,,
הנאשם הורשע לפי הודאתו בכתב אישום שמייחס לו עבירות רבות של הסתה לאלימות לפי סעיף 144ד2 לחוק העונשין וריבוי עבירות של הסתה לגזענות.,,,,,,,,,,,,,,['כן'],,,
"על פי כתב האישום הנאשם פרסם בחשבון הפייסבוק שלו, באופן שיטתי, בהזדמנויות רבות מאוד, בתפוצה רחבה, קריאות ישירות למעשי אלימות וטרור.",,,,,,,,,,,,,,,,,
בית המשפט פסק כלהלן:,,,,,,,,,,,,,,,,,
"התכלית המוגנת אחר העבירות והמעשים שאותם ביצע הנאשם היא השמירה על שלום הציבור, ביטחונו, הסדר הציבורי, החשש שמא אדם יעשה מעשה אלים נוכח הקריאות להסתה, השמירה על ערכי הדמוקרטיה, על מרקם החיים העדין בין חלקי האוכלוסייה השונים הקיים במדינה, היכולת לדור ביחד במדינת ישראל, בכפיפה אחת, בשלום מתוך כבוד הדדי, מניעת ליבוי השנאה והאיבה בין חלקים שונים של אזרחי ישראל.",,,,,,,,,,,,,,,,,
"יש לקבוע מתחם הענישה בין 6 חודשי מאסר הניתנים לריצוי בדרך של עבודות שירות עד 18 חודשי מאסר כעונש ראשי, יחד עם ענישה נלווית.",,,,,,,,,,,,,,,[],[],[]
בנסיבותיו של עניין זה יש לאמץ את הרף התחתון של המתחם ובמיוחד כאשר משמעות הדבר היא העמדת הנאשם במבחן.,,,,,,,,,,,,,,,,,
"כתב-האישום המתוקן בו הורשע הנאשם לפי הודאתו מייחס לו עבירות רבות של הסתה לאלימות לפי סעיף 144ד2 לחוק העונשין התשל""ז – 1977 וריבוי עבירות של הסתה לגזענות לפי סעיף 144ב לחוק הנ""ל.",,,,,,,,,,,,,,['כן'],,,
6.14 החטיפה והרציחה של הנערים היהודיים על-ידי פעילי טרור מארגון החמאס.,,,,,,,,,,,,,,,,,
6.14 איתור גופות הנערים בסמוך לחברון.,,,,,,,,,,,,,,,,,
7.14 חטיפתו ורציחתו של הנער הערבי מוחמד אבו חדר.,,,,,,,,,,,,,,,,,
"7.14 פתיחה במבצע צוק איתן, אשר הסתיים בתאריך 26.8.14.",,,,,,,,,,,,,,,,,
"אותה עת, החזיק הנאשם בחשבון ברשת החברתית ""פייסבוק"", ולו 1280 חברים, עוקבים, ישירים, תוך שהוא מאפשר נגישות חופשית במרשתת לעיני כל.",,,,,,,,,,,,,,,,,
"הנאשם פרסם בחשבון ה""פייסבוק"" שלו, באופן שיטתי, בהזדמנויות רבות מאוד, בתפוצה רחבה, קריאות ישירות למעשי אלימות וטרור נגד ערבים פלסטינים, ערבים ישראלים, באשר הם, דברי שבח, אהדה, עידוד, תמיכה והזדהות כלפי מעשים כאמור, מתוך מטרה להסית לגזענות נגד אלו, באשר הם, קרא למעשי אלימות וטרור, ובכלל זה כלפי מעשי אלימות וטרור נגד יהודים ישראליים המחזיקים בדעה פוליטית.",,,,,,,,,,,,,,,,,
