text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
הנאשם הורשע על פי הודאתו בעובדות כתב אישום המייחד לו ארבעה אישומים כמפורט להלן:,,,,,,,,,,,['כן'],,,
בתאריך 25.4.22 בסמוך לשעה 14:15 יצר הסוכן קשר טלפוני עם הנאשם וזאת במטרה לרכוש ממנו סמים מסוכנים מסוג קוקאין.,,,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""... סמים מסוכנים מסוג קוקאין.""']",,,,,,,,,
"בשעה 15:00 ובהמשך לתיאום טלפוני, הגיע הסוכן למקום המפגש, פגש בנאשם והנאשם מסר לו סם מסוכן מסוג קוקאין במשקל 0.8292 גרם נטו תמורת 550 ₪.",,,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""סם מסוכן מסוג קוקאין.""']",['[0.8292 - גרם]'],"['הנאשם מסר סם מסוג קוקאין לסוכן, מה שמצביע על כך שהוא היה בעל הסמים. עם זאת, לא נאמר בפסקה שהנאשם השתמש במעבדה או היה קשור אליה']",,,,,,,
בתאריך 14.4.22 בסמוך לשעה 14:39 יצר הסוכן קשר טלפוני עם הנאשם וזאת במטרה לרכוש ממנו סמים מסוכנים מסוג קוקאין.,,,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""... סמים מסוכנים מסוג קוקאין.""']",,,,,,,,,
"בשעה 15:24 ובהמשך לתיאום טלפוני, הגיע הסוכן למקום המפגש, פגש בנאשם והנאשם מסר לו סם מסוכן מסוג קוקאין במשקל 0.8737 גרם נטו תמורת 550 ₪.",,,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""סם מסוכן מסוג קוקאין.""']",['[0.8737 - גרם]'],"['הנאשם מסר סם מסוג קוקאין לסוכן, מה שמצביע על כך שהוא היה בעל הסמים. עם זאת, לא נאמר בפסקה שהנאשם השתמש במעבדה או היה קשור אליה']",,,,,,,
בתאריך 10.4.22 בסמוך לשעה 18:10 יצר הסוכן קשר טלפוני עם הנאשם וזאת במטרה לרכוש ממנו סמים מסוכנים מסוג קוקאין.,,,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""... סמים מסוכנים מסוג קוקאין.""']",,,,,,,,,
"בשעה 18:37 ובהמשך לתיאום טלפוני, הגיע הסוכן למקום המפגש, פגש בנאשם והנאשם מסר לו סם מסוכן מסוג קוקאין במשקל 0.7049 גרם נטו תמורת 500 ₪.",,,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""סם מסוכן מסוג קוקאין.""']",['[0.7049 - גרם]'],['לא בעל המעבדה'],,,,,,,
בתאריך 5.4.22 בסמוך לשעה 20:40 יצר הסוכן קשר טלפוני עם הנאשם וזאת במטרה לרכוש ממנו סמים מסוכנים מסוג קוקאין.,,,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""... סמים מסוכנים מסוג קוקאין.""']",,,,,,,,,
"בשעה 20:56 ובהמשך לתיאום הטלפוני, הגיע הסוכן למקום המפגש, פגש בנאשם והנאשם מסר לו סם מסוכן מסוג קוקאין במשקל 0.8031 גרם נטו תמורת 500 ₪.",,,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""סם מסוכן מסוג קוקאין.""']",['[0.8031 - גרם]'],"['הנאשם מסר סם מסוג קוקאין במשקל 0.8031 גרם נטו לסוכן, אבל לא נאמר שהוא היה בעל הסמים. הוא רק ביצע עסקת מכירה של הסם']",,,,,,,
בתסקיר סקר שירות המבחן את הרקע האישי והמשפחתי של הנאשם כאשר שירות המבחן ציין כי הנאשם מוכר לעורכת התסקיר מהליך המעצר.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
