text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"ב""כ המאשימה: עו""ד מוחמד מולא",,,,,,,,,,,,,,,,,
"ב""כ הנאשם: עו""ד מנשה סלטון",,,,,,,,,,,,,,,,,
הנאשם באמצעות הליווי,,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  25, 29, 29(ב), 40ט(א), 144(א), 144(ג), 40יא, 499(א)(1)",,,,,,,,,,,,,,,,,
"הנאשם הורשע על פי הודייתו בעובדות כתב אישום מתוקן (להלן: ""כתב האישום""), במסגרת הסדר טיעון אשר לא כלל הסכמה לעניין העונש, בעבירות של קשירת קשר לביצוע פשע – עבירות נשק, לפי סעיפים 499(א)(1) ו-29 לחוק העונשין, תשל""ז – 1977 (להלן: ""חוק העונשין""), וניסיון לרכישת והחזקת נשק שלא כדין, לפי סעיפים 25, 144(א) רישא, 144(ג) ו-29(ב) לחוק העונשין.",,,,,,,,,,,,,,['כן'],,,
להלן עובדות כתב האישום:,,,,,,,,,,,,,,,,,
"1	הנאשם ובסאם ותד (להלן: ""בסאם"") הינם קרובי משפחה.",,,,,,,,,,,,,,,,,
"האחים מוחמד ובאסל מחאג'נה (להלן: ""מוחמד"" ו""באסל""), פרחאת מחאג'נה (להלן: ""פרחאת"") ומחמוד מחאג'נה (להלן: ""מחמוד"") הם קרובי משפחה.",,,,,,,,,,,,,,,,,
"2 	במהלך חודש ינואר 2015, קשרו הנאשם, מוחמד ובסאם קשר להעברת כלי נשק ותחמושת לידי הנאשם, באמצעות בסאם ובאמצעות מוחמד שירכוש את אמצעי הלחימה מאחר.",,,,,,,,[],,,,,,,,,
"3	בראשית חודש פברואר 2015, לאחר שהנאשם האיץ במוחמד לפעול להשגת אמצעי הלחימה, קשר מוחמד קשר עם פרחאת, שהחזיק ברשותו במועדים הרלוונטיים אמצעי לחימה שונים שלא כדין, לרכוש ממנו אמצעי לחימה תמורת סך של 24,000 ₪ במזומן.",,,,,,,,[],,,,,,,,,
"לצורך כך, קבעו השניים להיפגש ביום 4.2.15 בשעות אחר הצהריים, סמוך לביתו של מוחמד.",,,,,,,,,,,,,,,,,
