text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
עזיז אבו גאבר,,,,,,,,,"['תת-מקלע (סוג של תת-מקלע) השם ""עזיז אבו גאבר"" יכול להתייחס לאדם שמשתמש בתת-מקלע, שהוא נשק']",,,,,,,,
מהדי אבו גאבר,,,,,,,,,['תת-מקלע (סוג של נשק קל)'],,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  29, 43, 144(א)",,,,,,,,,,,,,,,,,
"הנאשמים הורשעו על פי הודאתם בעבירה של החזקת נשק ואביזר לנשק בצוותא חדא, כמפורט בכתב האישום המתוקן.",,,,,,,,,,,,,,['כן'],,,
"על פי הנטען בכתב האישום המתוקן, ביום 20.8.15 החזיקו הנאשמים בצוותא חדא בביתו של הנאשם 1, בכפר קאסם, אקדח חצי אוטומטי Norinco תוצרת סין, מודל NZ75, קליבר 9 מ""מ ומחסנית ריקה תואמת.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,[],"['אקדח הנשק המוזכר בכתב האישום המתוקן הוא אקדח חצי אוטומטי Norinco תוצרת סין, מודל NZ75, קליבר 9 מ']",,,,,,,,
במועד זה הגיע כח משטרתי לביצוע חיפוש בבית.,,,,,,,,,,,,,,,,,
"הנאשם 2 ישב באותה עת על מדרגות הבית, ומשהבחין בכח המשטרתי ברח לתוך הבית.",,,,,,,,,,,,,,,,,
"בהמשך דפקו השוטרים על הדלת וביקשו מיושבי הבית כי יפתחו את הדלת, אך הנאשמים התמהמהו מספר דקות.",,,,,,,,,,,,,,,,,
"מיד לאחר מכן השליכו הנאשמים, או מי מהם, את הנשק מחלון חדר השינה, כשהוא ארוז בתוך גופיה, קופסה ושקית, לעבר גגון הממוקם מתחת לחלון.",,,,,[],,,[],,,,,,,,,
"בדיון מיום 5.1.16 הודו הנאשמים בעובדות כתב האישום והורשעו בעבירה של החזקת נשק ואביזר לנשק בצוותא חדא לפי סעיף 144(א) רישא וסיפא ביחד עם סעיף 29 לחוק העונשין, תשל""ז-1977.",,,,,,,,,,,,,,['כן'],,,
הצדדים הגיעו להסדר לפיו:,,,,,,,,,,,,,,,,,
לגבי נאשם 1  – המאשימה תעתור ל-7 חודשי מאסר בפועל ואילו ההגנה תטען ל-4 חודשי מאסר שירוצו בעבודות שירות.,,,,,,,,,,,,,,,[],[],[]
לגבי נאשם 2  – המאשימה תעתור ל-9 חודשי מאסר בפועל ואילו ההגנה תטען ל-6 חודשי מאסר שירוצו בעבודות שירות.,,,,,,,,,,,,,,,[],[],[]
"זאת, בנוסף למאסר על תנאי וקנס.",,,,,,,,,,,,,,,,,
"הוסכם כי במידה והנאשמים יידונו למאסר בפועל, ימי מעצרם ינוכו מהעונש.",,,,,,,,,,,,,,,,,
הוסכם כי הנאשמים יישלחו לקבלת חוות דעת הממונה על עבודות שירות.,,,,,,,,,,,,,,,,,
ביום 16.2.16 התקבלו חוות דעת הממונה על עבודות שירות בעניינם של הנאשמים.,,,,,,,,,,,,,,,,,
"בחוות הדעת נמצא כי הנאשמים כשירים לביצוע עבודות שירות, ללא מגבלה.",,,,,,,,,,,,,,,,,
"לגבי הנאשם 1 הומלץ על השמתו בעיריית ראש העין, ולגבי הנאשם 2 הומלץ על השמתו במועצה הדתית ראש העין.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לבית המשפט הוגש גליון המרשם הפלילי של הנאשם 2, ממנו עולה כי לנאשם שתי הרשעות קודמות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,,,,
"בשנת 2013 הורשע בעבירה של מעשה מגונה ונדון למע""ת ופיצוי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"בשנת 2011 הורשע בעבירות של הסעת שב""ח וסיוע לרכישת/החזקת נשק שלא כדין, בגינן נגזרו על הנאשם 6 חודשי מאסר בעבודות שירות ומע""ת.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"ב""כ המאשימה טענה כי עפ""י ההסדר שהוצג, המאשימה עותרת לעונש של 7 חודשי מאסר בפועל, מאסר על תנאי וקנס לגבי נאשם 1, ולגבי הנאשם 2  – מאסר בן 9 חודשים, מאסר על תנאי וקנס.",,,,,,,,,,,,,,,,,
"ב""כ המאשימה טענה כי מדובר בעבירה חמורה המצדיקה הטלת עונש מאסר בפועל.",,,,,,,,,,,,,,,,,
נטען כי הענישה הנוהגת בעבירות של נשק בהתאם לפסיקה הינה ענישה מוחשית ומרתיעה.,,,,,,,,,,,,,,,,,
נטען כי מתחם הענישה שנקבע בפסיקה נע בין 6 חודשי עבודות שירות לבין 18 חודשים.,,,,,,,,,,,,,,,,,
"ב""כ המאשימה טענה כי  עבירות של נשק הפכו בעת האחרונה למכת מדינה, ועל בתי המשפט לפעול באמצעות ענישה מחמירה למיגורן.",,,,,,,,,,,,,,,,,
"נטען כי מדובר בעבירות שבד""כ גוררות עבירות נוספות, וכי מדובר בעבירות שיש בהן פגיעה חמורה באינטרס הציבורי, בשלום הציבור ובבטחונו.",,,,,,,,,,,,,,,,,
"נטען כי עתירת המאשימה לקחה בחשבון את התנהגות הנאשמים כפי שתוארה בכתב האישום, ובעניינו של נאשם 2 ניתן משקל לעברו הפלילי ולהרשעותיו הקודמות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"נטען כי לחובתו של הנאשם 2 הרשעה בעבירות סיוע לרכישת נשק והסעת שב""ח משנת 2010 בגינן הוטלו עליו 6 חודשי מאסר בעבודות שירות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
"גיליון ההרשעות הקודמות הוגש ע""י ב""כ המאשימה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"ב""כ המאשימה טענה כי לקולא נשקלו לקיחת האחריות מצד הנאשמים, החסכון בזמן שיפוטי ובהעדת עדים, כאשר כתב האישום מונה כ- 20 עדים.",,,,,,,,,,,,,,,,,
כן נטען כי ניתן משקל להעדר עבר פלילי לנאשם 1.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,,,,
"ב""כ המאשימה טענה כי בתיק קיימים קשיים ראייתיים, וענין זה נשקל אף הוא לקולא.",,,,,,,,,,,,,,,,,
"בעניין ניכוי ימי מעצר ופיקוח מימי המאסר, ב""כ המאשימה התנגדה לניכוי ימי מעצר בפיקוח אלקטרוני.",,,,,,,,,,,,,,,,,
