text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"חוק העונשין, תשל""ז-1977: סע'  144(א)",,,,,,,,,,,,,,,,,
"בטרם שמיעת הראיות, הגיעו הצדדים להסדר טיעון במסגרתו כתב האישום המקורי שהוגש נגד הנאשם תוקן והנאשם הודה בעובדות כתב האישום המתוקן, שאלה הם עיקריהן:",,,,,,,,,,,,,,,,,
"בתאריך 01.12.19 הנאשם החזיק אקדח חצי אוטומטי CZ מודל 83 שמספרו הסידורי מחוק ובתוכו מחסנית תואמת ובה 9 כדורים בקוטר 9 מ""מ קצר, שבכוחם להמית אדם.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",['על גופו'],,,['מאחר'],['אקדח'],,,,,,,,
"באותו מועד, שוטרים הגיעו לביתו של שגיא מדמון לצורך ביצוע חיפוש.",,,,,,,,,,,,,,,,,
בהגיעם בסמוך לביתו של שגיא הם הבחינו בשגיא ובנאשם  יושבים יחד ברכב של שגיא.,,,,,,,,,,,,,,,,,
"הנאשם הבחין בשוטרים ויצא מהרכב כשהוא מחזיק באזור הבטן התחתונה את האקדח, המחסנית והכדורים, ונעצר על ידי השוטרים.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",['על גופו'],,,,['אקדח'],,,,,,,,
"על יסוד הודאת הנאשם בעובדות, כאמור, הוא הורשע בעבירה של החזקת נשק ותחמושת, לפי סעיף 144(א) רישא וסיפא בחוק העונשין התשל""ז-1977.",,,,,,,,,,,,,,['כן'],,,
"במסגרת הסדר הטיעון, המליצו הצדדים לבית המשפט להטיל על הנאשם 16 חודשי מאסר בפועל מיום מעצרו, מאסר על תנאי וקנס לשיקול דעת בית המשפט.",,,,,,,,,,,,,,,[],"['הנאשם קיבל 16 חודשי מאסר בפועל מיום מעצרו, ללא מידע על מאסר על תנאי']",[]
"ב""כ התביעה הציג את עברו הפלילי של הנאשם – בעבירות של סחר בסמים; החזקת סכין שלא כדין; הפרעה לשוטר; העלבת עובד ציבור ועוד.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,['תת מקלע מאולתר (מקלע מאולתר)'],,,,,,,,
טען כי הסדר הטיעון נכרת לאחר משא ומתן בין הצדדים.,,,,,,,,,,,,,,,,,
"ציין כי לאחר דיון בעתירה לגילוי ראיה, התביעה שקלה את עמדתה וכתב האישום תוקן כך שתחת העבירה של הובלה ונשיאת נשק יוחסה לנאשם עבירת החזקת נשק והוסכם להמליץ לבית המשפט להטיל על הנאשם עונש מאסר המצוי בחלק האמצעי תחתון של מתחם העונש ההולם.",,,,,,,,,,,,,,,,,
ועתר לכבד את הסדר הטיעון.,,,,,,,,,,,,,,,,,
"ב""כ הנאשם הסביר כי מלכתחילה המידע בנוגע לאקדח התייחס לשגיא, ופעילות המשטרה כוונה אליו.",,,,,,,,,['אקדח'],,,,,,,,
"ומחומר הראיות עולה שהנאשם קיבל לרשותו את האקדח זמן קצר לפני שנעצר על ידי השוטרים, ולא היתה ראיה עצמאית הקושרת את האקדח לנאשם.",,,,,,,,,['אקדח'],,,,,,,,
טען שבנסיבות בכללן העונש המוצע סביר; ציין כי הנאשם עבד לפרנסתו לפני מעצרו וימים ספורים לאחר מעצרו נולדה לנאשם בת.,,"['1 : כן', '2 : כן', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
וביקש לכבד את הסדר הטיעון.,,,,,,,,,,,,,,,,,
הנאשם הביע צער על מעשיו ואמר כי בכוונתו לשקם את עצמו למען בתו הקטנה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
נשק הוא כלי מסוכן.,,,,,,,,,,,,,,,,,
החזקתו מחייבת רישיון.,,,,,,,,,,,,,,,,,
"הגעתו לידי מי שאינו מורשה לכך,  כרוכה בעבירה.",,,,,,,,,,,,,,,,,
"והחזקתו בידי עבריינים, מוכוונת להוצאה לפועל של עבירות חמורות אחרות.",,,,,,,,,,,,,,,,,
"נוכח מאפיינים אלה, האינטרס הציבורי מחייב להעניש בחומרה על עצם ההחזקה העבריינית שלו.",,,,,,,,,,,,,,,,,
"ואכן, מגמת הפסיקה בשנים האחרונות היא של החמרה ממשית בענישת עבירות הנשק.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לצד האמור, הענישה הקונקרטית מושפעת מנסיבות ביצוע העבירה ועל העונש לעמוד בהלימה לחומרת המעשה בנסיבותיו ולמידת אשמו של הנאשם.",,,,,,,,,,,,,,,,,
"העובדה שהודאת הנאשם ניתנה במסגרת הסדר טיעון הכולל המלצה משותפת לעונש, הינה בעלת משמעות רבה, והכלל הוא שבתי המשפט מכבדים הסדרי טיעון.",,,,,,,,,,,,,,,,,
"במקרה זה, הסכמת התביעה לתיקון כתב האישום התבססה על מכלול הראיות שהיו ברשותה, כולל מידע מודיעיני, והיא נראית עניינית וסבירה.",,,,,,,,,,,,,,,,,
"וההקלה העונשית הגלומה בעונש המומלץ על ידי הצדדים, מותאמת לנסיבות.",,,,,,,,,,,,,,,,,
"הנאשם הודה במיוחס לו, חסך משאבים הכרוכים בניהול המשפט עד תום, והביע צער על מעשיו, ואין להתייאש מהאפשרות שהוא יתעשת ויזנח את הדרך העבריינית.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,['כן'],,,
"הנאשם אמנם בחור צעיר, אולם לחובתו הרשעות קודמות בעבירות חמורות ונשיאת מאסר של 30 חודשים, וקיים חשש שהוא ישוב ויפשע.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
על העונש לכלול מאסר על תנאי משמעותי שיהיה בו כדי להרתיע את הנאשם מחזרה על ביצוע עבירות.,,,,,,,,,,,,,,,,,
"נוכח האמור, אני דן את הנאשם לעונשים הבאים:",,,,,,,,,,,,,,,,,
"16 חודשי מאסר בפועל, מיום מעצרו.",,,,,,,,,,,,,,,,,
