text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הורשע על פי הודאתו בעובדות כתב האישום המתוקן (כא/2), במסגרת הסדר טיעון, בעבירה המפורטת בו גידול סם מסוכן לפי סעיף 6 לפקודת הסמים המסוכנים (נוסח חדש).",,,,,,,,,,,['כן'],,,
"על פי עובדות כתב האישום המתוקן, כחודשיים לפני יום 11.7.21, החל הנאשם לגדל סם מסוכן מסוג קנבוס, בבית ששכר.",,,,,['קנביס'],,,,,,,,,
"בתאריך 11.7.21, נתפסו בחדרים שונים בבית, 600 שתילי סם מסוכן מסוג קנבוס בגדלים שונים במשקל כולל של 55 ק""ג.",,,,,['קנביס (קנבוס)'],"['[55 - ק""ג]']",,,,,,,,
הצדדים הגיעו להסדר טיעון במסגרתו הודה הנאשם בעובדות כתב האישום המתוקן והורשע בעבירה המיוחסת לו.,,,,,,,,,,,['כן'],,,
"מטעם המאשימה הוגשו במסגרת הראיות לעונש, רישום פלילי של הנאשם (ת/1) הכולל שתי עבירות של העדר מהשירות שלא ברשות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
"על פי התסקיר אשר יפורט בחלקו לאור צנעת הפרט, הנאשם בן 30, רווק.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לדבריו, שמר על יציבות תעסוקתית עד אשר פוטר בשל מגפת הקורונה, ובעקבות כך התמודד עם קשיים כלכליים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"על פי התסקיר לדברי הנאשם, זהו מעצרו הממושך הראשון, הוא חווה קשיים רגשיים ומצב רוח ירוד הקשור לקושי להתמודד עם תנאי מעצר.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם הביע תחושת אשמה ובושה על רקע הנסיבות שהובילו למעצרו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['לא'],,,,,
"לדברי הנאשם הוא השתלב בפעילות במסגרת בית הסוהר אשר הופסקה על רקע הקורונה, הוא מקיים קשר עם גורמי הטיפול בבית הסוהר, ובכוונתו להשתלב בקבוצות טיפוליות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"שירות המבחן מציין כי נמסר מגורמי הרווחה בכלא, שהנאשם מקיים קשר מעקבי עם גורמי הטיפול, מביע מוטיבציה וקיימת תובנה ראשונית לטיפול ואף עתיד להשתלב בקבוצה טיפולית.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם החל הליך של הסדרת חובותיו הכספיים, ומהתרשמותם עולה כי אין מדובר באדם עם דפוסים עבריינים מושרשים, ולהערכתם יש בחוויית המאסר כדי להרתיעו.",,"['1 : כן', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
שירות המבחן מתרשם כי מדובר בנאשם אשר מגיל צעיר גילה קשיים בקבלת סמכות ועמידה בגבולות מסגרת.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם גדל במסגרת משפחתית אשר חוותה משברים וקשיים רבים לאורך השנים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
התחברותו לחברה עבריינית היוותה מענה רגשי לצרכים רגשיים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"צויין כי מדובר בנאשם אשר ערך מאמצים לנהל אורח חיים תקין, וכי חרף התנאים המשפחתיים, הכלכליים והקשיים הרגשיים הנלווים, הצליח לגייס כוחות, להשתלב בלימודים בפנימייה ולייצב התנהגותו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"שירות המבחן מציין כי הנאשם לא העלה צרכים טיפוליים, ולאור זאת לא בא בהמלצה שיקומית.",,,,,,,,,,,,,,
"מידת הפגיעה בערכים הינה חמורה, העונש הקבוע בצד העבירה הוא 20 שנות מאסר, הסכנות הטמונות בגידול סמים ידועות, ובמקרה זה מדובר בכמות מסחרית של 55 ק""ג.",,,,,,,,,,,,,,
"נטען כי המאשימה שקלה את כלל הנסיבות לקולא מבחינת הנאשם המצדיקות למקם את עונשו בחלק התחתון של המתחם, ובין היתר העדר עבר פלילי, משמעותי או שנוגע לעניין, והעובדה שהודה וחסך זמן שיפוטי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,['כן'],,,
"נסיבותיו האישיות של הנאשם אינן מצדיקות נסיגה משיקולים של הרתעה וגמול, כאשר מדובר בעבירות של ייצור סמים.",,,,,,,,,,,,,,
"ביחס לנסיבות הקשורות בביצוע העבירה, מדובר ב- 55 ק""ג,  וגם במשקלים כבדים יותר, נקבעו מתחמים נמוכים יותר מעתירת ב""כ המאשימה.",,,,,,,,,,,,,,
"העבירה נמשכה במשך חודשיים לערך, במקרה זה אין עבירה של גניבת חשמל, ולא בוצע חיבור פיראטי לרשת החשמל.",,,,,,,,,,,,,,
"נטען כי העבירה נעברה לא בשל בצע כסף, אלא בשל קושי כלכלי, והנאשם שגה ונותן את הדין, אולם העבירה לא נעבירה לצורך חיי מותרות.",,,,,,,,,,,,,,
הנאשם לקח אחריות כבר בהזדמנות הראשונה בשטח.,,,,,,,,,,['כן'],,,,
"הנאשם בן 30, סיים 12 שנות לימוד, נעדר עבר פלילי, למעט עבר שהתיישן, וכולל היעדרות מהשירות, ואלו עבירות שאינן ממין העניין.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"מדובר במאסר ראשון עם כל הקשיים הכרוכים בכך, מהתסקיר עולה שהנאשם חש תחושה של אשמה ובושה, והוא מכיר את הבעייתיות בהתנהלותו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"למרות הקשיים המשפחתיים, עדיין המשפחה מהווה סוג של גורם ממתן ומפחית מסוכנות.",,,,,,,,,,,,,,
"לנאשם יש אח שבמרוצת השנים הסתבך בפלילים, והנאשם שמר מרחק, התרחק מאותו אח, ונמנע מהסתבכות בפלילים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"הנאשם אמר כי הוא מצטער, הביא צער לחברה שלו ולמשפחה, הוא רוצה להתחיל דף חדש, ומתבייש במה שעשה, והתחיל בטיפולים אשר עוזרים לו קצת.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['כן'],,,,,
"הנאשם גידל בבית ששכר 600 שתילים של סם מסוכן מסוג קנבוס, לשם כך הצטייד בציוד רב כמפורט לעיל, ובחדרים שונים בבית נתפסו השתילים, כשהם במשקל כולל של 55 ק""ג.",,,,,['קנביס (קנאביס)'],"['[55 - ק""ג]']","['הנאשם לא מוזכר כבעל המעבדה, אלא כמי שגידל 600 שתילים של קנבוס בבית ששכר. הוא כן מואשם בהחזקת הסמים, שכן הם נתפסו במשקל כולל של 55 ק""']",['לא'],,,,,,
"בעניינו של הנאשם, מדובר במספר זהה של שתילים, אם כי המשקל הכולל של השתילים נמוך יותר.",,,,,,,,,,,,,,
"הנאשם מגדל 600 שתילי סם מסוכן מסוג קנבוס אשר הגיעו למשקל כולל של 55 ק""ג, והוא בחר לעשות זאת לצורך פתרון בעיה כלכלית.",,,,,['קנביס'],"['[55 - ק""ג]']","['לא בעל המעבדה, בעל הסמים']",['לא'],,,,,,
