text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הורשע על יסוד הודאתו בעבירה של נשיאת נשק ותחמושת, לפי סעיף 144(ב) רישא וסיפא 	לחוק העונשין, התשל""ז-1977 (להלן - חוק העונשין).",,,,,,,,,,,['כן'],,,
"הודאת הנאשם ניתנה שלא במסגרת הסדר טיעון, למעט הסכמה כי בנוסף לרכיבי הענישה האחרים, יושת 	על הנאשם עונש של פסילת רישיון על תנאי.",,,,,,,,,,,['לא'],,,
"הנאשם, בן 37, גרוש ללא ילדים ובזוגיות מזה 4 שנים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
טרם מעצרו התגורר עם בת זוגו והיה עצמאי בתחום גיזום העצים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בשנה האחרונה אובחן על הרצף האוטיסטי, חווה במעצרו התקפי אפילפסיה ואובחנו אצלו ממצאים סרטניים בעקבותיהם צפוי לעבור הליך רפואי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הוריו של הנאשם התגרשו כשהיה בן שנתיים, והנאשם לא בקשר עם אביו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"אימו נישאה והתגרשה בשנית, כשהנאשם תאר את סכסוך הגירושין כדבר שהשפיע עליו לרעה, מלווה באירועי אלימות מצד בן זוגה של אימו, ואף הוביל לצו הרחקה מבן הזוג שהוצא כלפי הנאשם בעקבות אירוע אלים בו לדבריו ניסה להפריד בניהם.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
מתיאוריו וממידע קודם בעניינו עלה כי הנאשם השלים 11 שנות לימוד.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"מגיל צעיר גילה בעייתיות במישור הלימודי ובמישור ההתנהגותי שכן החל להשתמש בסמים, התרועע עם חברה שולית והסתבך בפלילים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם היה מוכר לשרות המבחן לנוער, ובמסגרת הקשר עמו חלה הפחתה בשימוש בסמים והוא גויס לשרות צבאי במסלול לקידום אוכלוסיות מיוחדות (מקא""מ).",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
