text,reject,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CONFESSION,CIR_TYPE_WEP,CIR_PURPOSE,CIR_PLANNING,CIR_MONEY_PAID_WEP,CIR_HELD_WAY_WEP,REGRET,RESPO,CIR_USE,CIR_STATUS_WEP,CIR_OBTAIN_WAY_WEP,CIR_BUYER_ID_WEP,CIR_AMMU_AMOUNT_WEP,CONFESSION_LVL2,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"במסגרת הסדר הטיעון הוגש נגד הנאשם כתב אישום מתוקן (בשנית), והנאשם הודה בעובדות המפורטות בו.",,,,,['כן'],,,,,,,,,,,,,,,,
"פעולת הזיוף באה לידי ביטוי בכך, שהנאשם הסיר את לוחות הזיהוי המקוריות של המכונית והתקין במקומה שתי לוחיות זיהוי שונות.",,,,,,,,,,,,,,,,,,,,,
"בלילה שבין 2.3.2012 ל- 3.3.2012, הנאשם החזיק במכונית הנזכרת אקדח מסוג ""ברטה"" בקוטר 9 מ""מ, וכן מחסנית שהכילה 11 כדורים, בהם החזיק הנאשם שלא כדין.",,,,,,['אקדח'],,,,['ברכב'],,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,,,
"בנוסף לפריטים אלה, נמצאו במכונית אקדח ""דמה"" עם משתיק קול, מספר זוגות של כפפות בד, ולוחיות הזיהוי המקוריות של המכונית.",,,,,,['אקדח'],,,,['ברכב'],,,,['נשק עם מחסנית בהכנס'],,,,,,,
"בעקבות הודאת הנאשם בעובדות כתב האישום, הורשע הנאשם בעבירות הבאות:",,,,,['כן'],,,,,,,,,,,,,,,,
"לטענת בא כוח המאשימה, מתחם העונש ההולם בנסיבות העניין הוא בין 2 שנות מאסר לריצוי בפועל ועד 5 שנים לריצוי בפועל.",,,,,,,,,,,,,,,,,,,[],[],[]
כמו כן עתר בא כוח המאשימה להטלת מאסר על תנאי וקנס על הנאשם.,,,,,,,,,,,,,,,,,,,,,
"לעומת טענות בא כוח המאשימה, הדגיש בא כוח הנאשם את העובדה, שלנאשם אין עבר פלילי, ועוד הצביע על כך שהפסיקה עליה ביקש בא כוח המאשימה להסתמך, אינה רלבנטית לעניינו של הנאשם.",,,,,,,,,,,,,,,,,,,,,
"אף בא כוח הנאשם הניח על שולחני מספר פסקי דין, ולטענתו, בנסיבות העניין יש מקום להטיל על הנאשם שישה חודשי מאסר, לריצוי בעבודות שירות.",,,,,,,,,,,,,,,,,,,[],[],[]
הנאשם עצמו הביע צער על המעשה שעשה והביע חרטה.,,,,,['לא'],,,,,,,,,,,,,,,,
"אמנם הנאשם הורשע בשתי עבירות, האחת שינוי זהות של כלי רכב והשנייה החזקת אקדח ותחמושת, אך נוכח הקשר הכרונולוגי בין שתי עבירות אלה, הנני סבור כי יש לראות את האירוע כאירוע אחד לעניין סעיף 40י""ג(א) לחוק העונשין, ולגזור על הנאשם עונש אחד בגין שתי עבירות אלה גם יחד.",,,,,,,,,,,,,,,,,,,,,
"בהקשר זה אציין, כי לצד כל אחת מהעבירות בהן הורשע הנאשם, קצב המחוקק עונש מרבי של 7 (שבע) שנות מאסר.",,,,,,,,,,,,,,,,,,,['הנאשם קיבל 7 שנות מאסר בפועל'],[],[]
"(ב)	בקביעת מתחם העונש ההולם, יש להתחשב בנסיבות ביצוע העבירה (וראו סעיף 40ט לחוק העונשין, ובין היתר יש להתחשב בפגיעה בערך החברתי המוגן, התכנון שקדם לביצוע העבירה, יכולתו של הנאשם להבין את הפסול שבמעשיו ואת יכולתו להימנע מביצועם.",,,,,,,,,,,,,,,,,,,,,
"בצדק רב ציין בא כוח המאשימה, כי החזקת נשק שלא כדין עלולה לפגוע בשלום הציבור, ומי כמו הנאשם יודע זאת, לאחר שאביו שלו נהרג כתוצאה מירי שבוצע כלפיו באקדח במסגרת קטטת משפחות בישוב אום אל-קוטוף.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,[],,,,,,
"(ה	על כן, לאחר ששקלתי טענות באי כוח הצדדים ואת הנסיבות הצריכות לעניין, הנני סבור, שנכון יהיה לקבוע, כי מתחם העונש ההולם הוא בין שתי שנות מאסר לריצוי בפועל ועד לארבע שנות מאסר לריצוי בפועל.",,,,,,,,,,,,,,,,,,,[],[],[]
"(ב)	לעניין זה, הנני מביא בחשבון את גילו הצעיר של הנאשם (כבן 22 שנים בעת ביצוע העבירות), וכן יש להביא בחשבון את העובדה שלנאשם אין עבר פלילי, ונראה כי זו מעידתו הראשונה.",,,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"בנוסף לאלה אזקוף לזכות הנאשם את נסיבותיו האישיות, כפי שאלה תוארו בפני על ידי הסנגור המלומד, וכן אזקוף לזכות הנאשם את הודאתו בעבירות המיוחסות לו.",,,,,['לא'],,,,,,,,,,,,,,,,
"לפיכך, הנני דן את הנאשם לעונש מאסר של שנתיים לריצוי בפועל, ולצדו מאסר על תנאי, שיהיה בו כדי להרתיע את הנאשם מלחזור על מעשיו.",,,,,,,,,,,,,,,,,,,,,
"(ד)	בהתחשב בנסיבותיו האישיות של הנאשם, ובעונש המאסר שיהיה עליו לרצות, אינני סבור כי יש מקום להטיל עליו לשלם קנס.",,,,,,,,,,,,,,,,,,,,,
"(א)	הנני דן את הנאשם ל- 3 (שלוש) שנות מאסר, מתוכן שנתיים לריצוי בפועל, והיתר (שנה אחת) לריצוי על תנאי, והתנאי הוא, שבמשך שנתיים לא יעבור הנאשם עבירה מהעבירות הבאות:",,,,,,,,,,,,,,,,,,,[],['הנאשם קיבל 12 חודשי מאסר על תנאי'],[]
"(ב)	הנני מורה, כי מעונש המאסר שעל הנאשם לרצות בפועל, על פי האמור בסעיף קטן (א) שלעיל, יש לנכות  66 ימים, בהם היה הנאשם נתון במעצר (מיום 3.3.2012 ועד ליום 7.5.2012).",,,,,,,,,,,,,,,,,,,,,
(ג)	ניתן בזה צו לחילוט האקדח והתחמושת שנתפסו לטובת מדינת ישראל.,,,,,,,,,,,,,,,,,,,,,
