text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"פקודת התעבורה [נוסח חדש]: סע'  10(א), 64 א (ב), 64א(ג), 67",,,,,,,,,,,,,,,,,
"פקודת ביטוח רכב מנועי [נוסח חדש], תש""ל-1970: סע'  2",,,,,,,,,,,,,,,,,
"תקנות התעבורה, תשכ""א-1961 - רבדים: סע'  144 (א)(1), (א)(49",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  40 ב, 40 ג, 40 ד (א), 40 ט, 329 (א)(1), (2)",,,,,,,,,,,,,,,,,
"* בית המשפט גזר את דינו של נאשם שהורשע בעבירות הפקרה אחרי פגיעה, נהיגה ללא רישיון נהיגה וללא ביטוח ותאונת דרכים שתוצאותיה פגיעה בגוף.",,,,,,,,,,,,,,,,,
"בנסיבות המיוחדות של המקרה, ראה ביהמ""ש לחרוג ממתחם העונש ההולם והשית על הנאשם 6 חודשי מאסר בדרך של עבודות שירות, שני מאסרים על תנאי, פסילת רישיון נהיגה, פיצוי למתלונן וצו מבחן.",,,,,,,,,,,,,,,[],['הנאשם קיבל שני מאסרים על תנאי'],[]
* עונשין – ענישה – מדיניות ענישה: שיקום,,,,,,,,,,,,,,,,,
* עונשין – ענישה – מדיניות ענישה: שיקולי גיל,,,,,,,,,,,,,,,,,
* עונשין – ענישה – מדיניות ענישה: תאונות דרכים,,,,,,,,,,,,,,,,,
* עונשין – ענישה – מתחם הענישה,,,,,,,,,,,,,,,,,
"הנאשם הורשע עפ""י הודאתו בעבירות הפקרה אחרי פגיעה, נהיגה ללא רישיון נהיגה וללא ביטוח ותאונת דרכים שתוצאותיה פגיעה בגוף.",,,,,,,,,,,,,,['כן'],,,
בית המשפט המחוזי גזר את הדין ופסק:,,,,,,,,,,,,,,,,,
מתחם העונש ההולם בנידון דידן נע בין עונש של 15 חודשי מאסר בפועל לבין עונש של 40 חודשי מאסר בפועל.,,,,,,,,,,,,,,,,,
