text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"חוק העונשין, תשל""ז-1977: סע'  40ד', 40 ה', 40ט', 40י(א), 144(א), 144(ז), 40יא'",,,,,,,,,,,,,,,,,
"הנאשם הורשע על פי הודאתו בעבירות של רכישת/החזקת נשק שלא כדין – עבירה לפי סעיף 144(א) רישא לחוק העונשין, תשל""ז – 1977 ו - רכישת/החזקת חלק של נשק או תחמושת – עבירה לפי סעיף 144(א) סיפא לחוק העונשין, תשל""ז – 1977.",,,,,,,,,,,,,,['כן'],,,
"כעולה מעובדות כתב האישום, במועד הרלוונטי לכתב האישום, התגורר הנאשם ברחוב בוטקובסקי 25 בחדרה (להלן: ""הבית"").",,,,,,,,,,,,,,,,,
"בתאריך 3/9/2020 בשעה 16:20 או בסמוך לכך, בכספת שבחדר שינה בבית, נמצאו כלי הנשק והתחמושת הבאים:",,,,"['נשק מופרד מתחמושת', 'נשק עם מחסנית בהכנס']",['בבית'],,,,,,,,,,,,
"אקדח חצי אוטומטי מסוג FN שמספרו הסידורי 115ZZ 50240 (להלן: ""הנשק 1"")",,,,,,,,,"['אקדח הנשק שמתואר הוא אקדח חצי אוטומטי מסוג FN, עם מספר סידורי 115ZZ 50240']",,,,,,,,
"מחסנית ריקה שהינה כלי נשק ומתאימה לנשק 1 (להלן: ""המחסנית 1"").",,,,[],,,,,"['אקדח המחסנית 1 מתאימה לנשק 1, וזהו בדרך כלל אקדח']",,,,,,,,
"אקדח חצי אוטומטי מסוג Unuque 6.35 מ""מ שמספרו הסידורי 500565 , (להלן: ""הנשק 2"").",,,,,,,,,['אקדח'],,,,,,,,
"מחסנית ריקה שהינה כלי נשק ומתאימה לנשק 2 (להלן: ""המחסנית 2"")",,,,,,,,,"['רובה סער (Assault Rifle) המחסנית 2 מתאימה לנשק 2, שמתאים לרובה סער']",,,,,,,,
"באותן הנסיבות, בסמוך לנשקים נמצאה התחמושת הבאה: 10 קופסאות אדומות ובהן כדורים מסוג 9 מ""מ ושלוש קופסאות ובהן כדורים מסוג 0.22 מ""מ (להלן: ""התחמושת"").",,,,,,,,,['אקדח'],,,,,,,,
"בנסיבות אלה  הנאשם החזיק בנשק 1 ונשק 2, שיש בכוחם לירות כדור ולהמית אדם, וכן החזיק בתחמושת, מחסנית 1 ומחסנית 2 כל זאת בלא רשות על פי דין להחזקתם.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,[],['אקדח'],[],,,,,,,
