text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"בשם המאשימה: עו""ד יניב זוהר",,,,,,,,,,,,,,,,,
"בשם הנאשם: עו""ד עאדל דבאח",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  144(א), ב, 340א(ב)(1), 2",,,,,,,,,,,,,,,,,
"הנאשם הודה במסגרת הסדר שלא כלל הסדר אודות העונש בעבירות בנשק (החזקה ונשיאה) לפי סעיף 144(א) רישא וסיפא + (ב) רישא וסיפא לחוק העונשין, התשל""ז-1977 להלן: ""החוק""); וירי מנשק חם לפי סעיף 340א(ב)(1) + (2) לחוק.",,,,,,,,,,,,,,['כן'],,,
"על פי האמור בכתב האישום ישנם שני קרובי משפחה, סלים מטר ועלי מטר, שגרים בסמיכות זה לזה בכפר נחף, כאשר בינם לבין הנאשם קיימת היכרות מוקדמת.",,,,,,,,,,,,,,,,,
בתאריך 25.11.23 בסמוך לשעה 00:00 נהג הנאשם ברכב מסוג מיצובישי מ.ר. 16183403 ונסע בסמוך לבתיהם של סלים ועלי.,,,,,,,,,,,,,,,,,
"באותה עת הנאשם נשא והחזיק אקדח ומחסנית תואמת שהייתה טעונה בלא פחות מ-9 קליעים מסוג 9 מ""מ.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",['על גופו'],,,['מאחר'],['אקדח'],,,,,,,,
בהתקרב הנאשם בסמוך לבתים הוא עצר את הרכב.,,,,,,,,,,,,,,,,,
"בשלב מסוים ניגשו סלים ועלי אל הרכב ובינם לבין הנאשם התגלע ויכוח אשר במהלכו איים הנאשם על סלים ועלי בפגיעה בגופם ובחרותם בכך שסימן בידו תנועה המדמה אקדח וירי, זאת בכוונה להפחידם ולהקניטם ואז המשיך בנסיעה.",,,,,[],[],,[],['אקדח'],[],,,,,,,
כעבור זמן קצר הנאשם חזר בנסיעה ברכב בסמוך לבתים ואז החל פעם נוספת ויכוח בינו לבין סלים ועלי כאשר במקום נוכחו מספר אנשים נוספים.,,,,,[],,,,,,,,,,,,
"בהמשך לוויכוח וכשהוא נוסע ברכב שלף הנאשם את האקדח, הוציא את ידו דרך החלון וירה שלא כדין באמצעות האקדח לא פחות מ-9 קליעים, זאת בכוונה להפחיד ולהקניט את סלים ועלי והאחרים שנכחו במקום באופן שיש בו כדי לסכן חיי אדם.",,,,,"['ברכב', 'על גופו']",[],,['מאחר'],['אקדח'],"['ירי', 'ניסיון לירי']",,,,,,,
מיד לאחר ביצוע הירי הוא נמלט מהמקום.,,,,,,,,,,"['ירי', 'ניסיון לירי']",,,,,,,
נטען שבמעשיו סיכן הנאשם ביטחון ושלום הציבור וגם את המתלוננים והנוכחים בזירה כשהוא מחזיק ונושא נשק לא חוקי במרחב הציבורי וגם עושה בו שימוש בפועל.,,,,,,,,[],,,,,,,,,
"נטען שמדובר באירוע מתוכנן, כאשר הוא מגיע למקום מצויד בנשק ואף עוזב את הזירה וחוזר שוב וממשיך את אותו אירוע וגם מחליט לעשות שימוש בנשק.",,,,,,,,[],,"['ירי', 'ניסיון לירי']",,,,,,,
נטען שבאורח נס לא נגרם נזק ממשי לחיי אדם על אף שהיה פוטנציאל משמעותי שייגרם נזק כאמור.,,,,,,,,,,,,,,,,,
חלקו של הנאשם היה מלא ובלעדי – הוא זה שהחזיק  בנשק וירה בו.,,,,,,,,,,"['ירי', 'ניסיון לירי']",,,,,,,
המדינה הפנתה להנחיית פרקליט  המדינה 9.16 שעל פי הנשיאה בלבד מצדיקה מתחם ענישה של 2 – 4 שנות מאסר.,,,,,,,,,,,,,,,,,
כמו כן הפנה הפרקליט לתיקון 140 לחוק הקובע  עונש מינימום של 21 חודשים בבגין החזקת אקדח ו-30 חודשים בגין נשיאתו.,,,,,,,,,['אקדח'],,,,,,,,
"נטען עוד שכיוון שהאירוע התרחש תוך שימוש ברכב, נטען שיש לפסול את הנאשם מלנהוג למספר חודשים עד שנה ולחלט את הרכב שאומנם רשום על שם אמו של הנאשם אבל כל בני הבית משתמשים בו (הוגשה הודעת האם במשטרה לעניין זה).",,,,,,,,,,,,,,,,,
לכן נטען שהנאשם עושה מנהג בעלים של הרכב.,,,,,,,,,,,,,,,,,
"נתבקש לקבוע מתחם ענישה שבין 3.5 – 5.5 שנות מאסר בפועל, יחד עם עונשים נלווים.",,,,,,,,,,,,,,,[],[],[]
"באשר לעונש בתוך המתחם, צוינה הודאת הנאשם אך מאידך צוין העבר הפלילי הלא מכביד לחובתו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,['לא'],,,
נטען שיש למקם את העונש באמצע המתחם.,,,,,,,,,,,,,,,,,
"הסנגור לא הכחיש שקיימת החמרה ביחס לעבירות נשק, אך נטען שקיימת פסיקה ענפה גם מהשנה האחרונה.",,,,,,,,,,,,,,,,,
