text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"ע""י ב""כ עו""ד רפאל אביב – פמ""ד",,,,,,,,,,,,,,,,,
היתאם אלגרגאוי (עציר),,,,,,,,,,,,,,,,,
"ע""י ב""כ עו""ד ואפי נסר אלדין",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  29, 31, 144, 144(א), 144(ב), 186, 186(א), 275, 304, 340(ב)(2)., 340א(א), 340א(ב)(1), 452",,,,,,,,,,,,,,,,,
פקודת התעבורה [נוסח חדש]: סע'  67,,,,,,,,,,,,,,,,,
"הנאשם הורשע, לאחר שמיעת ראיות, בעבירות של נשיאת והובלת נשק (4 עבירות) לפי סעיף 144(ב) רישא לחוק העונשין, ירי מנשק חם (4 עבירות) לפי סעיף 340א(א) לחוק העונשין, החזקת סכין לפי סעיף 186(א) לחוק העונשין, והפרעה לשוטר בשעת מילוי תפקידו לפי סעיף 275 לחוק העונשין.",,,,,,,,,"['הנאשם הורשע בעבירות של נשיאת והובלת אקדח (4 עבירות), ירי מאקדח (4 עבירות), החזקת סכין,']",['ירי'],,,,['לא'],,,
"הנאשם זוכה מחמת הספק, מעבירה אחת של נשיאת והובלת נשק לפי סעיף 144(ב) רישא לחוק העונשין, ומעבירה אחת של ירי מנשק חם לפי סעיף 340א(א) לחוק העונשין.",,,,,,,,,,,,,,['לא'],,,
"נסיבות ביצוע העבירות מפורטות בהכרעת הדין, אשר יש לראות את האמור בה כחלק בלתי נפרד מגזר דין זה, ולהלן תמצית העובדות.",,,,,,,,,,,,,,,,,
"כתב האישום כולל שישה אישומים, ומייחס לנאשם בכל אחד מחמשת האישומים הראשונים, ביצוע עבירות של נשיאת והובלת נשק (5 עבירות) לפי סעיף 144(ב) רישא לחוק העונשין, וירי מנשק חם (5 עבירות) לפי סעיף 340א(א) לחוק העונשין, ובאישום השישי עבירות של החזקת סכין לפי סעיף 186(א) לחוק העונשין, והפרעה לשוטר בשעת מילוי תפקידו לפי סעיף 275 לחוק העונשין.",,,,,,,,,['הנאשם מואשם בביצוע עבירות של נשיאת והובלת נשק (5 עבירות) וירי מנשק חם (5 עבירות) לפי סעיף'],['ירי'],,,,,,,
"על פי האישום הראשון - במועד שאינו ידוע במדויק למאשימה, עובר לתאריך 21.5.20, נשא הנאשם והוביל תחמושת ונשק מסוג רובה M16 בלא רשות על פי דין לנשיאתו או הובלתו.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,[],['רובה סער (M16)'],,,,,,,,
