text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"על-ידי ב""כ עו""ד צחי יונגר",,,,,,,,,,,,,,,,,
"על-ידי ב""כ עו""ד איתן און",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  29, 144(ב), 338(1), 402(ב), 499(א)(1)",,,,,,,,,,,,,,,,,
"פקודת התעבורה [נוסח חדש]: סע'  38(2), 62(2)",,,,,,,,,,,,,,,,,
"הנאשם הורשע על יסוד הודאתו בעבירות של קשירת קשר לביצוע פשע, לפי סעיף 499(א)(1) לחוק העונשין תשל""ז-1977; שוד (בחבורה ובנשק חם), לפי סעיף 402(ב) לחוק העונשין; נשיאת נשק ותחמושת שלא ברשות על-פי דין, לפי סעיף 144(ב) רישא וסיפא יחד עם סעיף 29 לחוק העונשין; נהיגה פוחזת של רכב, לפי סעיף 338(1) יחד עם סעיף 29 לחוק העונשין; ונהיגה בקלות ראש, לפי סעיף 62(2) יחד עם סעיף 38(2) לפקודת התעבורה יחד עם סעיף 29 לחוק העונשין.",,,,,,,,,,,,,,['כן'],,,
"הודאת הנאשם ניתנה במסגרת הסדר טיעון שגובש בין הצדדים, במסגרתו תוקן כתב האישום, אך לא גובשה הסכמה לעניין העונש, וכל צד טען בהקשר זה על-פי מיטב שיקול דעתו.",,,,,,,,,,,,,,['לא'],,,
עובדות כתב האישום המתוקן,,,,,,,,,,,,,,,,,
"א.ב (להלן – המתלונן) עובד כשליח בחברת ש.ל פיננסים בע""מ שברחוב הירקון 8 בני ברק (להלן – החברה).",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"במועד מדויק שאינו ידוע למאשימה, עובר לתאריך 15.11.17, קשר הנאשם קשר עם אחרים שזהותם אינה ידועה למאשימה (להלן – האחרים), לשדוד שליח של החברה (להלן – הקשר).",,,,,,,,,,,,,,,,,
"במסגרת הקשר ולשם קידומו, הצטיידו הנאשם והאחרים, בצוותא חדא, באמצעים כדלקמן: (א) אקדח גנוב מסוג יריחו הטעון במחסנית תואמת מלאה ב- 5 כדורי 9 מ""מ וכדור נוסף בקנה (להלן – האקדח); (ב) רכב גנוב מ.ר.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,"['מאחר', 'גנב']",['אקדח'],,,,,,,,
27-768-63 תוצרת חברת שברולט (להלן – הרכב הגנוב); (ג) לוחיות רישוי גנובות מרכב מספר 66-533-59 (להלן – הלוחיות הגנובות); (ד) רכב מ.ר.,,,,,,,,,,,,,,,,,
"31-363-70 תוצרת חברת טויוטה (להלן – רכב המילוט); (ה) ""חם צוואר"", קפוצ'ון, כובע וכפפות.",,,,,,,,,,,,,,,,,
הנאשם והאחרים התקינו בעצמם או באמצעות אחר את הלוחיות הגנובות על-גבי הרכב הגנוב.,,,,,,,,,,,,,,,,,
"ביום 15.12.17 עובר לשעה 09:44, במסגרת תפקידו כשליח החברה, משך המתלונן סך של 800,000 ₪ במזומן מבנק דיסקונט ברחוב רבי עקיבא בבני ברק (להלן – הכסף).",,,,,,,,,,,,,,,,,
המתלונן הכניס את הכסף לתיק גב שחור ורכב על קטנועו לכיוון החברה.,,,,,[],,,,,,,,,,,,
"באותה עת, לשם קידום הקשר ומימושו ועל דעת הנאשם, ארבו האחרים למתלונן, ברכב הגנוב, ברחוב כנרת בבני ברק (להלן – המקום).",,,,,,,,,,,,,,,,,
"בשעה 09:44 או בסמוך לכך, במסגרת הקשר ולשם קידומו, הגיע המתלונן למקום כשהוא רכוב על קטנועו.",,,,,,,,,,,,,,,,,
"בשלב זה, בצוותא חדא ועל דעת הנאשם, מימשו האחרים את תכנונם וביצעו את הפעולות הבאות: (א) האחרים פרצו באמצעות הרכב הגנוב לנתיב נסיעת המתלונן וחסמו את דרכו; (ב) אחד מהאחרים יצא מן הרכב כאשר פניו מכוסות בחם-צוואר וידו אוחזת באקדח, כיוון את האקדח אל עבר המתלונן באופן מאיים, שדד ממנו את התיק עם הכסף ושב בריצה לרכב הגנוב; (ג) האחרים נמלטו מהמקום בנסיעה ברכב הגנוב בעוד הנאשם ממתין להם ברכב המילוט, בקניון איילון מול אצטדיון רמת-גן.",,,,,['על גופו'],,,[],"['הנשק שתואר בפסקה הוא אקדח האחרים כיוונו אקדח מאיים לעבר המתלונן, שדדו ממנו את התיק עם הכסף,']",[],,,,,,,
"בסמוך לאחר השוד, חברו האחרים לנאשם בחניון קניון איילון, ועברו מהרכב הגנוב אל רכב המילוט בו נהג הנאשם, ובאמתחתם התיק.",,,,,,,,,,,,,,,,,
"בשעה 09:57 או בסמוך לכך, במסגרת הקשר ולשם הבטחת הימלטותם עם התיק ובו שלל השוד, נסעו הנאשם והאחרים ברכב המילוט על כביש מספר 4 לכיוון דרום בדרך נמהרת ורשלנית.",,,,,,,,,,,,,,,,,
"כאשר נתקלו בפקק תנועה בין מחלף אלוף שדה למחלף מסובים, פגעו עם צידו הימני של רכב המילוט בצידו השמאלי של רכב מ.ר.",,,,,,,,,,,,,,,,,
76-464-39 בבעלות מר אברהם גנצפריד שניזוק.,,,,,,,,,,,,,,,,,
"בעקבות התאונה פרקו הנאשם והאחר מן הרכב ונמלטו רגלית מזרחה, אל עבר כביש מספר 4 לכיוון צפון כשהנאשם מחזיק בתיק ובו האקדח, עד שהנאשם נלכד ונעצר בסמוך על-ידי משטרת ישראל.",,,,,[],,,,['אקדח'],,,,,,,,
"התובע, עו""ד צחי יונגר, עמד בטיעוניו על חומרתו הרבה של האירוע, על הערכים המוגנים שנפגעו ועל העונשים המשתקפים מפסיקת בית המשפט העליון ובתי המשפט המחוזיים.",,,,,,,,,,,,,,,,,
"על יסוד כלל טיעוניו, סבר התובע כי יש לקבוע מתחם עונש הולם הנע בין 5 שנות מאסר ל-8 שנות מאסר, ובהינתן עברו הפלילי של הנאשם הכולל הרשעות קודמות ומאסר מותנה בן 6 חודשים, יש להעמיד את עונשו של הנאשם על 6 שנות מאסר ולהפעיל את המאסר המותנה במצטבר.",,,,,,,,,,,,,,,,,
"הסנגור, עו""ד איתן און, היה מודע לעובדה כי הנאשם הורשע בכל העבירות שיוחסו לו כמבצע בצוותא, אולם סבר כי מבחינה מהותית, יש לבחון את העונש הראוי לנאשם במשקפי ""מסייע לביצוע העבירה"" וזאת בהינתן העובדה כי הנאשם לא נכח בזירת השוד אלא המתין ברכב המילוט, קילומטרים מאותה זירה,  ולא היה  חלק מהפעולות הספציפיות שבוצעו אל מול המתלונן.",,,,,,,,,,,,,,['לא'],,,
