text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION
"ע""י ב""כ עו""ד ספיר יגר-שחף",0.00022450753,3.2178643e-05,2.5182759e-05,0.99998724,0.0003657502,0.0010040776,0.00063478,0.7460474,0.011938528,0.00018523546,0.000577347
"חוק העונשין, תשל""ז-1977: סע'  29(א), 192",0.0001310338,2.9758465e-05,2.2332613e-05,0.9999875,0.00036699025,0.0009839929,0.00044368848,0.010312577,0.08519738,0.000114662114,0.0003692867
"פקודת סדר הדין הפלילי (מעצר וחיפוש) [נוסח חדש], תשכ""ט-1969",8.590311e-05,2.9511659e-05,2.0262878e-05,0.99998796,0.00038555346,0.0007712308,0.00027014953,0.06250595,0.029291494,0.00011516859,0.0010270253
"בעובדות כתב האישום המתוקן בתיק העיקרי נטען, בתמצית, כלהלן:",0.00020731305,3.0058176e-05,0.9928427,0.9999875,0.0005236374,0.00084723876,0.004952846,0.0015420802,0.0270027,0.000100379955,0.0015756404
"אישום 1 – ביום 13.11.2018, בשעה 18:30 או קודם לכן התכתבה פלונית עם אדם אחר, באמצעות אפליקציית טלגראס, וביקשה לרכוש סמים מסוכנים מסוג קנבוס במשקל של 5 גרם בתמורה לסך של 350 ₪.",0.00016221091,2.9169187e-05,0.9999651,9.164183e-06,0.99967575,0.9998623,0.997771,0.02353495,0.005784833,0.00018358491,0.0016404167
האחר שלח לנאשם מסרון ובו כתובתה של פלונית בהרצליה וכן פרטי ההזמנה.,0.00014953039,3.104147e-05,0.99990904,0.9999875,0.0008846602,0.0032771495,0.8775819,0.014842565,0.0073441155,0.00015049735,0.00015476633
"בהמשך לכך, בשעה 18:30 לערך, הגיע הנאשם לכתובתה של פלונית ומכר לה את הסמים המבוקשים.",0.00013665273,3.087681e-05,0.99995637,9.176076e-06,0.015726944,0.9409234,0.9996269,0.016546324,0.00762433,0.00015415922,0.0004505861
"אישום 2 – ביום 14.11.2018 בשעה 21:00 או בסמוך לכך ברחוב בראשון לציון, סחר הנאשם בסמים מסוכנים מסוג קנבוס, במשקל של 15 גרם, בכך שמכר את הסמים לאלמונית בתמורה לסכום של 800 ₪.",0.00017996742,3.0105823e-05,0.9999608,9.039382e-06,0.9996648,0.99985087,0.99953794,0.021957336,0.007077058,0.00019321851,0.0964776
"על רקע עובדות נטענות אלה הואשם הנאשם, בכתב האישום המתוקן בתיק העיקרי, בביצוע שתי עבירות של סחר בסמים מסוכנים כאמור בפסקה 1 דלעיל, כאשר באישום 1 דובר בביצוע בצוותא (כלומר בצירוף הוראות סעיף 29(א) לחוק העונשין).",0.00014515386,3.0378273e-05,0.99956137,0.99998724,0.0077624167,0.0009338796,0.94146895,0.0010668992,0.015265738,0.00012031796,0.9997004
"בעובדות כתב האישום המתוקן בתיק המצורף נטען, בתמצית, כלהלן:",0.000218697,3.0181052e-05,0.97847384,0.9999875,0.0005925021,0.0009367433,0.0032436473,0.0016177832,0.035566278,0.00011190004,0.0008678628
"ביום 21.01.2018, בשעה 00:46 או בסמוך לכך, הוזעקו שוטרים לרחוב קהילת ברזיל בתל אביב בעקבות דיווח הקמת רעש של צעקות ומוזיקה מאחת הדירות במקום.",0.00017230058,3.1393647e-05,0.99201703,0.9999875,0.0015079906,0.037646405,0.0062477803,0.62910205,0.011261294,0.00022044592,0.0005103552
שוטרת שהגיעה למקום דפקה על דלת הדירה שממנה בקע הרעש וביקשה מבעל הדירה להזדהות בפניה.,0.00011483588,3.090459e-05,9.698492e-05,0.9999882,0.00047727776,0.0010876744,0.015937345,0.70647275,0.025625462,0.00023734973,0.00027283112
"משסירב בעל הדירה להזדהות הגיע הנאשם והחל לאיים על השוטרת, באומרו: ""אני אעשה לך כמו שעשינו לזקן פה למטה, נטפל בך היטב.",0.00019237622,3.1957235e-05,0.0005347906,9.1089405e-06,0.0010008347,0.0017858868,0.13801616,0.18443395,0.048286438,0.0003848103,0.00093891233
השוטרת הזעיקה סיוע למקום ובמקביל אחרים שהיו בדירה החלו לצעוק ולקרוא קריאות וביקשו ממנה לצאת מהמקום.,0.00013102555,3.1365398e-05,7.14201e-05,0.99998784,0.00062977785,0.00089020515,0.013658133,0.24406199,0.031294804,0.00034902792,0.00045659306
השוטרת ביקשה מהנוכחים בדירה להישאר בתוכה.,0.00016064565,3.2293683e-05,5.5513006e-05,0.9999877,0.00057174545,0.0010701041,0.007257719,0.20690936,0.017765507,0.00017059033,0.00028435362
"על רקע עובדות נטענות אלה הואשם הנאשם, בכתב האישום המתוקן בתיק המצורף, בביצוע עבירה של איומים.",0.00015470036,3.0734976e-05,2.1647216e-05,0.99998736,0.0005498905,0.0007955688,0.91059643,0.0010879564,0.041031722,0.00010762672,0.9975424
"הדיונים בתיק העיקרי החלו לפני מותב קודם והתמשכו, בין השאר על רקע אי התייצבות הנאשם והצורך בהוצאת צווי הבאה נגדו.",0.00011055802,2.8811857e-05,2.191101e-05,0.99998736,0.00049248623,0.00082992285,0.00059590605,0.0027705822,0.0072183907,0.000120966426,0.018518876
"דחיות נוספות נתבקשו על ידי הנאשם לצורך הסדרת ייצוג פרטי, שבסופו של דבר לא הוסדר.",0.00015933189,3.1892145e-05,2.2077065e-05,0.99998677,0.00043044053,0.00083602016,0.00068222743,0.046167057,0.0071292957,0.0001508252,0.00030978423
"יובהר, כי בחלק מההליכים בהמשך הדרך יוצג הנאשם על ידי סניגורים מהסניגוריה הציבורית, אך בסופו של דבר – גם לאחר שנערכה החלפת סניגורים – עמד הנאשם על רצונו לייצג את עצמו ועל כן הסניגוריה הציבורית שוחררה מייצוגו.",0.000121352896,2.9915876e-05,3.681487e-05,0.9999877,0.00079049595,0.0010694421,0.000667298,0.012882532,0.013277137,0.00020427111,0.012994217
"מכל מקום, ביום 09.05.2022 (עוד בעת שהנאשם היה מיוצג), הגיעו הצדדים להסדר טיעון ""סגור"" (דהיינו עם הסכמות מלאות לעניין הטיעונים לעונש), שבמסגרתו תוקן כתב האישום (בתיק העיקרי) וצורף כתב אישום מתוקן נוסף (בתיק המצורף) (בפרוטוקול, עמ' 14).",0.00015487544,3.0996533e-05,0.0009863682,0.9999871,0.0007407188,0.0014078477,0.00082415616,0.0018297414,0.009175044,0.00022951218,0.9995111
"יוטעם, כי במסגרת ההסדר נערכו בשני כתבי האישום המתוקנים – שעובדותיהם פורטו לעיל – תיקונים מהותיים לקולה הן בעובדות הנטענות והן בהוראות החיקוק.",0.000138317,3.0885527e-05,0.9944553,0.9999871,0.0013093813,0.0010829082,0.007642948,0.0021437714,0.0171798,0.00023185062,0.0017877724
