text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
יעקב יתח (עציר),,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  40ג(א), 144ד2(א), 144ד3",,,,,,,,,,,,,,,,,
"חוק המאבק בטרור, תשע""ו-2016: סע'  24(ב)(1)",,,,,,,,,,,,,,,,,
"הנאשם הודה בעובדות כתב האישום המתוקן (במ/2), והורשע בעבירה של הסתה לאלימות בניגוד לסעיף 144ד2(א) לחוק העונשין, תשל""ז – 1977 (להלן: ""חוק העונשין""), הסתה לטרור בניגוד לסעיף 24(ב)(1) לחוק המאבק בטרור תשע""ו – 2016, ו- 6 עבירות  של החזקת פרסום המסית לאלימות בניגוד לסעיף 144ד3 לחוק העונשין.",,,,,,,,,,,,,,['כן'],,,
"במהלך התקופה הרלוונטית לכתב האישום, התקיימו באופן קבוע הפגנות נגד הממשלה במספר מוקדים במדינת ישראל, בין היתר, בצומת רחובות קפלן ובגין בתל אביב, בהם השתתפו אלפי אנשים (להלן: ""ציבור המפגינים"" או ""המפגינים"").",,,,,,,,,,,,,,,,,
"במהלך התקופה הרלוונטית לכתב האישום, החזיק הנאשם וניהל שלושה חשבונות בטיק טוק: החשבון הראשון בשם ""kobipro1"" (להלן: ""חשבון הטיקטוק הראשון"") החשבון השני בשם ""kanizami1"" (להלן: ""חשבון הטיקטוק השני"") וחשבון שלישי בשם ""kanizaam"" (להלן: ""חשבון הטיקטוק השלישי"").",,,,,,,,,,,,,,,,,
"הנאשם, כמנהל ומחזיק של חשבונות הטיקטוק, שלט באופן בלעדי בכל תוכניהם.",,,,,,,,,,,,,,,,,
"הציטוטים בכתב האישום מובאים כלשונם, ההדגשות אינן במקור.",,,,,,,,,,,,,,,,,
"בתקופה שבין חודש אוקטובר 2023 לחודש מאי 2024, במועדים שאינם ידועים במדויק למאשימה, פרסם הנאשם בחשבונות הטיק טוק שלו שני סרטונים בהם הוא נחזה קורא קריאות לביצוע מעשי טרור, וכן מעשה אלימות כלפי ציבור המפגינים, כלפי אנשים שונים או כלפי אנשים המזוהים, לדידו של הנאשם, עם עמדותיהם של המפגינים, כפי שיפורט להלן:",,,,,,,,,,,,,,,,,
"הסרטון זכה ל-472 צפיות, 4 חיבובים, 5 תגובות, 24 שיתופים.",,,,,,,,,,,,,,,,,
"סרטון בחשבון הטיקטוק השני בו נחזה הנאשם מסית לטרור באומרו את הדברים הבאים: ""אדם שאינו יודע בחוש שצריך למגר את כל החברה השמאלנית מפה בכל מחיר חוקי או לא, גרזנים לראש, דקירות בפנים הוא ישלם גם כל קפלניסט יהיה נכה לעתיד לבוא ולא רק הוא גם ילדיו.",,,,,,,,,,,,,,,,,
אם הייתם יודעים שיש כבר עשרות קבוצות בוואטצפ דנים איך לגמור אתכם הייתם רועדים לצאת מהבית.,,,,,,,,,,,,,,,,,
"בקרוב התחלה חדשה עידן חדש יחל, כהניזם.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"בתקופה שבין חודש אוקטובר 2023 לחודש מאי 2024, במועדים שאינם ידועים במדויק למאשימה, החזיק הנאשם, לשם הפצה, במכשיר הטלפון הנייד שלו שישה סרטונים בהם הוא נחזה מסית לאלימות נגד ציבור המפגינים, כלפי אנשים שונים או כלפי אנשים המזוהים, לדידו של הנאשם עם עמדותיהם של המפגינים, כפי שיפורט להלן:",,,,,,,,,,,,,,,,,
"סרטון בחשבון הטיקטוק השני בו נחזה הנאשם אומר את הדברים הבאים: ""שקמה ברסלר איפה את דאגנו לך.",,,,,,,,,,,,,,,,,
נסעת לאט עם האוטו ביום שני כמו מסכנה לבד אין אנשים?,,,,,,,,,,,,,,,,,
אה?,,,,,,,,,,,,,,,,,
יא זונה ניאו-נאצית שיודעת בליבה בחוש שעניין של זמן עד שהיא תירצח.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"אין לך כבר מה להפסיד, את מטורללת אין אחד שעוקב אחרייך ומקשיב לך.",,,,,,,,,,,,,,,,,
ראו זאת בהפגנה של המאתיים איש שלך.,,,,,,,,,,,,,,,,,
את סירחון משתפת פעולה עם האויב יש לרצוח אותך את חזיר ניאו נאצי לבנבן.,,,,,,,,,,,,,,,,,
הסוף שלך ידוע לכל עם ישראל זה לא שצריך להרחיב.,,,,,,,,,,,,,,,,,
"סרטון בחשבון הטיקטוק השלישי בו נחזה הנאשם אומר את הדברים הבאים: ""דע כל אדם שנגוע בבזיק של שמאלניות ועדיין לא התפכח ולא רוצה ללמוד, אנחנו נשרוף אותך חי בתוך ביתך עם ילדיך אין משחקים יותר נגמרו הדיבורים.",,,,,,,,,,,,,,,,,
אנחנו נעקוב אחריכם לקיבוצים לאיפה שאתם גרים בשכונות של השרמוטות שלכם של הפדופילים רחוב צהלה של אסתר חיות יודעים הכל יש כתובות של כל אחד.,,,,,,,,,,,,,,,,,
אנחנו נשרוף אתכם חיים ליד הילדים שלכם.,,,,,,,,,,,,,,,,,
אנחנו נעלה אתכם באש.,,,,,,,,,,,,,,,,,
אתם?,,,,,,,,,,,,,,,,,
בשבילכם יהודייה תיאנס תירצח?,,,,,,,,,,,,,,,,,
"סרטון בחשבון הטיקטוק השני בו נחזה הנאשם אומר את הדברים הבאים: ""מישהו יכול להסביר לי איזו נקודה קטנה?",,,,,,,,,,,,,,,,,
אולי אני דפוק אני לא מבין.,,,,,,,,,,,,,,,,,
"יש לי שאלה איך רונן בר ראש השב""כ ההומו הנאו נאצי שמקבל בתחת בלילות הנשלט המוצץ זין מייעץ פה דברים עדיין במדינה?",,,,,,,,,,,,,,,,,
"איך הרמטכ""ל שנגוע בצמרת של נאציזם מייעץ פה מה לעשות כן לעשות לא?",,,,,,,,,,,,,,,,,
אתם ערב רב ובקרוב אנחנו עושים לכם סוף זה רק שתדעו יעני לא משנה דתיים חילונים אנחנו רואים בכם שרמוטות שיש לרצוח אתכם אתם צריכים להבין.,,,,,,,,,,,,,,,,,
עכשיו נדבר אתכם בשפה שלכם יא בנים של זונה מוסלמית כל תינוק כל ילדה כל אישה כל חייל שנרצח אנחנו נשרוף את הילדים שלכם אנחנו נעקוב אחרי הילדים שלכם לבית ספר ואנחנו נשרוף,,,,,,,,,,,,,,,,,
אותם חיים ואנחנו גם יודעים איפה הילדים כבר לומדים יודעים איפה הם מתרועעים אנחנו נגרום לילדים שלכם דברים שאחרי שאנחנו נסיים איתם הם יצטרכו תכנית פסיכולוגית סדורה על מנת להמשיך את חייהם אתם תייעצו בארץ מה לעשות מה לא לעשות יא נאו נאצים יא שמאלנים רדיקליים שיש לרצוח.,,,,,,,,,,,,,,,,,
"סרטון בו נחזה הנאשם אומר את הדברים הבאים: ""כל שמאלני, קפלניסט, שופט בגץ, אחים לנשק כולכם בלי יוצא ן הכלל תשלמו בנכות לעתיד לבוא ואף יותר גרוע מזה.",,,,,,,,,,,,,,,,,
אנחנו רואים בכם ערב רב שיש למגר מן החברה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
אנחנו רואים בכך טינופת גוי חזיר.,,,,,,,,,,,,,,,,,
עד כמה ברור אפשר להיות?,,,,,,,,,,,,,,,,,
"סרטון בו נחזה הנאשם אומר את הדברים הבאים: ""איך אישה כמו שקמה ברסלר לא נרצחה?",,,,,,,,,,,,,,,,,
איך אהוד ברק המטורלל הראשי מטייל חופשי?,,,,,,,,,,,,,,,,,
אני מטומטם תסבירו לי אולי אני הדפוק אולי אני לא מבין.,,,,,,,,,,,,,,,,,
"איך שופטים של בגץ מקבלים ממון מנוצרים שונאי ישראל יושבים בשבת עם אוכל סביב השולחן, איך הם לא נרצחים?",,,,,,,,,,,,,,,,,
איך אנחנו לא נוסעים כרגע לתוך הבית של אסתר חיות ורוצחים אותה מה הסיבה שמונעת זאת?,,,,,,,,,,,,,,,,,
"סרטון בו נחזה הנאשם אומר את הדברים הבאים: ""שלום קוראים לי קובי ואני בן של מחונן גאון ויש לי כמה דברים להגיד לעם ישראל.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
דבר ראשון כל אדם בארץ שמחזיק בבזיק של שמאלניות לאחר השבעה באוקטובר מצידי צריך לרצוח אותו צריך לעקוב אחריו ולרצוח אותו זה אחד.,,,,,,,,,,,,,,,,,
"דבר שני, שקמה ברסלר, אסתר חיות, אהרון ברק, אהוד ברק חותרים פה תחת מדינתנו ומהווים סיכון לקיומנו לכן צריכים לפעול נגדם חוקי או לא חוקי לא רק על מנת שילמדו מהי יהדות מיהו היהודי בגין היה שולח פעם לבן גוריון אנשים לחתוך ביצים של אנשים אנסים מוסלמים.",,,,,,,,,,,,,,,,,
