,verdict,text,part
0,SH-11-05-24791-315,באת כח המאשימה: גב' מעיין תומר - מתמחה,נגד
1,SH-11-05-24791-315,"הנאשמת ובא כוחה עו""ד אחמד עוואדה",נגד
2,SH-11-05-24791-315,"חוק העונשין, תשל""ז-1977: סע'  144(א)",נגד
3,SH-11-05-24791-315,"על פי כתב האישום, ביום 19/07/09 בשעה 21:00 לערך החזיקה הנאשמת בביתה שבכפר עין-נקובא אקדח חצי אוטומטי אף-אן (FN) ושתי מחסניות תואמות.",גזר דין
4,SH-11-05-24791-315,"במסגרת תשובתה לכתב האישום טענה הנאשמת, כי הנשק שייך לבן דודה אשר החביא אותו ברשותה לאחר שירה בו יריות שמחה במהלך חתונה של קרוב משפחה, וכי היא מודה בעובדות כתב האישום בנסיבות  הנ""ל.",גזר דין
5,SH-11-05-24791-315,"על יסוד הודאתה זו הורשעה הנאשמת ביום 09/01/13  בעבירה של החזקת נשק לפי סעיף 144(א) רישא לחוק העונשין, התשל""ז-1977 (להלן: ""החוק"") ובעבירה של החזקת אביזר לנשק לפי סעיף 144(א) סיפא לחוק.",גזר דין
6,SH-11-05-24791-315,"מתסקיר שירות מבחן עולה, כי הנאשמת בת 27, גרושה ואם לשני ילדים בני תשע ועשר, מתגוררת יחד עם אמה ואחיה בן ה-17 בכפר עין-נקובא.",גזר דין
7,SH-11-05-24791-315,התסקיר מתאר נסיבות חיים שאינן קלות.,גזר דין
8,SH-11-05-24791-315,"מפאת כבודה של הנאשמת והגנה על פרטיותה, ומאחר שלמרבית הנתונים המובאים בתסקיר שרות המבחן אודות נסיבותיה האישיות של הנאשמת, אין קשר הכרחי לפרטי העבירות שביצעה – לא אביא בגזר דין זה את תאור הדברים.",גזר דין
9,SH-11-05-24791-315,"בנוגע לעבירות הנדונות ציין שירות המבחן, כי הנאשמת משליכה האחריות לביצוען על בן דודה, אשר ניצל לדבריה את תמימותה באומרו לה, כי מדובר בנשק השייך לאביו ומוחזק על ידו ברשיון.",גזר דין
10,SH-11-05-24791-315,"עם זאת ציין שירות המבחן, כי הנאשמת ביטאה בפניו מודעות מסוימת לבעייתיות הגלומה בהתנהגותה ולצורך לפעול בצורה אחרת במקרים דומים בעתיד, והתרשמותו היא כי ההליך דנן מהווה גורם מרתיע דיו עבור הנאשמת.",גזר דין
