,case,text,reject,reject-predicted,PUNISHMENT-predicted,GENERAL_CIRCUM-predicted,CIRCUM_OFFENSE-predicted,CONFESSION-predicted,RESPO-predicted,REGRET-predicted,CIR_USE-predicted,CIR_TYPE_WEP-predicted,CIR_STATUS_WEP-predicted,CIR_PURPOSE-predicted,CIR_PLANNING-predicted,CIR_OBTAIN_WAY_WEP-predicted,CIR_MONEY_PAID_WEP-predicted,CIR_BUYER_ID_WEP-predicted,CIR_AMMU_AMOUNT_WEP-predicted,_HELD_WAY_WEP-predicted
0,,"מאשימה 1    מדינת ישראל באמצעות ב""כ עו""ד נטלי חגי",,0.9996745629063872,,,,,,,,,,,,,,,,
1,,"נאשם 1   מאלק עודה וב""כ עו""ד שאדי נאטור",,0.9996137601993871,,,,,,,,,,,,,,,,
2,,"חוק העונשין, תשל""ז-1977: סע'  א, פרק ח, 144 (א)",,0.9997197127343845,,,,,,,,,,,,,,,,
3,,"הנאשם, מאלק עודה, יליד 1979 הודה והורשע במסגרת הסדר טיעון בעבירה של החזקת נשק שלא כדין לפי ס' 144 (א) לחוק העונשין, התשל""ז 1977.",,0.007428086350371503,0.24064602805764473,0.011913864328447455,0.033615003673553724,0.9321759897602919,0.18660758502108013,0.04756936414306646,,,,,,,,,,
4,,"כעולה מכתב האישום ביום 12/5/09, בשעה 12:00 במהלך חיפוש במקפיא בביתו שבג'לג'וליה נמצא הנאשם מחזיק באקדח מסוג  CZ שמספרו 1066A עם מחסנית ריקה.",,0.0005377852072332496,0.06051282663078874,0.07341920955423537,0.9621493003334094,0.1869714864118833,,,0.6411491534461894,0.9432359544347776,0.9367976348329469,0.8922129599567437,0.1704087948119793,0.33209154079379327,0.18521633369264542,0.1770834557521942,0.9551331046944669,0.9822032757651816
5,,"ובתוך נעל בחדרו 26 כדורי אקדח 9 מ""מ  התואמים לנשק שבמקפיא.",,0.001360095875644199,0.05488041491978688,0.1192122877687958,0.9913033302184793,0.02242062014233028,,,0.9886248917044304,0.9953536489071652,0.9762523114727951,0.988437619323041,0.015167927481379651,0.3000563413019803,0.28478257914951594,0.4260822028972701,0.9972489641547195,0.9971778233161501
6,,"בתסקיר שירות מבחן מיום 16/12/09 נאמר כי הנאשם כבן 30,בוגר 12 שנות לימוד- ללא בגרות, מאורס מזה כ-3 שנים, עובר למעצרו עבד בפנצ'רייה של המשפחה כעצמאי.",,0.0073220427139721765,0.06760413514789404,0.8354087297037597,0.23504922864602945,0.2556778183620699,,,,,,,,,,,,
7,,"הנאשם הודה במיוחס לו, אך התקשה לשתף ולהסביר לשירות המבחן את נסיבות הסתבכותו,שירות המבחן התרשם כי מתקשה לקחת אחריות ולבחון נסיבות הסתבכותו,",,0.0017569980471979208,0.008844259316588231,0.9192368475994502,0.08325444835657438,0.9737388742434634,0.9660602565027906,0.9808031382934456,,,,,,,,,,
8,,"עמדת הנאשם כי יש בהליכים המשפטיים להרתיעו והוא מודע להשלכות, מאז מעצרו עבודתו נפגעה, חתונתו נדחתה, הדגיש כי העבירה חריגה לו ואינה מאפיינת את אורח חייו, ומאמין שימנע מהסתבכות נוספת בעתיד.",,0.01628440534663216,0.011689382008030713,0.9654665191592148,0.050313888037781876,0.7056638046212671,0.8114154733571226,0.46880632670019706,,,,,,,,,,
9,,לאור כל האמור ושלילת נזקקות טיפולית נמנע שירות המבחן מהמלצה טיפולית.,,0.0003980480436149761,0.014312308567348582,0.9758079063268692,0.04281834846997776,0.23106214074122655,,,,,,,,,,,,
10,,ביום 31/12/09 שמעתי את טיעוני הצדדים לעונש.,,0.9998293582916181,,,,,,,,,,,,,,,,
11,,"ב""כ המאשימה התייחסה לחומרת העבירה ולעונש שבצידה, לתסקיר שירות המבחן ובפרט לכך שלא בא בהמלצה.",,0.0002390837005710462,0.008116196172200241,0.1146951175326071,0.01107203149619027,0.7368710243157801,0.4622359402409488,0.9514418641591805,,,,,,,,,,
12,,לפיכך  הגם שמדובר בנאשם שעברו נקי עתרה למאסר שבין 8-12 חודשים בפועל.,,0.0040837249371008365,0.027684370822207014,0.08660540868067212,0.0034081469912980414,0.15877081603745774,,,,,,,,,,,,
13,,"כתימוכין צרפה פסיקה של בית משפט עליון שקבע מדיניות ענישה בעבירות אלו, ועתרה להורות על  11 חודשי מאסר בפועל, ומאסר על תנאי לתקופה ממושכת וקנס.",,0.003994675710446537,0.04580266914841359,0.10279879035228018,0.005339716724139427,0.02880922424018234,,,,,,,,,,,,
14,,"ב""כ הנאשם, מר שאדי נטור, התייחס בטיעוניו לנסיבות ביצוע העבירה ,לתסקיר שירות המבחן לנסיבותיו האישיות של הנאשם,ולמדיניות הענישה.",,0.9977034400485334,,,,,,,,,,,,,,,,
15,,"הוא עמד על הודיה בהזדמנות הראשונה עוד במהלך החקירה המשטרתית, שיתוף פעולה, הבעת חרטה, מעצר מאחורי סורג ובריח למשך חודשיים וחצי ולאחר מכן כ-5 חודשים במעצר בית מלא, עבר נקי.",,0.004441143705895227,0.043691761848430904,0.1498452646735673,0.04950284353969596,0.6376609104527557,0.1611534524342383,0.6494048936117527,,,,,,,,,,
16,,עבד למחייתו בפנצרייה ותכנן את חתונתו שנדחתה נוכח האירוע נשוא האישום.,,0.07469496870773057,0.02248373086423659,0.8283243687771978,0.42453799695475347,0.1315999850914442,,,,,,,,,,,,
17,,"לדבריו, חוסר שיתוף פעולה מצד הנאשם אינו מצביע על כך שלא מביע חרטה על מעשיו, משפחתו הינה משפחה מוכרת ומכובדת בישוב ג'לג'וליה, רחוקה מפליליים אביו יו""ר ועדת הסולחה ומאז האירוע המשפחה נרתמה ועומדת לצד הנאשם כדי שלא יוכתם שמו.",,0.018532253076305683,0.01832248701819277,0.8962114384203389,0.38654841886474217,0.55990606171217,0.8286190264002353,0.5613117704059525,,,,,,,,,,
18,,כמו כן צרף לעיוני מקבץ פסיקה באשר לשיקולי הענישה ומדיניות הענישה בעבירות נשק.,,0.9992952105334966,,,,,,,,,,,,,,,,
19,,"במסגרת הטיעונים לעונש שמעתי את, מר דוד סיון יו""ר ועד ישוב סמוך, שדה חמד, חבר משפחה, אשר העיד על אופיו הטוב של הנאשם על משפחתו, הלם שהכה במשפחה משוכנע כי ההליך הפלילי יש בו כדי להרתיע את הנאשם.",,0.007594256180230987,0.016376467942405333,0.8036809274677313,0.11977305125227196,0.7086663503567137,0.7263543446573234,0.5208441533228829,,,,,,,,,,
20,,"אבי הנאשם, סוכן ביטוח, חבר בועדת סולחה מקומית ומתנדב בעמותה למען הקשיש העיד כי האירוע נשוא האישום חריג למשפחתו, כי בנו ניהל עסק ותמך במשפחתו, הביע חשש ממאסר מאחורי סורג ובריח שמא יפגע בעתיד בנו וידרדר אותו, ומסר כי שקע בדכאון נוכח ההליך התלוי ועומד כנגדו והחשש מהעונש שיוטל עליו.",,0.011324911834384355,0.019442218853793374,0.9446450992000486,0.2032057095339107,0.7970070004397255,0.590253014914427,0.19287068150835568,,,,,,,,,,
21,,הנאשם עצמו הביע חרטה והצר על מעשיו.,,0.0018384729667384212,0.008980005173485881,0.4353669105115017,0.1021303025826102,0.5396357955717255,0.9541589680643577,0.8796493757101717,,,,,,,,,,
