text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
26 מאי 2024,,,,,,,,,,,,,,,,,
"ע""י שלוחת תביעות גליל צפון",,,,,,,,,,,,,,,,,
"ע""י ב""כ עוה""ד חוסין מנאע",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  144(א)",,,,,,,,,,,,,,,,,
"הנאשם הורשע על פי הודאתו ברכישת/החזקת נשק שלא כדין, עבירה לפי סעיף 144(א) רישא לחוק העונשין, תשל""ז-1977 (להלן: ""חוק העונשין""), וברכישת/החזקת חלק של נשק או תחמושת, עבירה לפי סעיף 144(א) סיפא לחוק העונשין.",,,,,,,,,,,,,,['כן'],,,
"בהתאם לעובדות כתב האישום המתוקן, ביום 22.2.2022 נערך חיפוש בבית הנאשם בכפר מג'ד אלכרום לפי צו בית משפט, ובעקבות החיפוש מצאו השוטרים כי הנאשם החזיק בגג ביתו אקדח חצי אוטומטי מסוג גלוק (GLOCK) ובו מחסנית ריקה מכדורים יחד עם מחסנית ריקה נוספת עטופים בבד לבן, וזאת ללא רשות על פי דין להחזקתם.",,,,"['נשק מופרד מתחמושת', 'נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,['אקדח סוג הנשק שהוחזק על ידי הנאשם הוא אקדח חצי אוטומטי מסוג גלוק (GLOCK)'],,,,,,,,
"כמו כן, החזיק הנאשם במוסך בו עבד  בעמעם - משתיק קול - בצבע שחור עטוף בדבק צהוב.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['תת מקלע (תת-מקלע)'],,,,,,,,
"כשלושה שבועות לפני כן, קיבל הנאשם מאדם אחר את הנשק ומשתיק הקול והחביאם במקומות בהם נמצאו בבית ובמוסך.",,,,,"['בבית', 'מוסלק - מוסתר', 'סמוך לבית']",,,['מאחר'],,[],,,,,,,
בעניינו של הנאשם הוגשו שני תסקירים מטעם שירות המבחן.,,,,,,,,,,,,,,,,,
"התסקיר הראשון סקר את נסיבות חייו האישיים וממנו עולה כי הנאשם בן 46 שנים, נשוי ואב לשני ילדים ועבד עד למעצרו כמכונאי רכב במוסך במג'ד אל כרום.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"עובר לאירוע בנו הבכור של הנאשם היה סטודנט להנדסת מכונות שלמד בטורקיה, אולם לימודיו הושעו על רקע הסתבכות הנאשם בפלילים והקושי הכלכלי אליו נקלעה המשפחה.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
קצינת המבחן ציינה בתסקיר כי לנאשם אין הרשעות קודמות אך הוא מוכר לשירות המבחן ממעורבות בתחום האלימות במשפחה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"באשר להערכת המסוכנות והסיכוי לשיקום, קצינת המבחן התרשמה מנטילת אחריות פורמאלית וראשונית בלבד מצד הנאשם לביצוע העבירות וציינה כי הנאשם לא שלל אפשרות שילובו בטיפול אך התקשה לגלות מוקדי קושי ולהביע נזקקות טיפולית באופן מחובר רגשי ואותנטי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לאור כך, קצינת המבחן הגיעה למסקנה כי קיימת הערכת סיכון בינונית להישנות עבירות ברמת חומרת נמוכה ולאור המסקנה אליה הגיעה המליצה על בחינת התאמתו לקבוצה טיפולית בתחום עבירות הנשק.",,,,,,,,,,,,,,,,,
התסקיר המשלים בעניינו של הנאשם הוגש לאחר עריכת ראיון היכרות וקבלה לקבוצה טיפולית ייעודית בתחום עבירות נשק.,,,,,,,,,,,,,,,,,
"קצינת המבחן ציינה כי מהתרשמותה ומסיכום הפגישה של מנחות הקבוצה עולה ההערכה כי בהיעדר הליך טיפולי הסיכון להישנות ביצוע עבירות בעתיד מתקיים, ובשל העדר מוטיבציה פנימית וחיבור אותנטי מצדו של הנאשם לנזקקות טיפולית אין באפשרותה לבוא בהמלצה כלשהי בעניינו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"ב""כ המאשימה הגישה טיעונים בכתב ובהם הפנתה לערכים המוגנים שנפגעו ולמידת הפגיעה בהם.",,,,,,,,,,,,,,,,,
"באשר לנסיבות הקשורות בביצוע העבירה- טענה ב""כ המאשימה שהנאשם החזיק במחסניות ובמשתיק קול דבר המצביע על החזקת נשק למטרות פליליות ועובדה זו מהווה שיקול לחומרה במיוחד כשאין לנאשם רישיון להחזקת נשק.",,,,,,,,,,,,,,,,,
"באשר למתחם העונש ההולם - לאחר שב""כ המאשימה הפנתה לפסיקה לעניין מדיניות הענישה וטענה לנסיבות ביצוע העבירה, היא עתרה לקביעת מתחם ענישה שנע בין 24-36 חודשי מאסר בפועל.",,,,,,,,,,,,,,,,,
"לעניין הנסיבות שאינן קשורות בביצוע העבירה, טענה ב""כ המאשימה  כי הנאשם נעדר עבר פלילי והיא הפנתה למסקנות העולות מתסקירי שירות המבחן.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,,,,
"לאור טענותיה לעיל, עותרת ב""כ המאשימה להשית על הנאשם העונשים הבאים: מאסר בפועל ברף הבינוני נמוך של המתחם, מאסר על תנאי ארוך ומרתיע וקנס כספי משמעותי.",,,,,,,,,,,,,,,,,
"לעניין הנסיבות הקשורות בביצוע העבירה, טען הסנגור, כי אין שום אינדיקציה לכך כי הנאשם התכוון להשתמש בנשק או כי התכוון להעבירו לאדם אחר, ובפרט שהנשק שייך לאדם אחר בכלל.",,,,,,[],,,,,,,,,,,
"לעניין מתחם העונש ההולם, טען הסנגור כי לצורך קביעת מתחם העונש יש לעשות אבחנה בין מי שמחזיק בנשק ולא מתכוון להשתמש בו לבין מי שמשתייך לארגוני פשיעה.",,,,,,,,,,,,,,,,,
"לדבריו, הנאשם לא קשור לעולם הפשע אלא עשה טעות ושילם בגינה מחיר יקר.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"הוא קיבל את הנשק והפריטים מאדם אחר המזוהה עם ארגון עובר חוק אשר לחץ עליו לשמור אותם אצלו, ובעקבות החיפוש של השוטרים הנאשם שיתף פעולה עם חוקריו ומסר להם מידע שהוביל לגילוי אמצעי לחימה נוספים מעבר לאלה שנתפסו אצלו.",,,,,[],,,['מאחר'],,,,,,,,,
"לפיכך ובהתאם לפסיקה אליה הפנה, טען כי מתחם העונש ההולם נע בין 6-24 חודשי מאסר.",,,,,,,,,,,,,,,,,
"באשר לנסיבות שאינן קשורות בביצוע העבירה, טען הסנגור כי הנאשם הודה בהזדמנות הראשונה וחסך זמן שיפוטי יקר.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,['כן'],,,
"בנוסף, לנאשם אין עבר פלילי ולא נפתחו נגדו תיקים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,,,,
"הסנגור הוסיף, כי הנאשם פתח מאפייה ולצורך כך נטל הלוואה גדולה.",,,,,,,,,,,,,,,,,
הנאשם נשוי ואב לשני ילדים שאחד מהם לומד רפואה והוא ממן את לימודיו.,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"כמו כן, הנאשם תורם באופן יומי לעמותת בית חם בכרמיאל וכן לחיילים.",,,,,,,,,,,,,,,,,
"זאת ועוד, אומנם שירות המבחן לא המליץ על תוכנית שיקומית אך אורח חייו של הנאשם מדבר בעד עצמו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לאור הנסיבות שתוארו לעיל, טען הסנגור שיש הצדקה לחרוג לקולה ממתחם העונש ההולם ולמקם את העונש ברף הנמוך של המתחם וביקש להטיל עליו עונש לריצוי בעבודות שירות.",,,,,,,,,,,,,,,,,
הנאשם טען בפניי כי הוא הבין שעשה טעות ומתחרט על כך.,,,,,,,,,,,,,,,,,
"הוא ביקש מבית המשפט לעזור לו, להתחשב במצבו ולהקל בעונשו.",,,,,,,,,,,,,,,,,
הנאשם הוסיף שלא הייתה לו כל כוונה לעשות שימוש בנשק ולראיה הוא עזר לגורמי החקירה לאתר את הנשק ואמצעי לחימה נוספים.,,,,,,[],,['מצא'],,,,,,,,,
הנאשם חטא בביצוע עבירות חמורות.,,,,,,,,,,,,,,,,,
"הוא החזיק שלא כדין באקדח חצי אוטומטי שמסוגל לירות ובכוחו להמית אדם ובתוכו מחסנית ריקה, במחסנית נוספת ובמשתיק קול.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",[],,,[],['אקדח'],['ניסיון לירי'],,,,,,,
"בית המשפט העליון חזר בעניין סובח והדגיש את מגמת ההחמרה בעבירות נשק, על סוגיהן השונים, וקבע כדלקמן:",,,,,,,,,,,,,,,,,
עמדה זהה הובעה בעניין הוארי בו קבע בית המשפט העליון כדלקמן:,,,,,,,,,,,,,,,,,
בחינת הפסיקה הנוהגת מצביעה כי ברוב המכריע של המקרים המתייחסים לעבירה שבנדון הוטלו עונשי מאסר ממשיים לתקופות שונות.,,,,,,,,,,,,,,,,,
אין ספק שמגמת הפסיקה מהשנים האחרונות היא לגזור עונשים בפועל מאחורי סורג ובריח גם אם בעבר הנטייה הייתה לגזור את המאסר בדרך של עבודות שירות.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
אביא להלן מקבץ את פסיקה רלוונטית שמשקפת את רמת הענישה במועד ביצוע העבירה:,,,,,,,,,,,,,,,,,
"תיק פלילי 5576-05-12 (שלום חדרה) מדינת ישראל נ' מברצקי (מיום 12.11.2012), מדובר היה בנאשם שהורשע בהחזקת אקדח מסוג ברטה לאחר שרכש אותו מאחר כמו כן נמצא הנאשם מחזיק שתי מחסניות תואמות המכילות בתוכן 8 כדורים תואמים בכל אחת מהמחסניות, וקופסאות שהכילו עשרות כדורים ותרמילים מסוגים שונים, בית המשפט גזר על הנאשם 16 חודשי מאסר בפועל ומאסר על תנאי.",,,,,,,,,['אקדח'],,,,,,,,
"לצורך קביעת המתחם יש לתת את הדעת לעובדה כי מדובר בהחזקה של אקדח, ולא בנשק ארוך או נשק אוטומטי שלגביהם נקבע מתחם גבוה יותר.",,,,"['נשק מופרד מתחמושת', 'נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,['אקדח'],,,,,,,,
עם זאת אין להתעלם מיתר הפריטים שנתפסו והם המחסניות ומשתיק הקול כנתונים אשר מעצימים את החומרה הגלומה בביצוע העבירה.,,,,,,,,,,,,,,,,,
"מסקנה זו מתחדדת ביתר שאת נוכח משתיק הקול בו החזיק הנאשם, אשר מלמד לא רק על הכוונה העבריינית שנעוצה בהחזקת אמצעי לחימה שלא כדין, אלא גם על הכוונה לטשטש את נסיבות השימוש בהם ועל מנת להקשות את הגילוי לאחר מעשה.",,,,,,,,,,,,,,,,,
"בהתייחס להסבר שהנאשם מסר בנוגע לנסיבות ההחזקה באקדח וביתר הפריטים, לפיו החזיק בהם לבקשת אדם שמשתייך ככל הנראה לארגון פשיעה, אודה כי התקשיתי להסיק ממנו אם מדובר בנסיבה לקולה או שמא לחומרה דווקא.",,,,,,,,,['אקדח'],,,,,,,,
"הסברו של הנאשם מעלה לטעמי את החומרה הגלומה במעשה, שכן לא מן הנמנע כי בהיותו אדם ללא עבר פלילי הוא שימש כיסוי לגורמים עבריינים נוכח הצפי כי הדבר יקשה על גילוי האקדח אצלו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['אקדח'],,,,,,,,
"התנהגות זו מסייעת, גם אם באופן עקיף, לארגוני הפשיעה ומקשה על גורמי אכיפת החוק לגלות את דבר העבירה.",,,,,,,,,,,,,,,,,
"בשים לב למכלול הנתונים, פוטנציאל הנזק והפסיקה הנוהגת, אני קובעת שמתחם העונש ההולם בנסיבות העניין נע בין 20 חודשים ל-36 חודשי מאסר בפועל לצד רכיבי ענישה נלווים.",,,,,,,,,,,,,,,,,
אעבור כעת לבחינת הנסיבות שאינן קשורות לביצוע העבירה.,,,,,,,,,,,,,,,,,
"הנאשם הינו בן 46 שנים, נשוי ואב לילדים שלומדים לטענתו במוסדות להשכלה גבוהה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
לנאשם אין הרשעות קודמות וזאת היא הסתבכותו הראשונה עם החוק.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,,,,
הנאשם הודה במיוחס לו שלא במסגרת הסדר ובכך חסך מזמנו של בית המשפט ומזמנם של העדים.,,,,,,,,,,,,,,['כן'],,,
"בדבריו לבית המשפט בתום שמיעת הטיעונים לעונש, הנאשם הביע צער וחרטה על מעשיו.",,,,,,,,,,,,,,,,,
