feature_key,text,extraction
TYPE_WEP,"המדינה ייחסה לנאשם זריקת רימון הלם על גג מבנה, במהלך מרדף אחריו.",['רימון']
OBTAIN_WAY,"המדינה ייחסה לנאשם זריקת רימון הלם על גג מבנה, במהלך מרדף אחריו.",[]
TYPE_WEP,"בסיכומיו טען, שהרימון אשר נתפס הושמד ולכן, נמנע ממנו להוכיח כי אין מדובר ברימון הלם, אלא ברימון תרגול שנעדר רכיבים שהופכים אותו לנשק.",['רימון']
TYPE_WEP,"המאשימה הוכיחה מעל לכל ספק סביר כי הנאשם, במהלך מנוסתו מן השוטרים, זרק את כובע הגרב ובתוכו רימון הלם, אשר אחז בידו, אל עבר גג המבנה.",['רימון']
HELD_WAY,"המאשימה הוכיחה מעל לכל ספק סביר כי הנאשם, במהלך מנוסתו מן השוטרים, זרק את כובע הגרב ובתוכו רימון הלם, אשר אחז בידו, אל עבר גג המבנה.",[]
USE,"המאשימה הוכיחה מעל לכל ספק סביר כי הנאשם, במהלך מנוסתו מן השוטרים, זרק את כובע הגרב ובתוכו רימון הלם, אשר אחז בידו, אל עבר גג המבנה.",False
STATUS_WEP,"המאשימה הוכיחה מעל לכל ספק סביר כי הנאשם, במהלך מנוסתו מן השוטרים, זרק את כובע הגרב ובתוכו רימון הלם, אשר אחז בידו, אל עבר גג המבנה.",[]
OBTAIN_WAY,"המאשימה הוכיחה מעל לכל ספק סביר כי הנאשם, במהלך מנוסתו מן השוטרים, זרק את כובע הגרב ובתוכו רימון הלם, אשר אחז בידו, אל עבר גג המבנה.",[]
HELD_WAY,"לכך מתווספים כחיזוק ראיות נסיבתיות  על פיהן, הוכח כי הרימון נמצא על הגג במקום הנמצא במסלול המנוסה של הנאשם וכך גם השיח בו נמצאו כפפות.",[]
STATUS_WEP,"לכך מתווספים כחיזוק ראיות נסיבתיות  על פיהן, הוכח כי הרימון נמצא על הגג במקום הנמצא במסלול המנוסה של הנאשם וכך גם השיח בו נמצאו כפפות.",[]
TYPE_WEP,"כן הוכח כי הרימון אשר נתפס הינו רימון הלם אשר אין חולק כי עונה על הגדרת ""נשק"" במובן סעיף 144 לחוק העונשין.",['רימון']
TYPE_WEP,"כתב האישום מיחס לנאשם כי ביום 30/7/04 בשעה 03:10 או בסמוך לכך באשקלון, נשא עימו נשק מסוג רימון הלם 20 סדרה 97-1 סימן 2 וזאת בלא רשות על דין לנשיאתו.",['רימון']
STATUS_WEP,"כתב האישום מיחס לנאשם כי ביום 30/7/04 בשעה 03:10 או בסמוך לכך באשקלון, נשא עימו נשק מסוג רימון הלם 20 סדרה 97-1 סימן 2 וזאת בלא רשות על דין לנשיאתו.",[]
OBTAIN_WAY,"כתב האישום מיחס לנאשם כי ביום 30/7/04 בשעה 03:10 או בסמוך לכך באשקלון, נשא עימו נשק מסוג רימון הלם 20 סדרה 97-1 סימן 2 וזאת בלא רשות על דין לנשיאתו.",[]
TYPE_WEP,"המדינה ביקשה להוכיח, באמצעות עדיה, כי בעקבות מידע מודיעיני שהתקבל לידיה, לפיו אמור הנאשם להשליך רימון אל עבר בית קפה ""שמש"" במרכז אפרידר, הוצב מארב במקום של שוטרי ימ""ר דרום וכי כאשר הגיע הנאשם למקום והבחין בשוטרים, אשר היו מזוהים כשוטרים, באמצעות כובעי בילוש, החל הוא במנוסה מן המקום כשבדרך השליך הוא דבר מה אל עבר גג מבנה שבמקום, אשר התברר בדיעבד כי הינו רימון הלם, אשר היה בתוך כובע גרב שחור, ובהמשך השליך זוג ככפות לבנות אל עבר השיחים שהיו במקום.",['רימון']
HELD_WAY,"המדינה ביקשה להוכיח, באמצעות עדיה, כי בעקבות מידע מודיעיני שהתקבל לידיה, לפיו אמור הנאשם להשליך רימון אל עבר בית קפה ""שמש"" במרכז אפרידר, הוצב מארב במקום של שוטרי ימ""ר דרום וכי כאשר הגיע הנאשם למקום והבחין בשוטרים, אשר היו מזוהים כשוטרים, באמצעות כובעי בילוש, החל הוא במנוסה מן המקום כשבדרך השליך הוא דבר מה אל עבר גג מבנה שבמקום, אשר התברר בדיעבד כי הינו רימון הלם, אשר היה בתוך כובע גרב שחור, ובהמשך השליך זוג ככפות לבנות אל עבר השיחים שהיו במקום.",['בית']
STATUS_WEP,"המדינה ביקשה להוכיח, באמצעות עדיה, כי בעקבות מידע מודיעיני שהתקבל לידיה, לפיו אמור הנאשם להשליך רימון אל עבר בית קפה ""שמש"" במרכז אפרידר, הוצב מארב במקום של שוטרי ימ""ר דרום וכי כאשר הגיע הנאשם למקום והבחין בשוטרים, אשר היו מזוהים כשוטרים, באמצעות כובעי בילוש, החל הוא במנוסה מן המקום כשבדרך השליך הוא דבר מה אל עבר גג מבנה שבמקום, אשר התברר בדיעבד כי הינו רימון הלם, אשר היה בתוך כובע גרב שחור, ובהמשך השליך זוג ככפות לבנות אל עבר השיחים שהיו במקום.",[]
USE,"לדבריו, מאז נרצח אביו על ידי אדם אשר היה לבוש בגדי שוטר אין הוא נותן אמון למראה עיניו ומאחר וחשש שמבקשים לפגוע בו, בהתאם למידע שקיבל מיחידת הבילוש באשקלון, החל במנוסה ורק כאשר הבחין בבלש יניב פינחס, אותו הוא מכיר, עצר ולא התנגד למעצר.",False
STATUS_WEP,"לדבריו, מאז נרצח אביו על ידי אדם אשר היה לבוש בגדי שוטר אין הוא נותן אמון למראה עיניו ומאחר וחשש שמבקשים לפגוע בו, בהתאם למידע שקיבל מיחידת הבילוש באשקלון, החל במנוסה ורק כאשר הבחין בבלש יניב פינחס, אותו הוא מכיר, עצר ולא התנגד למעצר.",[]
OBTAIN_WAY,"לדבריו, מאז נרצח אביו על ידי אדם אשר היה לבוש בגדי שוטר אין הוא נותן אמון למראה עיניו ומאחר וחשש שמבקשים לפגוע בו, בהתאם למידע שקיבל מיחידת הבילוש באשקלון, החל במנוסה ורק כאשר הבחין בבלש יניב פינחס, אותו הוא מכיר, עצר ולא התנגד למעצר.",['קיבל']
TYPE_WEP,"הנאשם הכחיש כי אחז דבר מה בידיו, כי השליך את אותו דבר מה אל עבר הגג שנמצא במקום וכי אותו דבר מה הוא רימון הלם, אשר נמצא מאוחר יותר על גג המבנה, כמיוחס לו.",['רימון']
HELD_WAY,"הנאשם הכחיש כי אחז דבר מה בידיו, כי השליך את אותו דבר מה אל עבר הגג שנמצא במקום וכי אותו דבר מה הוא רימון הלם, אשר נמצא מאוחר יותר על גג המבנה, כמיוחס לו.",['בית']
OBTAIN_WAY,"הנאשם הכחיש כי אחז דבר מה בידיו, כי השליך את אותו דבר מה אל עבר הגג שנמצא במקום וכי אותו דבר מה הוא רימון הלם, אשר נמצא מאוחר יותר על גג המבנה, כמיוחס לו.","['מצא', 'קיבל']"
USE,"הנאשם הסביר כי הגיע למקום מאחר וביקש לקנות לו דברי מתיקה בדוכן הקיוסק שבמקום, כי אחז בו הרעב, וכי נוכחותו במקום הייתה תמימה לחלוטין.",False
