text,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,CIR_PUNISHMENT
* בית המשפט גזר על הנאשם שהורשע בביצוע עבירה של החזקת סם שלא לצריכה עצמית עונש של מאסר בפועל בנוסף למאסר על תנאי וקנס.,['הנאשם קיבל מאסר בפועל'],['הנאשם קיבל מאסר על תנאי של חודשיים'],[],,,,,,,,,,,
"בית המשפט קבע, כי מתחם העונש ההולם את העבירה בה הורשע הנאשם – הכוללת מספר סוגי סמים לא קשים בכמויות שאינן גדולות – נע בין מאסר לתקופה של 6 חודשים ובין מאסר לתקופה של 14 חודשים.",,,,,,,,,,,,,,
"בית המשפט נדרש לגזור את דינו של הנאשם שהורשע, לאחר ניהול הוכחות, בביצוע עבירה של החזקת  סם שלא לצריכה עצמית, לפי סעיף 7(א) יחד עם סעיף 7(ג) רישא לפקודת הסמים המסוכנים [נוסח חדש].",,,,,,,,,,,,,,
"במקרה זה, קדם תכנון לביצוע העבירה; לא נלוו לעבירה עבירות נוספות וגם לא נמצאו ראיות כי הנאשם סחר בסמים; המדובר בהחזקה בודדת של מספר סוגי סמים לא קשים בכמות בינונית; הוכח כי חלק מהסמים הוחזקו לצריכה עצמית.",,,,,,,,,"['לא בעל המעבדה, בעל הסמים']",,,,,
"לאור מדיניות הענישה הנוגעת להחזקת סמים שלא לצריכה עצמית בנסיבות דומות וללא עבירות נלוות, מתחם העונש ההולם את העבירה בה הורשע הנאשם – הכוללת מספר סוגי סמים לא קשים בכמויות שאינן גדולות – נע בין מאסר לתקופה של 6 חודשים ובין מאסר לתקופה של 14 חודשים.",,,,,,,,,,,,,,
"בהכרעת דין מיום 28.5.15 הורשע הנאשם, לאחר ניהול הוכחות, בעבירה של החזקת סם שלא לצריכה עצמית, לפי סעיף 7(א) יחד עם סעיף 7(ג) רישא לפקודת הסמים המסוכנים [נוסח חדש], התשל""ג – 1973.",,,,,,,,,,,,,,
"בחיפוש נמצאו סמים מסוכנים כדלקמן: חשיש במשקל 82.40 גרם נטו; LSD בנפח 2.10 מ""ל נטו; טבליה אחת של MDMA; 70 ריבועי נייר של DOC שהינו נגזרת מבנית של אמפטאמין; ו-ALFA-PVP במשקל 0.2613 ו- 0.6163 גרם.",,,,,,,"['הסוגים של הסמים שנמצאו הם: [קנביס], [LSD], [MDMA], [DOC], [ALFA-PVP]']","['[0.2613 - גרם], [0.6163 - גרם], [82.40 - גרם], [2.10 - מ""ל], [1 - יחידה]']",,,,,,
"הנאשם הודה, כי הסמים שלו.",,,,,,,,,,,,,,
"האם ספרה על נסיבות חייו הקשות של הנאשם, אשר הוא בן מאומץ.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
כן ספרה האם על הקושי שחווה הנאשם שנפגע בגיל צעיר.,,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
"לטענתה, הנאשם רוצה לשקם את עצמו, מודה ששגה, והיא נכונה להציב לו גבולות.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,
הנאשם החזיק כמות גדולה בהרבה מהכמות המוגדרת לצריכה עצמית בלבד.,,,,,,,,,,,,,,
"עוד טענה, כי יש לקחת בחשבון את הנסיבות הבאות שאינן קשורות בביצוע העבירה: מגליון הרישום הפלילי עולה, כי לנאשם שתי הרשעות נוספות, שהאחרונה בהן מחודש מרץ 2015; לנאשם גם עבר תעבורתי; הנאשם לא הודה ולא הביע חרטה ולא הוצג כל הליך שיקומי בעניינו.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,
"לנאשם קיים מאסר על תנאי לתקופה של 6 חודשים, לפי גזר הדין שנתן בית משפט השלום ברחובות ביום 10.7.13.",[],['6 חודשים'],[],,,,,,,,,,,
"לפי כתב האישום שבו הורשע, מכר הנאשם 2.7 גרם חשיש ונמצאו בחזקתו גם חשיש במשקל של 33 גרם.",,,,,,,['קנביס (קנאביס)'],"['[2.7 - גרם], [33 - גרם]']","['לא בעל המעבדה, בעל הסמים']",,,,,
"עבודות השירות הופקעו בשל המעצר, והנאשם ריצה 19 ימים מתוכם בבית הסוהר.",,,,,,,,,,,,,,
הנאשם צורך חלק מהסמים לצריכתו העצמית.,,,,,,,,,,,,,,
"באשר לעונש הראוי בתוך המתחם יש לקחת בחשבון, לטענתו, את הנסיבות הבאות:  הנאשם עצור מיום 29.10.14; הנאשם בחור צעיר שגדל בנסיבות חיים קשות; לכך יש לצרף את עדותה של אמו שמבקשת לשים לנאשם גבולות ולא לתת יד להמשך ביצוע עבירות על ידי הנאשם.",,,,"['1 : כן', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,
"הנאשם אמנם ניהל הוכחות, אולם לקח אחריות על המעשים וניהל את התיק במישור המשפטי בלבד; לנאשם יש אמנם עבר פלילי, אולם אין מדובר בעבר מכביד, והדבר לא צריך לשמש להחמרה בעונש.",,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,['כן'],,
"לכך, יש להוסיף, כי הסמים מסוג DOC הוכנסו לפקודת הסמים רק זמן קצר לפני ביצוע העבירה.",,,,,,,,,,,,,,
"הנאשם, בדברו האחרון, מסר כי הוא מבין את חומרת המעשים, כי המעצר היווה עונש מספר עבורו וכי לא יחזור לבצע עבירות.",,,,,,,,,,,,,,
"מלבד סוגי הסמים וכמויותיהם, לקחתי בחשבון גם את הנסיבות הבאות הקשורות בביצוע העבירה (סעיף 40ט לחוק העונשין): הסמים נמצאו בפיר אשר פתחו הוסתר באמצעות אופנוע ומכאן כי קדם תכנון לביצוע העבירה; לא נלוו לעבירה עבירות נוספות וגם לא נמצאו ראיות כי הנאשם סחר בסמים; המדובר בהחזקה בודדת של מספר סוגי סמים לא קשים בכמות בינונית; הוכח כי חלק מהסמים הוחזקו לצריכה עצמית.",,,,,,,,,,,,,,
