text,reject,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CONFESSION,CIR_TYPE_WEP,CIR_PURPOSE,CIR_PLANNING,CIR_MONEY_PAID_WEP,CIR_HELD_WAY_WEP,REGRET,RESPO,CIR_USE,CIR_STATUS_WEP,CIR_OBTAIN_WAY_WEP,CIR_BUYER_ID_WEP,CIR_AMMU_AMOUNT_WEP,CONFESSION_LVL2,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
הנאשם הודה במסגרת הסדר טיעון שלא כלל הסדר אודות העונש בעבירות הבאות:,,,,,['כן'],,,,,,,,,,,,,,,,
"עבירות בנשק (נשיאה והובלה) לפי סעיף 144(ב) רישא + סיפא + סעיף 29 לחוק העונשין, התשל""ז-1977 (להלן: ""חוק העונשין""); ניסיון לחבלה חמורה בנסיבות מחמירות לפי סעיפים 333 + 335(א)(1) + סעיף 25 לחוק העונשין; שיבוש מהלכי משפט לפי סעיף 244 לחוק העונשין והפרעה לשוטר בשעת מילוי תפקידו לפי סעיף 275 לחוק העונשין.",,,,,,,,,,,,,,,,,,,,,
"על פי כתב האישום המתוקן, העבירות בוצעו על רקע סכסוך בין משפחת הנאשם למשפחת עכרייה בכפר כאבול בתקופה הרלוונטית לכתב האישום.",,,,,,,,,,,,,,,,,,,,,
ביום 14.11.20 בסמוך לשעה 00:30 בזמן שהמתלונן - אחד מבני משפחת עכרייה - ישב עם בני משפחתו על גג ביתו בכאבול הגיעו הנאשם ואחר בסמוך לבניין כשהם נושאים אקדח חצי אוטומטי מסוג זיג-זאואר ובתוכו מחסנית טעונה בכדורים.,,,,,,"['אקדח סוג הנשק המוזכר בתיאור הוא אקדח חצי אוטומטי מסוג זיג-זאואר, שזהו סוג של אקדח']",,,,"['על גופו', 'סמוך לבית']",,,"['ירי', 'ניסיון לירי']","['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",['מאחר'],,,,,,
"הנאשם והאחר עמדו מול בניין המשפחה וירו לעברו 13 קליעים שחלקם פגעו בבית וקליע אחד חדר לתוך חדר השירותים בבית, בזמן שאשתו של המתלונן שהתה בו.",,,,,,,,,,,,,,,,,,,,,
לאחר הירי עזבו הנאשם והאחר את המקום כשהנאשם נושא על גופו את האקדח והלכו לכיוון ביתו של אנואר ריאן.,,,,,,['אקדח'],,,,['על גופו'],,,[],['נשק עם מחסנית בהכנס'],['מאחר'],,,,,,
בדרך נתקלו ברכב סיור של שני שוטרים שהגיעו לאזור בעקבות קולות הירי והבחינו בנאשם ובמספר אנשים נוספים שהיו ברחוב.,,,,,,,,,,,,,[],[],[],,,,,,
הנאשם פתח בריצה ואחד השוטרים רדף אחריו.,,,,,,,,,,,,,,,,,,,,,
הנאשם השליך את האקדח על מנת למנוע את מציאתו ותפיסתו.,,,,,,['אקדח'],,,,,,,[],,[],,,,,,
האקדח נתפס זמן קצר לאחר מכן בתוך חצר בית בסמוך לנאשם על ידי אחד השוטרים.,,,,,,['אקדח'],,,,['סמוך לבית'],,,[],"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",[],,,,,,
המדינה טענה שמדובר באירוע אחד וכי יש לקבוע בגינו מתחם ענישה שבין 5-7 שנות מאסר בפועל.,,,,,,,,,,,,,,,,,,,[],[],[]
