,case,text,reject,reject-predicted,PUNISHMENT-predicted,GENERAL_CIRCUM-predicted,CIRCUM_OFFENSE-predicted,CONFESSION-predicted,RESPO-predicted,REGRET-predicted,CIR_USE-predicted,CIR_TYPE_WEP-predicted,CIR_STATUS_WEP-predicted,CIR_PURPOSE-predicted,CIR_PLANNING-predicted,CIR_OBTAIN_WAY_WEP-predicted,CIR_MONEY_PAID_WEP-predicted,CIR_BUYER_ID_WEP-predicted,CIR_AMMU_AMOUNT_WEP-predicted,_HELD_WAY_WEP-predicted
0,,"ע""י ב""כ עו""ד מפרקליטות מחוז חיפה פלילי",,0.9996693091393506,,,,,,,,,,,,,,,,
1,,"ע""י ב""כ עו""ד מפרקליטות מחוז חיפה פלילי",,0.9996693091393506,,,,,,,,,,,,,,,,
2,,יודה עטאללה ת.ז.,,0.9979360176421493,,,,,,,,,,,,,,,,
3,,"ע""י ב""כ עו""ד מאדי דאהר",,0.9996395407975295,,,,,,,,,,,,,,,,
4,,יודה עטאללה ת.ז.,,0.9979360176421493,,,,,,,,,,,,,,,,
5,,"ע""י ב""כ עו""ד מאדי דאהר",,0.9996395407975295,,,,,,,,,,,,,,,,
6,,"ב""כ המאשימה: עו""ד אילנה קוזמינר",,0.9995930633866125,,,,,,,,,,,,,,,,
7,,"ב""כ הנאשם: עו""ד מאדי דאהר",,0.9994858451185611,,,,,,,,,,,,,,,,
8,,"חוק העונשין, תשל""ז-1977: סע'  40ד, 40ד(א)., 40ד(ב), 144(ב)",,0.9996720659375832,,,,,,,,,,,,,,,,
9,,"פקודת המבחן [נוסח חדש], תשכ""ט-1969",,0.9998053106508991,,,,,,,,,,,,,,,,
10,,"בישיבת יום 17.6.14, הודיעו הצדדים, כי הגיעו להסדר טיעון, במסגרתו הוגש כנגד הנאשם כתב אישום מתוקן (סומן ""א"").",,0.9995821796605875,,,,,,,,,,,,,,,,
11,,"הנאשם הודה בכתב האישום המתוקן והורשע, על פיו, בעבירות בנשק (נשיאה והובלה) – עבירה לפי סעיף 144(ב) רישא לחוק העונשין, התשל""ז-1977.",,0.0017542837635462223,0.3409626191602704,0.005497958601577755,0.01987648493153551,0.9810739063285159,0.33016723372846374,0.05436081023106442,,,,,,,,,,
12,,הסדר הטיעון לא כלל הסכמה כלשהי לעניין העונש.,,0.9986928831037587,,,,,,,,,,,,,,,,
13,,"על פי עובדות כתב האישום, הוביל הנאשם ונשא נשק בלא רשות על פי דין, בכך שביום 19.2.14 בסמוך לשעה 23:12 לערך, נהג הנאשם ברכב מסוג רנו מגאן, מ.ר. 98-057-36 בכביש הכניסה לכפר חורפיש, כשברשותו שני רובי צייד מאולתרים, שסוגלו לירות כדור שבכוחו להמית אדם, בלא רשות על פי דין.",,0.0003794084352234416,0.06377415555812331,0.10343210908918414,0.8146050951755349,0.5544306637562494,0.44808168322661684,0.05325319494397861,0.45169172674585367,0.8612433682641493,0.735043599865288,0.8376466292741201,0.7207472693226191,0.6391575559770997,0.09967157621995024,0.1587535712567365,0.9231204588756382,0.9721644858322686
14,,"על פי תסקיר שירות המבחן מיום 5/10/14 הנאשם הוא בן 41, נשוי ואב לשבעה ילדים בגילאי 10-20 ומתגורר עם משפחתו בירכא.",,0.012567497450308695,0.03869678892081163,0.7893843718936502,0.3138482116580793,0.28217066199851487,,,,,,,,,,,,
15,,בנו הגדול של הנאשם משרת בצבא ובתו השנייה נשואה ואם לילד.,,0.00604708263156501,0.02619907260258692,0.9434008559023604,0.5443235846853953,0.21962016325061118,,,0.8159343257427994,0.377984000855482,0.0172592576864962,0.7807591717320417,0.1557528637191798,0.4487353666640072,0.04749540669708455,0.05286869114397953,0.22351906964282003,0.5440072451606757
16,,"עוד מפרט התסקיר את משפחת המוצא של הנאשם, אשר מנתה זוג הורים ו- 14 אחים ואחיות.",,0.0006006122845727472,0.007715955122651927,0.9177349909463169,0.7066772424807432,0.29595203514235296,,,0.15234542913054286,0.21905236109267426,0.03028317485237046,0.3742197374945011,0.2390924025897127,0.5648027557834406,0.04043925239774014,0.019466966867775787,0.050515783786616225,0.05956036386890097
