text,reject,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CONFESSION,CIR_TYPE_WEP,CIR_PURPOSE,CIR_PLANNING,CIR_MONEY_PAID_WEP,CIR_HELD_WAY_WEP,REGRET,RESPO,CIR_USE,CIR_STATUS_WEP,CIR_OBTAIN_WAY_WEP,CIR_BUYER_ID_WEP,CIR_AMMU_AMOUNT_WEP,CONFESSION_LVL2,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
הנאשם הודה בעובדות כתב האישום והורשע בביצוע העבירות הבאות:,,,,,['כן'],,,,,,,,,,,,,,,,
"הצדדים לא הגיעו להסדר טיעון לענין העונש, והואיל והנאשם ביצע את העבירה בהיותו בן פחות מ- 21 שנים, הוריתי על עריכת תסקיר של שרות המבחן.",,,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"עובר ליום 13.5.13 הגיע לחזקתו של הנאשם אקדח 9 מ""מ (להלן: ""האקדח"") שבכוחו להמית אדם ושהינו נשק כהגדרתו בחוק.",,,,,,['אקדח'],,,,,,,,,['מאחר'],,,,,,
הנאשם נשא עימו את האקדח והחביאו בשכונת עין חאלד באום אל פאחם.,,,,,,['אקדח'],,,,['מוסלק - מוסתר'],,,[],,['מאחר'],,,,,,
"ביום 14.5.13, סמוך לשעה 22:15, בעת שמספר שוטרים סיירו בניידת באום אל פאחם, הם שמעו ירי אשר עורר את חשדם.",,,,,,,,,,,,,[],['נשק עם מחסנית בהכנס'],[],,,,,,
"בהמשך, הבחינו השוטרים בנאשם ובאדם נוסף שזהותו לא התבררה (להלן: ""האחר""), יוצאים מבית נטוש כשהנאשם מחזיק ונושא על מותן ימין שלו אקדח.",,,,,,['אקדח'],,,,"['על גופו', 'סמוך לבית']",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",['מאחר'],,,,,,
"השוטרים החלו לנסוע בעקבות הנאשם והאחר אך אלה הבחינו בהם ונמלטו לסמטאות השכונה, בכוונה להפריע לשוטרים למלא תפקידם כחוק או להכשילם.",,,,,,,,,,,,,,,,,,,,,
הנאשם המשיך במנוסתו בכוונה להפריע לשוטרים במילוי תפקידם אך אחד מהם הגיע אליו ואחז בו מאחור כדי לעוצרו.,,,,,,,[],,,,,,[],['נשק עם מחסנית בהכנס'],[],,,,,,
"בתגובה, הוציא הנאשם בידו הימנית את האקדח, השוטר תפס את ידו הימנית, שלף ממנו את האקדח וביחד עם שני שוטרים אחרים אזקו את הנאשם.",,,,,,['אקדח'],,,,['על גופו'],,,['ניסיון לירי'],"['נשק מופרד מתחמושת', 'נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",[],,,,,,
"בתסקיר תואר כי הנאשם בן 19, רווק, הרביעי בסדר הלידה מבין שמונה ילדים.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"הנאשם סיפר בצמצום רב כי לאביו ולאחד מאחיו יש עבר פלילי, האב לא עובד מזה שנים רבות ומתקיים מקצבת ביטוח לאומי, האם עקרת בית והוא עצמו חש דאגה רבה ואחריות לאחיו הצעירים.",,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"קצינת המבחן התרשמה, כי הנאשם מוסר לה רק אינפורמציה הנתפסת בעיניו כחיובית ואינו מוכן להעמיק ביחס לדינמיקת היחסים במשפחה.",,,,,,,,,,,,,,,,,,,,,
"הנאשם רמז כי קיים מידע נוסף ומורכב בקשר למשפחתו שסירב לפרטו, הפנה לשירותים החברתיים באום אל פאחם אך משם לא נתקבל כל דיווח.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"הנאשם סיים 8 שנות לימוד, טען כי לאורך השנים השתלב באופן בלתי רציף בעבודות מזדמנות בתחום הבניה, וקצינת המבחן התרשמה ""..",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,,,,
"בטיעוניהם בכתב (ט/1) ובעל פה, טענו ב""כ המאשימה כי על-פי עקרון ההלימה, תוך הגנה על הערך החברתי המוגן – שלום הציבור והגנה על חיי אדם - ותוך הפנייה לפסיקה המהווה לדעתם את ""מדיניות הענישה הנוהגת"", יש לקבוע, בנסיבות מקרה זה, מתחם ענישה הנע בין 3 - 5 שנות מאסר בפועל.",,,,,,,,,,,,,,,,,,,[],[],[]
"לדעת ב""כ המאשימה, יש להניח כי מי שמחזיק נשק ללא רשיון עושה זאת למטרה לא כשרה ובמיוחד כשהנאשם לא נתן כל הסבר למקור הנשק וסיבת החזקתו ולאלה הוסיף ניסיון בריחה מהשוטרים.",,,,,,,,,,,,,,,,,,,,,
באי כח המאשימה מסכימים כי יש לזקוף לזכותו של הנאשם את הודייתו המהירה והיותו נעדר עבר פלילי אלא שנסיבות אלה יובאו בחשבון בתוךמתחם העונש ההולם.,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,['כן'],,,,,,,,,,,,,,,,
"בהעדר אופק שיקומי כעולה מתסקיר שרות המבחן, והואיל ושרות המבחן ממליץ – דבר שאינו קורה תדיר – על מאסר בפועל, עתרו באי כח המאשימה להשית על הנאשם מאסר בפועל משמעותי, ברף הגבוה של המתחם הנ""ל, בתוספת מאסר מותנה וקנס.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : כן', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"ב""כ הנאשם הדגיש בטיעוניו את גילו הצעיר של הנאשם, שהיה בן כ- 18 וחצי שנים ביום ביצוע העבירה, את המצב הסוציואקונומי הקשה של משפחתו, את העובדה שהנאשם עבד וסייע למשפחתו ואת הודייתו המהירה אשר חסכה זמן שיפוטי והצורך בהעדת עדים.",,,"['1 : כן', '2 : כן', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,['כן'],,,,,,,,,,,,,,,,
"עוד טען ב""כ הנאשם כי האקדח נתפס ללא מחסנית וללא כדורים, הוא לא הוחזק למטרת עבירה כלשהי והנאשם לא ניסה להשתמש בו.",,,,,,['אקדח'],,,,,,,[],"['נשק מופרד מתחמושת', 'נשק עם מחסנית בהכנס']",[],,,,,,
"לדעת הסניגור לא נגרם כל נזק מהחזקת הנשק ונשיאתו על-ידי הנאשם ואף לא צפוי היה להיגרם נזק,מאחר ולא היו בנשק מחסנית וכדורים.",,,,,,,,,,,,,[],"['נשק מופרד מתחמושת', 'נשק עם מחסנית בהכנס']",,,,,,,
"אולם, משנתפס על ידי השוטר, הוציא את האקדח ומסרו, ובחקירתו הודה בעבירה וגילה לחוקריו כל אשר אירע.",,,,,['כן'],,,,,,,,[],,[],,,,,,
"בשל המצב הכלכלי הקשה של הנאשם ומשפחתו, ביקש הסניגור להקל בגובה הקנס שיושת על הנאשם.",,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"גם אביו של הנאשם אשר גינה את ביצוע העבירה על-ידי בנו ביקש לחוס עליו וטען כי המצב הנפשי של בני הבית ""מאוד מחריד"" בעקבות שהות הנאשם בכלא, וכי בנו אינו עבריין אלא ""...",,,"['1 : כן', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"באותו מקרה, אושר על-ידי בית המשפט העליון עונש מאסר בפועל של שנתיים, אולם הנסיבות הקשורות לביצוע העבירה היו שונות (לקולא, מדובר ברימון הלם, ולחומרא מדובר בסחר בו לסוכן משטרתי) והנסיבות שאינן קשורות בביצוע העבירה חמורות יותר (עבר פלילי מכביד).",,,,,,['רימון הלם/גז'],,,,,,,,,,,,,['הנאשם קיבל 2 שנות מאסר בפועל'],[],[]
"באותו מקרה בשל ""נסיבות שאינן קשורות בביצוע העבירה"" – פוטנציאל שיקומי ממשי והמלצת שרות המבחן - הופחת העונש ע""י בית המשפט העליון והועמד על 10 חודשי מאסר בפועל במקום 15 חודשי מאסר.",,,,,,,,,,,,,,,,,,,['10 חודשי מאסר בפועל'],[],[]
"בבואי לקבוע את מתחם העונש ההולם, התחשבתי בכך שלא הובאו לידיעתי נסיבות בדבר תכנון העבירה על-ידי הנאשם ואני מקבל את דברי הסניגור כי באופן יחסי מדובר במקרה חמור פחות, בשל העדר מחסנית וכדורים באקדח, אך מצד שני הנאשם ניסה לברוח מהמשטרה והפריע לפעולת השוטרים.",,,,,,['אקדח'],,,,,,,,,,,,,,,
"יחד עם זאת, להעדר מחסנית וכדורים באקדח יש לתת משקל מוגבל, כיוון שהאקדח הוא העיקר, ולמרבה הצער אין קושי רב להשיג נשק בלתי חוקי או מחסניות או תחמושת.",,,,,,['אקדח'],,,,,,,[],[],,,,,,,
"יש עוד לזכור שחלקו היחסי של הנאשם בביצוע העבירה משמעותי ביותר, הוא העבריין העיקרי, הנזק שצפוי היה להיגרם מהחזקה ונשיאה של נשק ללא היתר הוא נזק ממשי וחמור,לא הוכחו בפני סיבות מקלות להחזקת הנשק אשר נישא על-ידי הנאשם בעיבורה של עיר על מותנו, כמי שאינו חושש מדין ודיין, וברור כי הנאשם יכול היה להבין את אשר הוא עושה ולהימנע מכך, דהיינו, יכול היה ""להסגיר"" את האקדח למשטרה מרגע שהגיע לידיו.",,,,,,,,,,,,,,,,,,,,,
"במקרה זה הנשק נתפס ע""י המשטרה וניסוח כתב האישום מאפשר – אם כי בדוחק –לקבל את טענת הנאשם כי ברגע שאחז בו השוטר, הוא מסר לו את האקדח.",,,,,,['אקדח'],,,,,,,,['נשק עם מחסנית בהכנס'],['מאחר'],,,,,,
"לצורך קביעת מתחם העונש ההולם, ועל פי הנחיית בית המשפט העליון בענין חסן רך כי מתחם זה ייקבע גם בהתאם לסוג הנשק ומסוכנותו, ניתן לומר כי אקדח מצוי ""בתווך"", בין נשק התקפי מסוכן ביותר כמו רובה סער או תת מקלע למשל, לבין רימון הלם, למשל (שאינו מסוגל להמית אלא לפצוע, בהתאם לקירבת הפצוע למקור הפיצוץ), ובין היותו של אקדח נשק הגנתי, בדרך כלל, בעל טווח קצר יותר מטווח הירי של רובה, ושאינו יורה אש אוטומטית העלולה להתפזר לכל עבר.",,,,,,['אקדח'],,,,,,,,,,,,,,,
"לאור האמור לעיל, אני סבור כי מתחם העונש ההולם בנסיבות תיק זה, נע בין 1-3 שנות מאסר בפועל (לרבות בגין העבירה של הפרעה לשוטר), בנוסף למאסר מותנה וקנס (דהיינו, שתי העבירות מהוות בעיני ""אירוע אחד"" – סעיף 40יג.(א) לחוק העונשין).",,,,,,,,,,,,,,,,,,,['הנאשם קיבל 18 חודשי מאסר בפועל'],['הנאשם קיבל 6 חודשי מאסר על תנאי'],[]
"משבאים לשקול את הנסיבות שאינן קשורות בביצוע העבירה, לצורך קביעת ""העונש הראוי לנאשם"" בתוך מתחם העונש ההולם, יש להתחשב בגילו הצעיר, בפגיעה ובנזקים שיגרמו לו ולמשפחתו בשל מאסרו, בנטילת האחריות המיידית, בנסיבות חייו ""הלא פשוטות"" אשר לדעתי היתה להן השפעה על כך שהעז להחזיק ולשאת נשק, בהיעדר עבר פלילי, ובכך שמדובר במאסר ראשון שבדרך כלל ההנחה היא שדי בתקופה מתונה כדי ללמד את הנאשם לקח.",,,"['1 : כן', '2 : כן', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,['לא'],,,,,,,,,,,,,,,,
"לעומת זאת, תסקיר שרות המבחן בעניינו של הנאשם אינו חיובי וממליץ על השתת עונש מוחשי משמעותי ""כדוגמת מאסר בפועל"", כדי לעמת את הנאשם עם חומרת מעשיו ותוצאותיהם.",,,,,,,,,,,,,,,,,,,,,
"21 חודשי מאסר בפועל, בניכוי תקופת מעצרו מיום 14.5.13 ועד היום.",,,,,,,,,,,,,,,,,,,['הנאשם קיבל 21 חודשי מאסר בפועל'],[],[]
